loan_id,product,cashflow_date,days_from_default,cashflow_type,cashflow_category,amount,amount_pv
42,Commercial,2025-03-29,810,Receiver/Administrator Fee,Cost,94623.61,82576.99
42,Commercial,2024-03-04,420,Legal Cost,Cost,50572.51,47124.75
42,Commercial,2023-02-18,40,Valuation Fee,Cost,11612.87,11535.04
42,Commercial,2024-02-03,390,Asset Management Cost,Cost,38305.09,35874.13
43,Commercial,2022-08-25,360,Property Sale,Recovery,1039203.46,988892.99
43,Commercial,2022-05-27,270,Director Guarantee,Recovery,48219.25,46457.63
43,Commercial,2022-09-24,390,Receiver/Administrator Fee,Cost,34425.9,32624.06
43,Commercial,2021-12-28,120,Legal Cost,Cost,48766.45,47966.42
43,Commercial,2021-09-23,24,Valuation Fee,Cost,9098.85,9068.8
44,Commercial,2020-10-22,360,PPSR Receivables Collection,Recovery,420109.38,393870.85
44,Commercial,2021-01-20,450,PPSR Plant & Equipment,Recovery,586582.28,541150.74
44,Commercial,2020-01-26,90,PPSR Plant & Equipment,Recovery,36845.44,36256.14
44,Commercial,2020-04-25,180,PPSR Plant & Equipment,Recovery,69869.93,67652.84
44,Commercial,2020-07-24,270,PPSR Receivables Collection,Recovery,121251.07,115525.85
44,Commercial,2022-03-16,870,Receiver/Administrator Fee,Cost,180773.54,154684.76
44,Commercial,2021-02-19,480,Legal Cost,Cost,110572.09,101461.39
44,Commercial,2019-11-15,18,Valuation Fee,Cost,14812.43,14764.74
44,Commercial,2020-12-21,420,Asset Management Cost,Cost,31528.28,29243.11
45,Commercial,2020-06-25,660,PPSR Inventory,Recovery,98114.31,88985.73
45,Commercial,2019-03-03,180,PPSR Plant & Equipment,Recovery,22076.13,21495.92
45,Commercial,2019-04-02,210,PPSR Plant & Equipment,Recovery,93617.77,90753.53
45,Commercial,2019-04-02,210,PPSR Receivables Collection,Recovery,40939.81,39687.26
45,Commercial,2019-05-02,240,PPSR Inventory,Recovery,77268.09,74572.32
45,Commercial,2019-11-28,450,PPSR Inventory,Recovery,308045.09,288202.03
45,Commercial,2020-01-27,510,Director Guarantee,Recovery,209532.93,194302.95
45,Commercial,2020-07-25,690,Receiver/Administrator Fee,Cost,263841.48,238233.74
45,Commercial,2019-08-30,360,Legal Cost,Cost,110216.25,104498.92
45,Commercial,2018-09-24,20,Valuation Fee,Cost,3742.04,3730.98
46,Commercial,2024-07-13,720,PPSR Receivables Collection,Recovery,564657.63,494608.57
46,Commercial,2024-09-11,780,PPSR Receivables Collection,Recovery,126148.21,109285.84
46,Commercial,2024-06-13,690,PPSR Receivables Collection,Recovery,2432314.41,2142362.51
46,Commercial,2024-10-11,810,Receiver/Administrator Fee,Cost,767581.51,661318.23
46,Commercial,2024-05-14,660,Legal Cost,Cost,515313.07,456395.36
46,Commercial,2022-08-14,21,Valuation Fee,Cost,5518.91,5497.63
46,Commercial,2023-08-18,390,Asset Management Cost,Cost,218711.76,203569.89
47,Commercial,2021-06-28,570,PPSR Plant & Equipment,Recovery,566972.73,511309.32
47,Commercial,2020-12-30,390,PPSR Plant & Equipment,Recovery,371553.31,346190.24
47,Commercial,2020-12-30,390,PPSR Plant & Equipment,Recovery,308706.05,287633.08
47,Commercial,2021-12-25,750,PPSR Plant & Equipment,Recovery,358572.66,312987.19
47,Commercial,2021-10-26,690,PPSR Plant & Equipment,Recovery,46509.26,41040.52
47,Commercial,2021-07-28,600,PPSR Plant & Equipment,Recovery,5499.15,4932.37
47,Commercial,2020-12-30,390,Director Guarantee,Recovery,331328.33,308711.11
47,Commercial,2021-12-25,750,Receiver/Administrator Fee,Cost,767926.0,670299.3
47,Commercial,2020-03-05,90,Legal Cost,Cost,475883.06,468181.42
47,Commercial,2020-01-14,39,Valuation Fee,Cost,10394.97,10321.74
47,Commercial,2020-11-30,360,Asset Management Cost,Cost,234341.62,219535.69
48,Commercial,2024-05-18,360,Property Sale,Recovery,8933293.02,8477103.21
48,Commercial,2024-03-19,300,Director Guarantee,Recovery,1332561.49,1275607.81
48,Commercial,2024-05-18,360,Receiver/Administrator Fee,Cost,1172038.43,1112186.82
48,Commercial,2023-08-22,90,Legal Cost,Cost,327932.34,323663.13
48,Commercial,2023-06-30,37,Valuation Fee,Cost,5633.83,5603.56
49,Commercial,2018-12-27,360,PPSR Receivables Collection,Recovery,139323.23,132200.67
49,Commercial,2018-05-01,120,PPSR Receivables Collection,Recovery,1345556.1,1322224.43
49,Commercial,2018-12-27,360,PPSR Receivables Collection,Recovery,426308.1,404514.11
49,Commercial,2018-05-31,150,PPSR Receivables Collection,Recovery,1277648.53,1250016.1
49,Commercial,2018-06-30,180,Director Guarantee,Recovery,640973.61,624374.56
49,Commercial,2019-02-25,420,Receiver/Administrator Fee,Cost,174354.34,164000.26
49,Commercial,2018-05-31,150,Legal Cost,Cost,284681.91,278524.93
49,Commercial,2018-01-25,24,Valuation Fee,Cost,7364.72,7339.0
49,Commercial,2018-07-30,210,Asset Management Cost,Cost,107018.9,103792.6
50,Commercial,2024-08-13,420,Property Sale,Recovery,580150.61,538951.36
50,Commercial,2023-12-17,180,Director Guarantee,Recovery,46024.25,44593.98
50,Commercial,2025-02-09,600,Receiver/Administrator Fee,Cost,28264.31,25441.14
50,Commercial,2024-07-14,390,Legal Cost,Cost,19004.09,17747.66
50,Commercial,2023-08-14,55,Valuation Fee,Cost,12490.01,12370.1
50,Commercial,2024-04-15,300,Asset Management Cost,Cost,12823.64,12166.35
51,Commercial,2025-05-13,450,Property Sale,Recovery,5383741.5,5056045.21
51,Commercial,2024-12-14,300,Director Guarantee,Recovery,822454.08,788732.06
51,Commercial,2026-01-08,690,Receiver/Administrator Fee,Cost,323386.77,293699.54
51,Commercial,2025-09-10,570,Legal Cost,Cost,288087.3,266059.02
51,Commercial,2024-03-20,31,Valuation Fee,Cost,3048.97,3035.81
51,Commercial,2025-01-13,330,Asset Management Cost,Cost,175307.73,167417.43
52,Commercial,2024-07-20,120,PPSR Receivables Collection,Recovery,649353.65,635769.67
52,Commercial,2026-02-10,690,PPSR Receivables Collection,Recovery,90301.84,79965.58
52,Commercial,2026-05-11,780,PPSR Receivables Collection,Recovery,690638.0,601964.42
52,Commercial,2025-12-12,630,PPSR Receivables Collection,Recovery,3288263.93,2942821.21
52,Commercial,2024-06-20,90,PPSR Receivables Collection,Recovery,1114481.31,1096949.61
52,Commercial,2025-08-14,510,Director Guarantee,Recovery,1922753.41,1757528.12
52,Commercial,2026-05-11,780,Receiver/Administrator Fee,Cost,754452.23,657585.3
52,Commercial,2025-04-16,390,Legal Cost,Cost,371910.56,347215.17
52,Commercial,2024-05-12,51,Valuation Fee,Cost,13242.83,13124.38
53,Commercial,2019-07-22,420,Property Sale,Recovery,7915893.64,7459135.43
53,Commercial,2019-01-23,240,Director Guarantee,Recovery,1519108.59,1468383.22
53,Commercial,2021-04-12,1050,Receiver/Administrator Fee,Cost,447520.9,385731.12
53,Commercial,2019-02-22,270,Legal Cost,Cost,269890.34,259773.15
53,Commercial,2018-07-11,44,Valuation Fee,Cost,7929.11,7879.89
53,Commercial,2019-10-20,510,Asset Management Cost,Cost,238812.96,222185.34
54,Commercial,2024-05-22,360,Property Sale,Recovery,10279622.59,9782720.34
54,Commercial,2024-11-18,540,Receiver/Administrator Fee,Cost,611394.47,567603.69
54,Commercial,2024-04-22,330,Legal Cost,Cost,359436.09,343476.69
54,Commercial,2023-07-07,40,Valuation Fee,Cost,5841.28,5809.21
55,Commercial,2020-09-14,510,PPSR Plant & Equipment,Recovery,1898735.83,1743298.54
55,Commercial,2019-07-22,90,PPSR Plant & Equipment,Recovery,3134409.11,3087520.84
55,Commercial,2020-12-13,600,PPSR Plant & Equipment,Recovery,999613.9,904052.65
55,Commercial,2021-05-12,750,Receiver/Administrator Fee,Cost,471852.29,416157.63
55,Commercial,2020-06-16,420,Legal Cost,Cost,504794.25,470508.43
55,Commercial,2019-06-14,52,Valuation Fee,Cost,7927.99,7859.25
55,Commercial,2020-04-17,360,Asset Management Cost,Cost,112805.94,106205.95
56,Commercial,2021-06-15,390,GSR All-Assets Sweep,Recovery,227296.17,211790.36
56,Commercial,2021-09-13,480,Receiver/Administrator Fee,Cost,172358.37,158002.91
56,Commercial,2020-10-18,150,Legal Cost,Cost,158691.91,154437.41
56,Commercial,2020-07-06,46,Valuation Fee,Cost,14300.98,14182.29
56,Commercial,2021-01-16,240,Asset Management Cost,Cost,70942.05,67923.51
57,Commercial,2019-12-22,540,GSR All-Assets Sweep,Recovery,305657.21,283035.32
57,Commercial,2019-09-23,450,Director Guarantee,Recovery,1180423.37,1107157.66
57,Commercial,2019-12-22,540,Receiver/Administrator Fee,Cost,225896.83,209178.06
57,Commercial,2018-08-29,60,Legal Cost,Cost,175956.23,174459.34
57,Commercial,2018-08-13,44,Valuation Fee,Cost,11577.7,11505.39
58,Commercial,2025-02-03,390,Property Sale,Recovery,14127537.8,13308025.95
58,Commercial,2024-11-05,300,Director Guarantee,Recovery,724424.45,691877.77
58,Commercial,2025-04-04,450,Receiver/Administrator Fee,Cost,579777.7,541147.84
58,Commercial,2024-09-06,240,Legal Cost,Cost,463730.53,446986.81
58,Commercial,2024-02-24,45,Valuation Fee,Cost,13848.86,13753.7
58,Commercial,2024-08-07,210,Asset Management Cost,Cost,163677.83,158494.88
59,Commercial,2024-04-23,540,Property Sale,Recovery,13779556.56,12645102.71
59,Commercial,2025-07-17,990,Receiver/Administrator Fee,Cost,561857.88,479976.01
59,Commercial,2024-11-19,750,Legal Cost,Cost,331423.28,294143.71
59,Commercial,2022-12-14,44,Valuation Fee,Cost,13385.22,13291.84
60,Commercial,2025-05-13,420,PPSR Plant & Equipment,Recovery,220465.31,205143.94
60,Commercial,2024-10-15,210,PPSR Plant & Equipment,Recovery,75131.88,72474.2
60,Commercial,2025-09-10,540,PPSR Plant & Equipment,Recovery,1477138.0,1346486.24
60,Commercial,2025-05-13,420,PPSR Plant & Equipment,Recovery,583212.08,542681.41
60,Commercial,2026-01-08,660,PPSR Plant & Equipment,Recovery,337271.81,301178.04
60,Commercial,2025-07-12,480,PPSR Plant & Equipment,Recovery,601298.08,553782.8
60,Commercial,2026-01-08,660,Director Guarantee,Recovery,1659768.49,1482145.29
60,Commercial,2026-09-05,900,Receiver/Administrator Fee,Cost,456294.74,391033.12
60,Commercial,2024-11-14,240,Legal Cost,Cost,611503.39,586845.39
60,Commercial,2024-04-13,25,Valuation Fee,Cost,2652.29,2640.95
60,Commercial,2025-06-12,450,Asset Management Cost,Cost,391193.64,362139.44
61,Commercial,2024-10-05,450,PPSR Inventory,Recovery,386608.07,362193.92
61,Commercial,2024-11-04,480,PPSR Inventory,Recovery,168445.83,157123.76
61,Commercial,2024-03-09,240,PPSR Receivables Collection,Recovery,5325052.09,5142977.9
61,Commercial,2025-10-30,840,PPSR Plant & Equipment,Recovery,669799.64,593010.94
61,Commercial,2025-03-04,600,PPSR Inventory,Recovery,527921.45,483945.33
61,Commercial,2024-11-04,480,Director Guarantee,Recovery,376192.59,350906.84
61,Commercial,2026-01-28,930,Receiver/Administrator Fee,Cost,724486.06,633113.94
61,Commercial,2025-08-01,750,Legal Cost,Cost,572786.07,513778.82
61,Commercial,2023-08-26,44,Valuation Fee,Cost,3531.87,3509.41
61,Commercial,2024-10-05,450,Asset Management Cost,Cost,281970.3,264163.99
62,Commercial,2022-05-31,720,GSR All-Assets Sweep,Recovery,1844879.41,1675012.55
62,Commercial,2022-05-31,720,Director Guarantee,Recovery,2279343.54,2069473.5
62,Commercial,2022-05-31,720,Receiver/Administrator Fee,Cost,783476.16,711337.77
62,Commercial,2021-01-06,210,Legal Cost,Cost,530586.94,515847.3
62,Commercial,2020-08-02,53,Valuation Fee,Cost,7484.86,7431.83
63,Commercial,2024-07-01,150,PPSR Receivables Collection,Recovery,1571804.15,1539403.78
63,Commercial,2024-09-29,240,PPSR Plant & Equipment,Recovery,1606403.32,1553750.14
63,Commercial,2024-07-31,180,PPSR Receivables Collection,Recovery,816311.25,796160.68
63,Commercial,2024-05-02,90,PPSR Receivables Collection,Recovery,1766358.43,1744421.0
63,Commercial,2024-06-01,120,PPSR Plant & Equipment,Recovery,1189331.35,1169677.57
63,Commercial,2025-01-27,360,Receiver/Administrator Fee,Cost,982543.6,934634.3
63,Commercial,2024-09-29,240,Legal Cost,Cost,476616.69,460994.59
63,Commercial,2024-03-22,49,Valuation Fee,Cost,9806.85,9740.35
64,Commercial,2020-01-02,510,Property Sale,Recovery,6285880.87,5727074.71
64,Commercial,2019-05-07,270,Director Guarantee,Recovery,159902.84,152212.49
64,Commercial,2020-09-28,780,Receiver/Administrator Fee,Cost,216951.57,188158.41
64,Commercial,2019-05-07,270,Legal Cost,Cost,223305.84,212566.2
64,Commercial,2018-09-23,44,Valuation Fee,Cost,3074.48,3049.88
64,Commercial,2019-09-04,390,Asset Management Cost,Cost,88283.8,82216.97
65,Commercial,2022-03-29,390,Property Sale,Recovery,1319233.29,1250602.76
65,Commercial,2023-01-23,690,Receiver/Administrator Fee,Cost,105655.43,96126.19
65,Commercial,2022-05-28,450,Legal Cost,Cost,66417.71,62447.08
65,Commercial,2021-04-23,50,Valuation Fee,Cost,12374.49,12290.02
66,Commercial,2022-05-12,810,PPSR Receivables Collection,Recovery,683591.59,613084.16
66,Commercial,2021-09-14,570,PPSR Receivables Collection,Recovery,312408.91,289370.79
66,Commercial,2021-04-17,420,PPSR Receivables Collection,Recovery,733313.61,693068.15
66,Commercial,2020-12-18,300,PPSR Receivables Collection,Recovery,1052827.79,1011224.26
66,Commercial,2020-08-20,180,PPSR Receivables Collection,Recovery,148942.19,145382.4
66,Commercial,2021-10-14,600,PPSR Receivables Collection,Recovery,1047298.7,966164.0
66,Commercial,2022-05-12,810,Director Guarantee,Recovery,1112328.54,997600.05
66,Commercial,2022-07-11,870,Receiver/Administrator Fee,Cost,351053.0,312315.91
66,Commercial,2020-10-19,240,Legal Cost,Cost,255318.1,247214.38
66,Commercial,2020-03-26,33,Valuation Fee,Cost,3471.78,3456.42
67,Commercial,2021-03-07,780,PPSR Plant & Equipment,Recovery,156139.4,137028.28
67,Commercial,2020-05-11,480,PPSR Receivables Collection,Recovery,1003585.17,926105.6
67,Commercial,2020-05-11,480,PPSR Receivables Collection,Recovery,9920.4,9154.52
67,Commercial,2021-09-03,960,Receiver/Administrator Fee,Cost,125304.26,106703.43
67,Commercial,2021-05-06,840,Legal Cost,Cost,88723.7,77086.02
67,Commercial,2019-03-08,50,Valuation Fee,Cost,9342.72,9264.85
68,Commercial,2020-07-14,480,Property Sale,Recovery,384533.75,354829.95
68,Commercial,2020-07-14,480,Director Guarantee,Recovery,23440.2,21629.53
68,Commercial,2022-02-04,1050,Receiver/Administrator Fee,Cost,27462.0,23033.37
68,Commercial,2020-09-12,540,Legal Cost,Cost,15772.73,14408.82
68,Commercial,2019-05-03,42,Valuation Fee,Cost,6875.75,6827.55
69,Commercial,2022-11-24,330,PPSR Plant & Equipment,Recovery,215859.55,205328.02
69,Commercial,2022-04-28,120,PPSR Plant & Equipment,Recovery,2993366.59,2939413.05
69,Commercial,2022-05-28,150,PPSR Plant & Equipment,Recovery,377027.98,368552.59
69,Commercial,2022-11-24,330,PPSR Plant & Equipment,Recovery,198679.03,188985.72
69,Commercial,2022-06-27,180,PPSR Plant & Equipment,Recovery,75570.97,73537.02
69,Commercial,2023-01-23,390,Receiver/Administrator Fee,Cost,436480.89,411426.77
69,Commercial,2022-04-28,120,Legal Cost,Cost,329245.65,323311.2
69,Commercial,2022-02-26,59,Valuation Fee,Cost,7739.03,7670.13
69,Commercial,2022-06-27,180,Asset Management Cost,Cost,106632.5,103762.55
70,Commercial,2019-01-15,360,GSR All-Assets Sweep,Recovery,2662315.32,2495694.48
70,Commercial,2018-09-17,240,Director Guarantee,Recovery,1533641.42,1468966.12
70,Commercial,2019-06-14,510,Receiver/Administrator Fee,Cost,616123.64,562218.03
70,Commercial,2019-01-15,360,Legal Cost,Cost,444332.04,416523.55
70,Commercial,2018-03-08,47,Valuation Fee,Cost,8663.5,8590.71
70,Commercial,2018-09-17,240,Asset Management Cost,Cost,198341.94,189977.65
71,Commercial,2018-06-11,90,PPSR Receivables Collection,Recovery,67307.99,66422.96
71,Commercial,2019-11-03,600,PPSR Receivables Collection,Recovery,70709.38,64737.25
71,Commercial,2018-10-09,210,PPSR Receivables Collection,Recovery,889.42,862.37
71,Commercial,2020-12-27,1020,Director Guarantee,Recovery,31402.35,27027.97
71,Commercial,2021-01-26,1050,Receiver/Administrator Fee,Cost,17997.87,15422.55
71,Commercial,2019-08-05,510,Legal Cost,Cost,6597.26,6120.53
71,Commercial,2018-05-04,52,Valuation Fee,Cost,4601.24,4566.19
71,Commercial,2019-08-05,510,Asset Management Cost,Cost,7222.04,6700.17
72,Commercial,2020-10-10,120,PPSR Plant & Equipment,Recovery,304268.04,297735.01
72,Commercial,2021-02-07,240,PPSR Receivables Collection,Recovery,1042714.87,998418.72
72,Commercial,2021-07-07,390,PPSR Inventory,Recovery,2345963.36,2186177.12
72,Commercial,2021-06-07,360,PPSR Plant & Equipment,Recovery,441352.87,413529.68
72,Commercial,2021-09-05,450,Receiver/Administrator Fee,Cost,490277.79,451952.84
72,Commercial,2021-06-07,360,Legal Cost,Cost,465083.26,435764.08
72,Commercial,2020-07-21,39,Valuation Fee,Cost,5549.76,5510.75
72,Commercial,2021-01-08,210,Asset Management Cost,Cost,403222.08,388193.32
73,Commercial,2023-09-27,720,Property Sale,Recovery,489123.66,431114.99
73,Commercial,2024-04-24,930,Receiver/Administrator Fee,Cost,29282.97,24877.04
73,Commercial,2023-12-26,810,Legal Cost,Cost,19144.5,16609.83
73,Commercial,2021-10-27,20,Valuation Fee,Cost,9917.84,9883.12
74,Commercial,2021-03-14,810,Property Sale,Recovery,1791152.98,1596748.49
74,Commercial,2021-03-14,810,Receiver/Administrator Fee,Cost,138053.97,123070.15
74,Commercial,2020-03-19,450,Legal Cost,Cost,89670.23,84125.6
74,Commercial,2019-01-08,14,Valuation Fee,Cost,10257.14,10236.8
75,Commercial,2021-01-06,330,PPSR Receivables Collection,Recovery,46829.6,44154.46
75,Commercial,2021-03-07,390,PPSR Receivables Collection,Recovery,261484.79,243924.77
75,Commercial,2020-10-08,240,PPSR Receivables Collection,Recovery,83338.73,79848.74
75,Commercial,2021-03-07,390,PPSR Receivables Collection,Recovery,189527.39,176799.66
75,Commercial,2020-07-10,150,PPSR Receivables Collection,Recovery,335786.02,326927.06
75,Commercial,2021-01-06,330,Director Guarantee,Recovery,706704.77,666334.32
75,Commercial,2021-07-05,510,Receiver/Administrator Fee,Cost,414343.06,378338.15
75,Commercial,2021-03-07,390,Legal Cost,Cost,179435.6,167385.59
75,Commercial,2020-04-02,51,Valuation Fee,Cost,2017.39,1999.13
75,Commercial,2020-10-08,240,Asset Management Cost,Cost,66230.05,63456.53
76,Commercial,2020-10-28,300,Property Sale,Recovery,6567674.03,6248583.92
76,Commercial,2021-04-26,480,Receiver/Administrator Fee,Cost,299332.01,276404.55
76,Commercial,2020-12-27,360,Legal Cost,Cost,160194.21,150900.55
76,Commercial,2020-02-01,30,Valuation Fee,Cost,4302.62,4281.24
77,Commercial,2019-11-20,150,PPSR Receivables Collection,Recovery,26614.74,25899.46
77,Commercial,2020-12-14,540,PPSR Receivables Collection,Recovery,272649.21,247178.25
77,Commercial,2020-04-18,300,PPSR Receivables Collection,Recovery,470397.01,445452.33
77,Commercial,2020-12-14,540,PPSR Receivables Collection,Recovery,428314.77,388301.5
77,Commercial,2020-10-15,480,PPSR Receivables Collection,Recovery,554845.18,508522.88
77,Commercial,2021-03-14,630,PPSR Receivables Collection,Recovery,174890.75,155981.78
77,Commercial,2019-12-20,180,Director Guarantee,Recovery,592958.03,573886.43
77,Commercial,2021-03-14,630,Receiver/Administrator Fee,Cost,311298.55,277641.33
77,Commercial,2020-05-18,330,Legal Cost,Cost,219593.49,206818.7
77,Commercial,2019-08-03,41,Valuation Fee,Cost,9146.03,9078.17
77,Commercial,2020-04-18,300,Asset Management Cost,Cost,142560.72,135000.87
78,Commercial,2021-06-30,750,PPSR Receivables Collection,Recovery,306684.57,274042.26
78,Commercial,2020-09-03,450,PPSR Receivables Collection,Recovery,16553.77,15472.92
78,Commercial,2020-02-06,240,PPSR Receivables Collection,Recovery,40355.57,38928.14
78,Commercial,2020-03-07,270,PPSR Receivables Collection,Recovery,134495.37,129155.39
78,Commercial,2020-12-02,540,PPSR Receivables Collection,Recovery,48563.5,44783.74
78,Commercial,2020-07-05,390,Director Guarantee,Recovery,315421.0,297492.43
78,Commercial,2021-06-30,750,Receiver/Administrator Fee,Cost,163295.87,145915.3
78,Commercial,2021-03-02,630,Legal Cost,Cost,109072.61,99234.16
78,Commercial,2019-06-30,19,Valuation Fee,Cost,2150.17,2144.05
79,Commercial,2023-02-18,180,PPSR Plant & Equipment,Recovery,4067447.35,3934380.66
79,Commercial,2023-08-17,360,PPSR Plant & Equipment,Recovery,419602.4,392596.87
79,Commercial,2024-06-12,660,PPSR Plant & Equipment,Recovery,2598010.02,2299713.61
79,Commercial,2024-08-11,720,Receiver/Administrator Fee,Cost,976853.36,855159.5
79,Commercial,2023-08-17,360,Legal Cost,Cost,282440.11,264262.32
79,Commercial,2022-10-19,58,Valuation Fee,Cost,6153.09,6087.5
80,Commercial,2020-03-30,90,PPSR Receivables Collection,Recovery,3221552.39,3175224.53
80,Commercial,2020-11-25,330,PPSR Receivables Collection,Recovery,624613.32,592304.63
80,Commercial,2021-07-23,570,PPSR Receivables Collection,Recovery,1134859.55,1035382.09
80,Commercial,2020-06-28,180,Director Guarantee,Recovery,1963561.71,1907493.38
80,Commercial,2021-10-21,660,Receiver/Administrator Fee,Cost,493811.54,444047.07
80,Commercial,2020-06-28,180,Legal Cost,Cost,478844.1,465171.0
80,Commercial,2020-01-31,31,Valuation Fee,Cost,11275.64,11219.52
80,Commercial,2020-11-25,330,Asset Management Cost,Cost,126293.93,119761.26
81,Commercial,2018-08-14,210,PPSR Plant & Equipment,Recovery,349770.59,337421.31
81,Commercial,2019-02-10,390,PPSR Inventory,Recovery,64011.43,59877.83
81,Commercial,2018-08-14,210,PPSR Plant & Equipment,Recovery,99821.47,96297.09
81,Commercial,2018-06-15,150,PPSR Receivables Collection,Recovery,125210.23,122036.36
81,Commercial,2018-04-16,90,PPSR Plant & Equipment,Recovery,367786.98,362164.62
81,Commercial,2018-06-15,150,PPSR Receivables Collection,Recovery,200475.56,195393.85
81,Commercial,2019-01-11,360,PPSR Inventory,Recovery,1026251.18,964922.26
81,Commercial,2019-02-10,390,Receiver/Administrator Fee,Cost,465836.42,435754.61
81,Commercial,2018-08-14,210,Legal Cost,Cost,170992.1,164954.92
81,Commercial,2018-03-06,49,Valuation Fee,Cost,14740.82,14617.71
82,Commercial,2023-09-14,360,Property Sale,Recovery,11871587.69,11236339.86
82,Commercial,2024-09-08,720,Receiver/Administrator Fee,Cost,607307.65,544052.58
82,Commercial,2022-12-18,90,Legal Cost,Cost,473268.27,466805.97
82,Commercial,2022-11-08,50,Valuation Fee,Cost,14866.53,14753.41
82,Commercial,2023-09-14,360,Asset Management Cost,Cost,169723.25,160641.37
83,Commercial,2023-02-06,660,Property Sale,Recovery,9410369.4,8420118.85
83,Commercial,2023-08-05,840,Receiver/Administrator Fee,Cost,729781.21,633482.54
83,Commercial,2021-07-16,90,Legal Cost,Cost,402239.57,396186.8
83,Commercial,2021-05-11,24,Valuation Fee,Cost,6672.72,6645.79
84,Commercial,2025-05-06,450,PPSR Receivables Collection,Recovery,428836.7,397621.61
84,Commercial,2025-03-07,390,PPSR Receivables Collection,Recovery,661446.18,619510.69
84,Commercial,2025-03-07,390,PPSR Receivables Collection,Recovery,242973.4,227568.96
84,Commercial,2025-07-05,510,PPSR Receivables Collection,Recovery,1036436.86,951359.41
84,Commercial,2025-01-06,330,PPSR Receivables Collection,Recovery,75762.54,71677.87
84,Commercial,2026-04-01,780,PPSR Receivables Collection,Recovery,155039.83,136004.06
84,Commercial,2026-01-31,720,PPSR Receivables Collection,Recovery,78191.73,69286.03
84,Commercial,2025-08-04,540,Director Guarantee,Recovery,1045156.78,954542.09
84,Commercial,2026-05-01,810,Receiver/Administrator Fee,Cost,391233.05,341472.7
84,Commercial,2025-10-03,600,Legal Cost,Cost,205940.8,186200.04
84,Commercial,2024-04-03,52,Valuation Fee,Cost,2067.55,2049.57
85,Commercial,2021-06-04,450,Property Sale,Recovery,2514344.98,2329643.91
85,Commercial,2020-10-07,210,Director Guarantee,Recovery,290256.12,280103.31
85,Commercial,2021-06-04,450,Receiver/Administrator Fee,Cost,77677.32,71971.23
85,Commercial,2020-09-07,180,Legal Cost,Cost,73244.36,71042.8
85,Commercial,2020-04-22,42,Valuation Fee,Cost,10551.01,10476.14
85,Commercial,2020-10-07,210,Asset Management Cost,Cost,64079.89,61838.46
86,Commercial,2024-06-03,330,Property Sale,Recovery,11938905.83,11257411.91
86,Commercial,2025-05-29,690,Receiver/Administrator Fee,Cost,693987.9,613732.92
86,Commercial,2023-09-07,60,Legal Cost,Cost,353464.18,349707.0
86,Commercial,2023-08-19,41,Valuation Fee,Cost,13072.58,12977.46
86,Commercial,2024-06-03,330,Asset Management Cost,Cost,206384.63,194603.83
87,Commercial,2024-06-05,300,PPSR Receivables Collection,Recovery,82049.25,78606.08
87,Commercial,2024-05-06,270,PPSR Receivables Collection,Recovery,113614.12,109313.98
87,Commercial,2024-07-05,330,PPSR Receivables Collection,Recovery,529114.07,504741.49
87,Commercial,2024-03-07,210,PPSR Receivables Collection,Recovery,91368.28,88667.11
87,Commercial,2024-09-03,390,PPSR Receivables Collection,Recovery,2344766.09,2217662.88
87,Commercial,2024-05-06,270,PPSR Receivables Collection,Recovery,60504.14,58214.14
87,Commercial,2024-06-05,300,PPSR Receivables Collection,Recovery,56509.8,54138.39
87,Commercial,2024-12-02,480,Director Guarantee,Recovery,805663.46,752253.35
87,Commercial,2024-12-02,480,Receiver/Administrator Fee,Cost,439315.4,410191.73
87,Commercial,2024-07-05,330,Legal Cost,Cost,199276.24,190096.98
87,Commercial,2023-08-28,18,Valuation Fee,Cost,7176.01,7157.57
87,Commercial,2024-04-06,240,Asset Management Cost,Cost,246610.9,238296.41
88,Commercial,2019-07-24,420,GSR All-Assets Sweep,Recovery,1229032.88,1155645.18
88,Commercial,2019-03-26,300,Director Guarantee,Recovery,845171.97,808808.68
88,Commercial,2019-08-23,450,Receiver/Administrator Fee,Cost,669523.71,626782.76
88,Commercial,2019-03-26,300,Legal Cost,Cost,274083.27,262290.92
88,Commercial,2018-07-19,50,Valuation Fee,Cost,11990.56,11902.99
88,Commercial,2018-12-26,210,Asset Management Cost,Cost,146894.55,142441.39
89,Commercial,2023-11-11,480,GSR All-Assets Sweep,Recovery,1490982.19,1387351.63
89,Commercial,2023-07-14,360,Director Guarantee,Recovery,1365513.11,1293693.64
89,Commercial,2024-06-08,690,Receiver/Administrator Fee,Cost,410210.37,369856.4
89,Commercial,2023-01-15,180,Legal Cost,Cost,286222.03,278593.41
89,Commercial,2022-08-24,36,Valuation Fee,Cost,7289.24,7249.97
90,Commercial,2022-10-17,150,PPSR Plant & Equipment,Recovery,421481.67,410038.21
90,Commercial,2022-09-17,120,PPSR Plant & Equipment,Recovery,755991.61,739526.06
90,Commercial,2023-10-12,510,PPSR Plant & Equipment,Recovery,648081.66,590180.55
90,Commercial,2023-04-15,330,PPSR Plant & Equipment,Recovery,946620.35,890996.98
90,Commercial,2022-11-16,180,PPSR Plant & Equipment,Recovery,1195258.43,1156422.61
90,Commercial,2023-09-12,480,Director Guarantee,Recovery,457296.18,418739.18
90,Commercial,2023-10-12,510,Receiver/Administrator Fee,Cost,557127.26,507352.22
