loan_id,product,cashflow_date,days_from_default,cashflow_type,cashflow_category,amount,amount_pv
55,Development,2022-10-22,420,Holding Cost,Cost,64429.31,59085.17
55,Development,2022-11-21,450,Holding Cost,Cost,64429.31,58720.86
55,Development,2022-12-21,480,Holding Cost,Cost,64429.31,58358.8
55,Development,2023-01-20,510,Holding Cost,Cost,64429.31,57998.97
55,Development,2023-02-19,540,Holding Cost,Cost,64429.31,57641.36
55,Development,2023-03-21,570,Holding Cost,Cost,64429.31,57285.95
55,Development,2023-04-20,600,Holding Cost,Cost,64429.31,56932.73
55,Development,2023-05-20,630,Holding Cost,Cost,64429.31,56581.7
55,Development,2023-06-19,660,Holding Cost,Cost,64429.31,56232.83
55,Development,2023-07-19,690,Holding Cost,Cost,64429.31,55886.1
56,Development,2021-01-28,30,Cost to Complete,Cost,3741829.59,3715563.63
56,Development,2021-02-27,60,Cost to Complete,Cost,3741829.59,3689482.04
56,Development,2021-03-29,90,Cost to Complete,Cost,3741829.59,3663583.53
56,Development,2021-04-28,120,Cost to Complete,Cost,3741829.59,3637866.82
56,Development,2021-05-28,150,Cost to Complete,Cost,3741829.59,3612330.63
56,Development,2021-06-27,180,Cost to Complete,Cost,3741829.59,3586973.69
56,Development,2021-07-27,210,Cost to Complete,Cost,3741829.59,3561794.75
56,Development,2021-08-26,240,Cost to Complete,Cost,3741829.59,3536792.55
56,Development,2021-10-25,300,Pre-sale Settlement,Recovery,39160282.49,36496632.38
56,Development,2021-12-24,360,Open Market Sale,Recovery,11044761.01,10149501.11
56,Development,2021-12-24,360,Open Market Sale,Recovery,10218340.02,9390067.67
56,Development,2021-10-25,300,Open Market Sale,Recovery,1098603.42,1023877.32
56,Development,2022-06-22,540,Receiver Fee,Cost,1196215.24,1053760.44
56,Development,2021-01-28,30,Legal Cost,Cost,1122592.28,1114712.18
56,Development,2021-01-28,30,Holding Cost,Cost,60984.57,60556.49
56,Development,2021-02-27,60,Holding Cost,Cost,60984.57,60131.41
56,Development,2021-03-29,90,Holding Cost,Cost,60984.57,59709.31
56,Development,2021-04-28,120,Holding Cost,Cost,60984.57,59290.18
56,Development,2021-05-28,150,Holding Cost,Cost,60984.57,58873.99
56,Development,2021-06-27,180,Holding Cost,Cost,60984.57,58460.72
56,Development,2021-07-27,210,Holding Cost,Cost,60984.57,58050.35
56,Development,2021-08-26,240,Holding Cost,Cost,60984.57,57642.87
56,Development,2021-09-25,270,Holding Cost,Cost,60984.57,57238.24
56,Development,2021-10-25,300,Holding Cost,Cost,60984.57,56836.45
56,Development,2021-11-24,330,Holding Cost,Cost,60984.57,56437.49
56,Development,2021-12-24,360,Holding Cost,Cost,60984.57,56041.32
56,Development,2022-01-23,390,Holding Cost,Cost,60984.57,55647.93
56,Development,2022-02-22,420,Holding Cost,Cost,60984.57,55257.31
56,Development,2022-03-24,450,Holding Cost,Cost,60984.57,54869.43
56,Development,2022-04-23,480,Holding Cost,Cost,60984.57,54484.27
56,Development,2022-05-23,510,Holding Cost,Cost,60984.57,54101.82
56,Development,2022-06-22,540,Holding Cost,Cost,60984.57,53722.05
56,Development,2022-03-24,450,Marketing & Sales Cost,Cost,1405096.57,1264202.48
57,Development,2018-11-22,30,Cost to Complete,Cost,3658482.39,3637556.92
57,Development,2018-12-22,60,Cost to Complete,Cost,3658482.39,3616751.15
57,Development,2019-01-21,90,Cost to Complete,Cost,3658482.39,3596064.37
57,Development,2019-02-20,120,Cost to Complete,Cost,3658482.39,3575495.92
57,Development,2019-03-22,150,Cost to Complete,Cost,3658482.39,3555045.12
57,Development,2019-04-21,180,Cost to Complete,Cost,3658482.39,3534711.29
57,Development,2019-05-21,210,Cost to Complete,Cost,3658482.39,3514493.76
57,Development,2019-07-20,270,Pre-sale Settlement,Recovery,21889347.9,20787980.04
57,Development,2019-08-19,300,Open Market Sale,Recovery,15169775.94,14324103.92
57,Development,2019-11-17,390,Open Market Sale,Recovery,1394518.92,1294312.65
57,Development,2019-08-19,300,Open Market Sale,Recovery,12142911.81,11465978.89
57,Development,2019-11-17,390,Receiver Fee,Cost,852015.14,790791.69
57,Development,2018-11-22,30,Legal Cost,Cost,713905.69,709822.35
57,Development,2018-11-22,30,Holding Cost,Cost,77263.49,76821.56
57,Development,2018-12-22,60,Holding Cost,Cost,77263.49,76382.16
57,Development,2019-01-21,90,Holding Cost,Cost,77263.49,75945.28
57,Development,2019-02-20,120,Holding Cost,Cost,77263.49,75510.9
57,Development,2019-03-22,150,Holding Cost,Cost,77263.49,75078.99
57,Development,2019-04-21,180,Holding Cost,Cost,77263.49,74649.56
57,Development,2019-05-21,210,Holding Cost,Cost,77263.49,74222.59
57,Development,2019-06-20,240,Holding Cost,Cost,77263.49,73798.06
57,Development,2019-07-20,270,Holding Cost,Cost,77263.49,73375.95
57,Development,2019-08-19,300,Holding Cost,Cost,77263.49,72956.27
57,Development,2019-09-18,330,Holding Cost,Cost,77263.49,72538.98
57,Development,2019-10-18,360,Holding Cost,Cost,77263.49,72124.07
57,Development,2019-11-17,390,Holding Cost,Cost,77263.49,71711.55
57,Development,2019-09-18,330,Marketing & Sales Cost,Cost,1729785.76,1624012.78
58,Development,2019-11-11,510,As-Is Sale,Recovery,28655541.25,26010854.61
58,Development,2019-11-11,510,Receiver Fee,Cost,1114237.14,1011401.6
58,Development,2018-09-17,90,Legal Cost,Cost,694405.42,682640.12
58,Development,2018-07-19,30,Holding Cost,Cost,129274.5,128540.24
58,Development,2018-08-18,60,Holding Cost,Cost,129274.5,127810.15
58,Development,2018-09-17,90,Holding Cost,Cost,129274.5,127084.21
58,Development,2018-10-17,120,Holding Cost,Cost,129274.5,126362.39
58,Development,2018-11-16,150,Holding Cost,Cost,129274.5,125644.67
58,Development,2018-12-16,180,Holding Cost,Cost,129274.5,124931.02
58,Development,2019-01-15,210,Holding Cost,Cost,129274.5,124221.43
58,Development,2019-02-14,240,Holding Cost,Cost,129274.5,123515.87
58,Development,2019-03-16,270,Holding Cost,Cost,129274.5,122814.32
58,Development,2019-04-15,300,Holding Cost,Cost,129274.5,122116.75
58,Development,2019-05-15,330,Holding Cost,Cost,129274.5,121423.14
58,Development,2019-06-14,360,Holding Cost,Cost,129274.5,120733.48
58,Development,2019-07-14,390,Holding Cost,Cost,129274.5,120047.73
58,Development,2019-08-13,420,Holding Cost,Cost,129274.5,119365.87
58,Development,2019-09-12,450,Holding Cost,Cost,129274.5,118687.89
58,Development,2019-10-12,480,Holding Cost,Cost,129274.5,118013.76
58,Development,2019-11-11,510,Holding Cost,Cost,129274.5,117343.46
59,Development,2022-12-31,390,As-Is Sale,Recovery,14051562.82,12944633.72
59,Development,2022-12-31,390,Receiver Fee,Cost,1651380.75,1521291.21
59,Development,2022-04-05,120,Legal Cost,Cost,943385.35,919865.98
59,Development,2022-01-05,30,Holding Cost,Cost,119682.07,118929.05
59,Development,2022-02-04,60,Holding Cost,Cost,119682.07,118180.77
59,Development,2022-03-06,90,Holding Cost,Cost,119682.07,117437.19
59,Development,2022-04-05,120,Holding Cost,Cost,119682.07,116698.3
59,Development,2022-05-05,150,Holding Cost,Cost,119682.07,115964.05
59,Development,2022-06-04,180,Holding Cost,Cost,119682.07,115234.42
59,Development,2022-07-04,210,Holding Cost,Cost,119682.07,114509.39
59,Development,2022-08-03,240,Holding Cost,Cost,119682.07,113788.91
59,Development,2022-09-02,270,Holding Cost,Cost,119682.07,113072.97
59,Development,2022-10-02,300,Holding Cost,Cost,119682.07,112361.53
59,Development,2022-11-01,330,Holding Cost,Cost,119682.07,111654.57
59,Development,2022-12-01,360,Holding Cost,Cost,119682.07,110952.06
59,Development,2022-12-31,390,Holding Cost,Cost,119682.07,110253.97
60,Development,2022-09-22,570,As-Is Sale,Recovery,21499602.37,19182199.05
60,Development,2022-09-22,570,Receiver Fee,Cost,955484.73,852494.75
60,Development,2021-03-31,30,Legal Cost,Cost,961887.92,956131.27
60,Development,2021-03-31,30,Holding Cost,Cost,119340.96,118626.73
60,Development,2021-04-30,60,Holding Cost,Cost,119340.96,117916.78
60,Development,2021-05-30,90,Holding Cost,Cost,119340.96,117211.08
60,Development,2021-06-29,120,Holding Cost,Cost,119340.96,116509.6
60,Development,2021-07-29,150,Holding Cost,Cost,119340.96,115812.32
60,Development,2021-08-28,180,Holding Cost,Cost,119340.96,115119.22
60,Development,2021-09-27,210,Holding Cost,Cost,119340.96,114430.26
60,Development,2021-10-27,240,Holding Cost,Cost,119340.96,113745.42
60,Development,2021-11-26,270,Holding Cost,Cost,119340.96,113064.68
60,Development,2021-12-26,300,Holding Cost,Cost,119340.96,112388.02
60,Development,2022-01-25,330,Holding Cost,Cost,119340.96,111715.41
60,Development,2022-02-24,360,Holding Cost,Cost,119340.96,111046.82
60,Development,2022-03-26,390,Holding Cost,Cost,119340.96,110382.23
60,Development,2022-04-25,420,Holding Cost,Cost,119340.96,109721.62
60,Development,2022-05-25,450,Holding Cost,Cost,119340.96,109064.97
60,Development,2022-06-24,480,Holding Cost,Cost,119340.96,108412.24
60,Development,2022-07-24,510,Holding Cost,Cost,119340.96,107763.42
60,Development,2022-08-23,540,Holding Cost,Cost,119340.96,107118.49
60,Development,2022-09-22,570,Holding Cost,Cost,119340.96,106477.41
61,Development,2018-05-11,30,Cost to Complete,Cost,2835029.51,2819199.7
61,Development,2018-06-10,60,Cost to Complete,Cost,2835029.51,2803458.28
61,Development,2018-07-10,90,Cost to Complete,Cost,2835029.51,2787804.75
61,Development,2018-08-09,120,Cost to Complete,Cost,2835029.51,2772238.63
61,Development,2018-10-08,180,Pre-sale Settlement,Recovery,28617038.27,27671597.05
61,Development,2019-01-06,270,Open Market Sale,Recovery,68127.61,64779.48
61,Development,2018-11-07,210,Open Market Sale,Recovery,1490364.62,1433079.65
61,Development,2018-09-08,150,Open Market Sale,Recovery,10715204.14,10419376.55
61,Development,2019-03-07,330,Receiver Fee,Cost,628591.3,591043.16
61,Development,2018-06-10,60,Legal Cost,Cost,585947.43,579422.25
61,Development,2018-05-11,30,Holding Cost,Cost,33533.62,33346.38
61,Development,2018-06-10,60,Holding Cost,Cost,33533.62,33160.19
61,Development,2018-07-10,90,Holding Cost,Cost,33533.62,32975.03
61,Development,2018-08-09,120,Holding Cost,Cost,33533.62,32790.91
61,Development,2018-09-08,150,Holding Cost,Cost,33533.62,32607.82
61,Development,2018-10-08,180,Holding Cost,Cost,33533.62,32425.75
61,Development,2018-11-07,210,Holding Cost,Cost,33533.62,32244.69
61,Development,2018-12-07,240,Holding Cost,Cost,33533.62,32064.65
61,Development,2019-01-06,270,Holding Cost,Cost,33533.62,31885.61
61,Development,2019-02-05,300,Holding Cost,Cost,33533.62,31707.58
61,Development,2019-03-07,330,Holding Cost,Cost,33533.62,31530.53
61,Development,2019-01-06,270,Marketing & Sales Cost,Cost,1103996.99,1049741.1
62,Development,2020-10-07,360,As-Is Sale,Recovery,12478761.06,11606775.37
62,Development,2020-10-07,360,Receiver Fee,Cost,847060.79,787870.23
62,Development,2020-03-11,150,Legal Cost,Cost,670769.93,650826.6
62,Development,2019-11-12,30,Holding Cost,Cost,62140.52,61766.53
62,Development,2019-12-12,60,Holding Cost,Cost,62140.52,61394.8
62,Development,2020-01-11,90,Holding Cost,Cost,62140.52,61025.3
62,Development,2020-02-10,120,Holding Cost,Cost,62140.52,60658.02
62,Development,2020-03-11,150,Holding Cost,Cost,62140.52,60292.96
62,Development,2020-04-10,180,Holding Cost,Cost,62140.52,59930.09
62,Development,2020-05-10,210,Holding Cost,Cost,62140.52,59569.41
62,Development,2020-06-09,240,Holding Cost,Cost,62140.52,59210.89
62,Development,2020-07-09,270,Holding Cost,Cost,62140.52,58854.54
62,Development,2020-08-08,300,Holding Cost,Cost,62140.52,58500.33
62,Development,2020-09-07,330,Holding Cost,Cost,62140.52,58148.25
62,Development,2020-10-07,360,Holding Cost,Cost,62140.52,57798.29
63,Development,2018-12-13,30,Cost to Complete,Cost,2551604.95,2535074.16
63,Development,2019-01-12,60,Cost to Complete,Cost,2551604.95,2518650.46
63,Development,2019-02-11,90,Cost to Complete,Cost,2551604.95,2502333.17
63,Development,2019-03-13,120,Cost to Complete,Cost,2551604.95,2486121.59
63,Development,2019-04-12,150,Cost to Complete,Cost,2551604.95,2470015.03
63,Development,2019-06-11,210,Pre-sale Settlement,Recovery,14885931.4,14223832.77
63,Development,2019-07-11,240,Open Market Sale,Recovery,3127731.6,2969253.9
63,Development,2019-12-08,390,Open Market Sale,Recovery,204771.4,188179.94
63,Development,2019-10-09,330,Open Market Sale,Recovery,1234218.62,1149057.19
63,Development,2019-10-09,330,Open Market Sale,Recovery,696299.79,648254.91
63,Development,2020-01-07,420,Open Market Sale,Recovery,1925728.63,1758232.63
63,Development,2020-02-06,450,Receiver Fee,Cost,386448.41,350550.02
63,Development,2019-04-12,150,Legal Cost,Cost,594576.69,575564.55
63,Development,2018-12-13,30,Holding Cost,Cost,51252.4,50920.36
63,Development,2019-01-12,60,Holding Cost,Cost,51252.4,50590.46
63,Development,2019-02-11,90,Holding Cost,Cost,51252.4,50262.71
63,Development,2019-03-13,120,Holding Cost,Cost,51252.4,49937.08
63,Development,2019-04-12,150,Holding Cost,Cost,51252.4,49613.56
63,Development,2019-05-12,180,Holding Cost,Cost,51252.4,49292.13
63,Development,2019-06-11,210,Holding Cost,Cost,51252.4,48972.79
63,Development,2019-07-11,240,Holding Cost,Cost,51252.4,48655.51
63,Development,2019-08-10,270,Holding Cost,Cost,51252.4,48340.29
63,Development,2019-09-09,300,Holding Cost,Cost,51252.4,48027.12
63,Development,2019-10-09,330,Holding Cost,Cost,51252.4,47715.97
63,Development,2019-11-08,360,Holding Cost,Cost,51252.4,47406.84
63,Development,2019-12-08,390,Holding Cost,Cost,51252.4,47099.71
63,Development,2020-01-07,420,Holding Cost,Cost,51252.4,46794.57
63,Development,2020-02-06,450,Holding Cost,Cost,51252.4,46491.41
63,Development,2020-01-07,420,Marketing & Sales Cost,Cost,604658.07,552066.13
64,Development,2021-08-02,30,Cost to Complete,Cost,5429652.8,5394250.29
64,Development,2021-09-01,60,Cost to Complete,Cost,5429652.8,5359078.61
64,Development,2021-10-01,90,Cost to Complete,Cost,5429652.8,5324136.25
64,Development,2021-11-30,150,Pre-sale Settlement,Recovery,109624260.51,106096692.74
64,Development,2021-11-30,150,Open Market Sale,Recovery,223177.36,215995.8
64,Development,2021-12-30,180,Open Market Sale,Recovery,8611296.58,8279855.36
64,Development,2022-07-28,390,Open Market Sale,Recovery,13847915.96,12718967.56
64,Development,2022-09-26,450,Receiver Fee,Cost,1876420.78,1701044.77
64,Development,2021-11-30,150,Legal Cost,Cost,1397780.82,1352802.03
64,Development,2021-08-02,30,Holding Cost,Cost,125889.74,125068.91
64,Development,2021-09-01,60,Holding Cost,Cost,125889.74,124253.44
64,Development,2021-10-01,90,Holding Cost,Cost,125889.74,123443.28
64,Development,2021-10-31,120,Holding Cost,Cost,125889.74,122638.4
64,Development,2021-11-30,150,Holding Cost,Cost,125889.74,121838.77
64,Development,2021-12-30,180,Holding Cost,Cost,125889.74,121044.36
64,Development,2022-01-29,210,Holding Cost,Cost,125889.74,120255.12
64,Development,2022-02-28,240,Holding Cost,Cost,125889.74,119471.03
64,Development,2022-03-30,270,Holding Cost,Cost,125889.74,118692.05
64,Development,2022-04-29,300,Holding Cost,Cost,125889.74,117918.16
64,Development,2022-05-29,330,Holding Cost,Cost,125889.74,117149.3
64,Development,2022-06-28,360,Holding Cost,Cost,125889.74,116385.46
64,Development,2022-07-28,390,Holding Cost,Cost,125889.74,115626.61
64,Development,2022-08-27,420,Holding Cost,Cost,125889.74,114872.7
64,Development,2022-09-26,450,Holding Cost,Cost,125889.74,114123.7
64,Development,2022-06-28,360,Marketing & Sales Cost,Cost,4752642.79,4393833.35
65,Development,2023-05-23,450,As-Is Sale,Recovery,16411740.84,14758839.61
65,Development,2023-05-23,450,Receiver Fee,Cost,458434.12,412263.13
65,Development,2022-03-29,30,Legal Cost,Cost,580746.01,576650.59
65,Development,2022-03-29,30,Holding Cost,Cost,55335.42,54945.19
65,Development,2022-04-28,60,Holding Cost,Cost,55335.42,54557.72
65,Development,2022-05-28,90,Holding Cost,Cost,55335.42,54172.98
65,Development,2022-06-27,120,Holding Cost,Cost,55335.42,53790.95
65,Development,2022-07-27,150,Holding Cost,Cost,55335.42,53411.62
65,Development,2022-08-26,180,Holding Cost,Cost,55335.42,53034.96
65,Development,2022-09-25,210,Holding Cost,Cost,55335.42,52660.95
65,Development,2022-10-25,240,Holding Cost,Cost,55335.42,52289.59
65,Development,2022-11-24,270,Holding Cost,Cost,55335.42,51920.84
65,Development,2022-12-24,300,Holding Cost,Cost,55335.42,51554.7
65,Development,2023-01-23,330,Holding Cost,Cost,55335.42,51191.13
65,Development,2023-02-22,360,Holding Cost,Cost,55335.42,50830.13
65,Development,2023-03-24,390,Holding Cost,Cost,55335.42,50471.68
65,Development,2023-04-23,420,Holding Cost,Cost,55335.42,50115.75
65,Development,2023-05-23,450,Holding Cost,Cost,55335.42,49762.34
66,Development,2020-03-06,510,As-Is Sale,Recovery,2004069.23,1817058.75
66,Development,2020-03-06,510,Receiver Fee,Cost,76494.47,69356.36
66,Development,2018-12-12,60,Legal Cost,Cost,108750.78,107504.65
66,Development,2018-11-12,30,Holding Cost,Cost,9353.51,9299.76
66,Development,2018-12-12,60,Holding Cost,Cost,9353.51,9246.33
66,Development,2019-01-11,90,Holding Cost,Cost,9353.51,9193.2
66,Development,2019-02-10,120,Holding Cost,Cost,9353.51,9140.38
66,Development,2019-03-12,150,Holding Cost,Cost,9353.51,9087.86
66,Development,2019-04-11,180,Holding Cost,Cost,9353.51,9035.64
66,Development,2019-05-11,210,Holding Cost,Cost,9353.51,8983.72
66,Development,2019-06-10,240,Holding Cost,Cost,9353.51,8932.11
66,Development,2019-07-10,270,Holding Cost,Cost,9353.51,8880.78
66,Development,2019-08-09,300,Holding Cost,Cost,9353.51,8829.76
66,Development,2019-09-08,330,Holding Cost,Cost,9353.51,8779.02
66,Development,2019-10-08,360,Holding Cost,Cost,9353.51,8728.58
66,Development,2019-11-07,390,Holding Cost,Cost,9353.51,8678.43
66,Development,2019-12-07,420,Holding Cost,Cost,9353.51,8628.56
66,Development,2020-01-06,450,Holding Cost,Cost,9353.51,8578.98
66,Development,2020-02-05,480,Holding Cost,Cost,9353.51,8529.69
66,Development,2020-03-06,510,Holding Cost,Cost,9353.51,8480.68
67,Development,2023-09-21,510,As-Is Sale,Recovery,6468580.61,5763090.15
67,Development,2023-09-21,510,Receiver Fee,Cost,411150.38,366308.6
67,Development,2022-09-26,150,Legal Cost,Cost,260970.8,252255.63
67,Development,2022-05-29,30,Holding Cost,Cost,34427.75,34194.67
67,Development,2022-06-28,60,Holding Cost,Cost,34427.75,33963.17
67,Development,2022-07-28,90,Holding Cost,Cost,34427.75,33733.23
67,Development,2022-08-27,120,Holding Cost,Cost,34427.75,33504.86
67,Development,2022-09-26,150,Holding Cost,Cost,34427.75,33278.02
67,Development,2022-10-26,180,Holding Cost,Cost,34427.75,33052.73
67,Development,2022-11-25,210,Holding Cost,Cost,34427.75,32828.96
67,Development,2022-12-25,240,Holding Cost,Cost,34427.75,32606.7
67,Development,2023-01-24,270,Holding Cost,Cost,34427.75,32385.95
67,Development,2023-02-23,300,Holding Cost,Cost,34427.75,32166.7
67,Development,2023-03-25,330,Holding Cost,Cost,34427.75,31948.93
67,Development,2023-04-24,360,Holding Cost,Cost,34427.75,31732.63
67,Development,2023-05-24,390,Holding Cost,Cost,34427.75,31517.8
67,Development,2023-06-23,420,Holding Cost,Cost,34427.75,31304.42
67,Development,2023-07-23,450,Holding Cost,Cost,34427.75,31092.48
67,Development,2023-08-22,480,Holding Cost,Cost,34427.75,30881.99
67,Development,2023-09-21,510,Holding Cost,Cost,34427.75,30672.91
68,Development,2019-12-05,600,As-Is Sale,Recovery,15504116.11,13672596.93
68,Development,2019-12-05,600,Receiver Fee,Cost,605661.29,534113.82
68,Development,2019-01-09,270,Legal Cost,Cost,608190.59,574740.1
68,Development,2018-05-14,30,Holding Cost,Cost,80261.56,79758.65
68,Development,2018-06-13,60,Holding Cost,Cost,80261.56,79258.89
68,Development,2018-07-13,90,Holding Cost,Cost,80261.56,78762.26
68,Development,2018-08-12,120,Holding Cost,Cost,80261.56,78268.75
68,Development,2018-09-11,150,Holding Cost,Cost,80261.56,77778.33
68,Development,2018-10-11,180,Holding Cost,Cost,80261.56,77290.98
68,Development,2018-11-10,210,Holding Cost,Cost,80261.56,76806.68
68,Development,2018-12-10,240,Holding Cost,Cost,80261.56,76325.42
68,Development,2019-01-09,270,Holding Cost,Cost,80261.56,75847.17
68,Development,2019-02-08,300,Holding Cost,Cost,80261.56,75371.92
68,Development,2019-03-10,330,Holding Cost,Cost,80261.56,74899.65
68,Development,2019-04-09,360,Holding Cost,Cost,80261.56,74430.34
68,Development,2019-05-09,390,Holding Cost,Cost,80261.56,73963.97
68,Development,2019-06-08,420,Holding Cost,Cost,80261.56,73500.52
68,Development,2019-07-08,450,Holding Cost,Cost,80261.56,73039.97
68,Development,2019-08-07,480,Holding Cost,Cost,80261.56,72582.31
68,Development,2019-09-06,510,Holding Cost,Cost,80261.56,72127.52
68,Development,2019-10-06,540,Holding Cost,Cost,80261.56,71675.58
68,Development,2019-11-05,570,Holding Cost,Cost,80261.56,71226.47
68,Development,2019-12-05,600,Holding Cost,Cost,80261.56,70780.17
69,Development,2025-01-12,450,As-Is Sale,Recovery,1653554.46,1500475.63
69,Development,2025-01-12,450,Receiver Fee,Cost,91685.74,83197.88
69,Development,2023-12-19,60,Legal Cost,Cost,73773.49,72824.09
69,Development,2023-11-19,30,Holding Cost,Cost,5063.18,5030.49
69,Development,2023-12-19,60,Holding Cost,Cost,5063.18,4998.02
69,Development,2024-01-18,90,Holding Cost,Cost,5063.18,4965.75
69,Development,2024-02-17,120,Holding Cost,Cost,5063.18,4933.7
69,Development,2024-03-18,150,Holding Cost,Cost,5063.18,4901.85
69,Development,2024-04-17,180,Holding Cost,Cost,5063.18,4870.21
69,Development,2024-05-17,210,Holding Cost,Cost,5063.18,4838.77
69,Development,2024-06-16,240,Holding Cost,Cost,5063.18,4807.53
69,Development,2024-07-16,270,Holding Cost,Cost,5063.18,4776.5
69,Development,2024-08-15,300,Holding Cost,Cost,5063.18,4745.66
69,Development,2024-09-14,330,Holding Cost,Cost,5063.18,4715.03
69,Development,2024-10-14,360,Holding Cost,Cost,5063.18,4684.59
69,Development,2024-11-13,390,Holding Cost,Cost,5063.18,4654.35
69,Development,2024-12-13,420,Holding Cost,Cost,5063.18,4624.3
69,Development,2025-01-12,450,Holding Cost,Cost,5063.18,4594.45
70,Development,2020-07-13,60,Pre-sale Settlement,Recovery,26093095.33,25769253.77
70,Development,2021-02-08,270,Open Market Sale,Recovery,18917.95,17884.1
70,Development,2020-12-10,210,Open Market Sale,Recovery,4139022.49,3962001.46
70,Development,2020-09-11,120,Open Market Sale,Recovery,2288516.21,2232063.14
70,Development,2021-09-06,480,Receiver Fee,Cost,531411.37,480884.49
70,Development,2020-10-11,150,Legal Cost,Cost,442051.94,428463.58
70,Development,2020-06-13,30,Holding Cost,Cost,53045.25,52715.05
70,Development,2020-07-13,60,Holding Cost,Cost,53045.25,52386.91
70,Development,2020-08-12,90,Holding Cost,Cost,53045.25,52060.81
70,Development,2020-09-11,120,Holding Cost,Cost,53045.25,51736.73
70,Development,2020-10-11,150,Holding Cost,Cost,53045.25,51414.68
70,Development,2020-11-10,180,Holding Cost,Cost,53045.25,51094.63
70,Development,2020-12-10,210,Holding Cost,Cost,53045.25,50776.57
70,Development,2021-01-09,240,Holding Cost,Cost,53045.25,50460.49
70,Development,2021-02-08,270,Holding Cost,Cost,53045.25,50146.38
70,Development,2021-03-10,300,Holding Cost,Cost,53045.25,49834.23
70,Development,2021-04-09,330,Holding Cost,Cost,53045.25,49524.02
70,Development,2021-05-09,360,Holding Cost,Cost,53045.25,49215.73
70,Development,2021-06-08,390,Holding Cost,Cost,53045.25,48909.37
70,Development,2021-07-08,420,Holding Cost,Cost,53045.25,48604.92
70,Development,2021-08-07,450,Holding Cost,Cost,53045.25,48302.36
70,Development,2021-09-06,480,Holding Cost,Cost,53045.25,48001.68
70,Development,2021-06-08,390,Marketing & Sales Cost,Cost,907473.01,836718.33
71,Development,2019-10-26,30,Cost to Complete,Cost,3931002.47,3903624.57
71,Development,2019-12-25,90,Pre-sale Settlement,Recovery,13416469.62,13138095.99
71,Development,2020-04-23,210,Open Market Sale,Recovery,3742283.28,3563606.52
71,Development,2020-04-23,210,Open Market Sale,Recovery,2589256.23,2465631.19
71,Development,2019-11-25,60,Open Market Sale,Recovery,1922160.49,1895479.53
71,Development,2020-04-23,210,Receiver Fee,Cost,356130.65,339127.05
71,Development,2019-11-25,60,Legal Cost,Cost,287183.61,283197.29
71,Development,2019-10-26,30,Holding Cost,Cost,27214.29,27024.75
71,Development,2019-11-25,60,Holding Cost,Cost,27214.29,26836.54
71,Development,2019-12-25,90,Holding Cost,Cost,27214.29,26649.63
71,Development,2020-01-24,120,Holding Cost,Cost,27214.29,26464.03
71,Development,2020-02-23,150,Holding Cost,Cost,27214.29,26279.72
71,Development,2020-03-24,180,Holding Cost,Cost,27214.29,26096.69
71,Development,2020-04-23,210,Holding Cost,Cost,27214.29,25914.93
71,Development,2020-01-24,120,Marketing & Sales Cost,Cost,880070.16,855807.72
72,Development,2023-05-14,60,Pre-sale Settlement,Recovery,17888610.48,17685791.41
72,Development,2023-04-14,30,Open Market Sale,Recovery,484572.43,481817.59
72,Development,2023-04-14,30,Open Market Sale,Recovery,3758577.76,3737209.85
72,Development,2023-04-14,30,Open Market Sale,Recovery,7272536.09,7231190.96
72,Development,2023-10-11,210,Receiver Fee,Cost,553816.81,532149.61
72,Development,2023-05-14,60,Legal Cost,Cost,869205.95,859350.99
72,Development,2023-04-14,30,Holding Cost,Cost,57065.82,56741.39
72,Development,2023-05-14,60,Holding Cost,Cost,57065.82,56418.81
72,Development,2023-06-13,90,Holding Cost,Cost,57065.82,56098.07
72,Development,2023-07-13,120,Holding Cost,Cost,57065.82,55779.14
72,Development,2023-08-12,150,Holding Cost,Cost,57065.82,55462.03
72,Development,2023-09-11,180,Holding Cost,Cost,57065.82,55146.73
72,Development,2023-10-11,210,Holding Cost,Cost,57065.82,54833.21
72,Development,2023-07-13,120,Marketing & Sales Cost,Cost,760309.98,743167.09
73,Development,2020-12-14,570,As-Is Sale,Recovery,14980921.81,13308407.82
73,Development,2020-12-14,570,Receiver Fee,Cost,682427.86,606239.62
73,Development,2020-01-19,240,Legal Cost,Cost,1115563.8,1061321.77
73,Development,2019-06-23,30,Holding Cost,Cost,84957.03,84429.34
73,Development,2019-07-23,60,Holding Cost,Cost,84957.03,83904.93
73,Development,2019-08-22,90,Holding Cost,Cost,84957.03,83383.77
73,Development,2019-09-21,120,Holding Cost,Cost,84957.03,82865.86
73,Development,2019-10-21,150,Holding Cost,Cost,84957.03,82351.16
73,Development,2019-11-20,180,Holding Cost,Cost,84957.03,81839.66
73,Development,2019-12-20,210,Holding Cost,Cost,84957.03,81331.33
73,Development,2020-01-19,240,Holding Cost,Cost,84957.03,80826.16
73,Development,2020-02-18,270,Holding Cost,Cost,84957.03,80324.13
73,Development,2020-03-19,300,Holding Cost,Cost,84957.03,79825.22
73,Development,2020-04-18,330,Holding Cost,Cost,84957.03,79329.41
73,Development,2020-05-18,360,Holding Cost,Cost,84957.03,78836.67
73,Development,2020-06-17,390,Holding Cost,Cost,84957.03,78347.0
73,Development,2020-07-17,420,Holding Cost,Cost,84957.03,77860.37
73,Development,2020-08-16,450,Holding Cost,Cost,84957.03,77376.76
