loan_id,product,cashflow_date,days_from_default,cashflow_type,cashflow_category,amount,amount_pv
67,Mortgage,2018-11-18,180,Legal Cost,Cost,2415.7,2373.1
68,Mortgage,2022-07-30,30,Borrower Cure,Recovery,107847.54,107429.53
68,Mortgage,2022-08-29,60,Borrower Cure,Recovery,107847.54,107013.14
68,Mortgage,2022-09-28,90,Borrower Cure,Recovery,107847.54,106598.36
68,Mortgage,2022-10-28,120,Borrower Cure,Recovery,107847.54,106185.19
68,Mortgage,2022-11-27,150,Borrower Cure,Recovery,107847.54,105773.62
68,Mortgage,2022-11-27,150,Legal Cost,Cost,2507.07,2458.86
69,Mortgage,2020-01-23,420,Property Sale,Recovery,405477.56,386214.54
69,Mortgage,2020-05-19,537,LMI Claim,Recovery,112127.23,105362.09
69,Mortgage,2019-11-24,360,Legal Cost,Cost,9388.02,9004.42
69,Mortgage,2020-01-23,420,Agent Commission,Cost,11989.22,11419.65
69,Mortgage,2019-06-27,210,Property Preservation,Cost,4417.23,4311.03
69,Mortgage,2019-01-12,44,Valuation Fee,Cost,2905.46,2890.69
70,Mortgage,2021-10-08,390,Property Sale,Recovery,178203.93,170118.65
70,Mortgage,2022-02-03,508,LMI Claim,Recovery,580877.0,546786.18
70,Mortgage,2021-08-09,330,Legal Cost,Cost,23921.31,22999.69
70,Mortgage,2021-10-08,390,Agent Commission,Cost,3744.22,3574.34
70,Mortgage,2021-03-12,180,Property Preservation,Cost,6656.72,6515.58
70,Mortgage,2020-10-02,19,Valuation Fee,Cost,2028.39,2023.81
71,Mortgage,2022-07-20,360,Property Sale,Recovery,2349208.27,2268711.2
71,Mortgage,2022-05-21,300,Legal Cost,Cost,14469.98,14055.59
71,Mortgage,2022-07-20,360,Agent Commission,Cost,57405.25,55438.22
71,Mortgage,2022-01-21,180,Property Preservation,Cost,6209.48,6102.16
71,Mortgage,2021-09-05,42,Valuation Fee,Cost,2683.14,2672.24
72,Mortgage,2020-09-12,30,Borrower Cure,Recovery,292983.4,292067.68
72,Mortgage,2020-10-12,60,Borrower Cure,Recovery,292983.4,291154.82
72,Mortgage,2020-11-11,90,Borrower Cure,Recovery,292983.4,290244.81
72,Mortgage,2020-12-11,120,Borrower Cure,Recovery,292983.4,289337.64
72,Mortgage,2020-12-11,120,Legal Cost,Cost,2942.96,2906.34
73,Mortgage,2021-11-13,180,Property Sale,Recovery,262283.66,255950.81
73,Mortgage,2021-09-14,120,Legal Cost,Cost,5763.15,5670.01
73,Mortgage,2021-11-13,180,Agent Commission,Cost,6273.67,6122.19
73,Mortgage,2021-08-15,90,Property Preservation,Cost,4351.07,4298.22
73,Mortgage,2021-06-23,37,Valuation Fee,Cost,776.02,772.13
74,Mortgage,2025-03-18,270,Property Sale,Recovery,2072899.93,2007801.28
74,Mortgage,2025-01-17,210,Legal Cost,Cost,40173.08,39188.35
74,Mortgage,2025-03-18,270,Agent Commission,Cost,43354.35,41992.82
74,Mortgage,2024-10-19,120,Property Preservation,Cost,16089.31,15862.75
74,Mortgage,2024-07-16,25,Valuation Fee,Cost,1078.96,1075.77
75,Mortgage,2019-08-14,270,Property Sale,Recovery,651976.02,632867.23
75,Mortgage,2019-06-15,210,Legal Cost,Cost,11854.17,11583.05
75,Mortgage,2019-08-14,270,Agent Commission,Cost,16095.02,15623.29
75,Mortgage,2019-03-17,120,Property Preservation,Cost,13426.87,13250.52
75,Mortgage,2019-01-03,47,Valuation Fee,Cost,964.58,959.6
76,Mortgage,2023-02-16,270,Property Sale,Recovery,1981197.19,1920882.44
76,Mortgage,2022-12-18,210,Legal Cost,Cost,20522.77,20035.16
76,Mortgage,2023-02-16,270,Agent Commission,Cost,40065.2,38845.48
76,Mortgage,2022-09-19,120,Property Preservation,Cost,21975.85,21675.95
76,Mortgage,2022-07-05,44,Valuation Fee,Cost,1885.32,1875.85
77,Mortgage,2021-06-23,330,Property Sale,Recovery,1561904.79,1491822.23
77,Mortgage,2021-04-24,270,Legal Cost,Cost,14363.29,13833.8
77,Mortgage,2021-06-23,330,Agent Commission,Cost,42028.57,40142.75
77,Mortgage,2020-12-25,150,Property Preservation,Cost,7932.7,7768.88
77,Mortgage,2020-09-01,35,Valuation Fee,Cost,790.87,787.03
78,Mortgage,2018-12-12,30,Borrower Cure,Recovery,119596.42,119117.97
78,Mortgage,2019-01-11,60,Borrower Cure,Recovery,119596.42,118641.43
78,Mortgage,2019-02-10,90,Borrower Cure,Recovery,119596.42,118166.79
78,Mortgage,2019-03-12,120,Borrower Cure,Recovery,119596.42,117694.06
78,Mortgage,2019-04-11,150,Borrower Cure,Recovery,119596.42,117223.22
78,Mortgage,2019-05-11,180,Borrower Cure,Recovery,119596.42,116754.26
78,Mortgage,2019-05-11,180,Legal Cost,Cost,2674.85,2611.28
79,Mortgage,2019-11-08,300,Property Sale,Recovery,2677202.78,2591362.15
79,Mortgage,2019-09-09,240,Legal Cost,Cost,24190.6,23568.07
79,Mortgage,2019-11-08,300,Agent Commission,Cost,76492.85,74040.22
79,Mortgage,2019-06-11,150,Property Preservation,Cost,6966.8,6854.2
79,Mortgage,2019-02-15,34,Valuation Fee,Cost,871.29,868.08
80,Mortgage,2024-09-27,210,Property Sale,Recovery,5355329.78,5243529.35
80,Mortgage,2024-07-29,150,Legal Cost,Cost,21107.38,20791.69
80,Mortgage,2024-09-27,210,Agent Commission,Cost,115823.79,113405.8
80,Mortgage,2024-05-30,90,Property Preservation,Cost,12188.32,12078.62
80,Mortgage,2024-04-20,50,Valuation Fee,Cost,2484.61,2472.16
81,Mortgage,2023-10-18,30,Borrower Cure,Recovery,49887.88,49727.16
81,Mortgage,2023-11-17,60,Borrower Cure,Recovery,49887.88,49566.96
81,Mortgage,2023-12-17,90,Borrower Cure,Recovery,49887.88,49407.27
81,Mortgage,2024-01-16,120,Borrower Cure,Recovery,49887.88,49248.1
81,Mortgage,2024-01-16,120,Legal Cost,Cost,528.16,521.39
82,Mortgage,2023-12-22,30,Borrower Cure,Recovery,80214.29,79871.94
82,Mortgage,2024-01-21,60,Borrower Cure,Recovery,80214.29,79531.05
82,Mortgage,2024-02-20,90,Borrower Cure,Recovery,80214.29,79191.62
82,Mortgage,2024-03-21,120,Borrower Cure,Recovery,80214.29,78853.64
82,Mortgage,2024-03-21,120,Legal Cost,Cost,685.04,673.42
83,Mortgage,2024-07-09,30,Borrower Cure,Recovery,298250.68,297135.5
83,Mortgage,2024-08-08,60,Borrower Cure,Recovery,298250.68,296024.5
83,Mortgage,2024-09-07,90,Borrower Cure,Recovery,298250.68,294917.64
83,Mortgage,2024-09-07,90,Legal Cost,Cost,4634.25,4582.46
84,Mortgage,2020-03-05,300,Property Sale,Recovery,4429631.84,4269991.01
84,Mortgage,2020-01-05,240,Legal Cost,Cost,26364.96,25602.04
84,Mortgage,2020-03-05,300,Agent Commission,Cost,128882.59,124237.76
84,Mortgage,2019-10-07,150,Property Preservation,Cost,6015.86,5906.46
84,Mortgage,2019-07-03,54,Valuation Fee,Cost,1892.62,1880.16
85,Mortgage,2021-02-17,300,Property Sale,Recovery,863908.72,831951.32
85,Mortgage,2020-12-19,240,Legal Cost,Cost,18460.18,17911.83
85,Mortgage,2021-02-17,300,Agent Commission,Cost,18455.25,17772.56
85,Mortgage,2020-09-20,150,Property Preservation,Cost,15544.85,15254.62
85,Mortgage,2020-05-18,25,Valuation Fee,Cost,1676.91,1671.65
86,Mortgage,2022-06-06,30,Borrower Cure,Recovery,272034.68,271109.49
86,Mortgage,2022-07-06,60,Borrower Cure,Recovery,272034.68,270187.44
86,Mortgage,2022-08-05,90,Borrower Cure,Recovery,272034.68,269268.53
86,Mortgage,2022-08-05,90,Legal Cost,Cost,4500.91,4455.14
87,Mortgage,2021-03-23,30,Borrower Cure,Recovery,78468.77,78147.74
87,Mortgage,2021-04-22,60,Borrower Cure,Recovery,78468.77,77828.03
87,Mortgage,2021-05-22,90,Borrower Cure,Recovery,78468.77,77509.63
87,Mortgage,2021-05-22,90,Legal Cost,Cost,651.01,643.05
88,Mortgage,2020-10-19,30,Borrower Cure,Recovery,162229.71,161637.94
88,Mortgage,2020-11-18,60,Borrower Cure,Recovery,162229.71,161048.32
88,Mortgage,2020-12-18,90,Borrower Cure,Recovery,162229.71,160460.85
88,Mortgage,2021-01-17,120,Borrower Cure,Recovery,162229.71,159875.52
88,Mortgage,2021-02-16,150,Borrower Cure,Recovery,162229.71,159292.33
88,Mortgage,2021-03-18,180,Borrower Cure,Recovery,162229.71,158711.27
88,Mortgage,2021-03-18,180,Legal Cost,Cost,5796.4,5670.69
89,Mortgage,2021-04-23,360,Property Sale,Recovery,3643396.05,3514029.78
89,Mortgage,2021-02-22,300,Legal Cost,Cost,28765.84,27912.13
89,Mortgage,2021-04-23,360,Agent Commission,Cost,102108.53,98482.95
89,Mortgage,2020-10-25,180,Property Preservation,Cost,14709.23,14445.73
89,Mortgage,2020-05-26,28,Valuation Fee,Cost,788.79,786.58
90,Mortgage,2021-12-09,30,Borrower Cure,Recovery,289147.34,288271.9
90,Mortgage,2022-01-08,60,Borrower Cure,Recovery,289147.34,287399.11
90,Mortgage,2022-02-07,90,Borrower Cure,Recovery,289147.34,286528.97
90,Mortgage,2022-02-07,90,Legal Cost,Cost,2208.7,2188.7
91,Mortgage,2022-03-26,180,Property Sale,Recovery,400629.58,391890.53
91,Mortgage,2022-01-25,120,Legal Cost,Cost,24106.13,23754.29
91,Mortgage,2022-03-26,180,Agent Commission,Cost,10735.08,10500.91
91,Mortgage,2021-12-26,90,Property Preservation,Cost,7547.56,7464.79
91,Mortgage,2021-11-06,40,Valuation Fee,Cost,1984.26,1974.56
92,Mortgage,2020-01-13,360,Property Sale,Recovery,3517288.53,3340330.51
92,Mortgage,2019-11-14,300,Legal Cost,Cost,26591.03,25471.41
92,Mortgage,2020-01-13,360,Agent Commission,Cost,101910.59,96783.37
92,Mortgage,2019-07-17,180,Property Preservation,Cost,22924.47,22340.35
92,Mortgage,2019-03-15,56,Valuation Fee,Cost,2704.64,2683.01
93,Mortgage,2021-02-22,30,Borrower Cure,Recovery,104475.85,104130.0
93,Mortgage,2021-03-24,60,Borrower Cure,Recovery,104475.85,103785.3
93,Mortgage,2021-04-23,90,Borrower Cure,Recovery,104475.85,103441.74
93,Mortgage,2021-05-23,120,Borrower Cure,Recovery,104475.85,103099.31
93,Mortgage,2021-06-22,150,Borrower Cure,Recovery,104475.85,102758.02
93,Mortgage,2021-06-22,150,Legal Cost,Cost,2743.64,2698.53
94,Mortgage,2022-10-29,450,Property Sale,Recovery,1311990.92,1231939.15
94,Mortgage,2022-08-30,390,Legal Cost,Cost,16862.92,15967.5
94,Mortgage,2022-10-29,450,Agent Commission,Cost,28891.13,27128.32
94,Mortgage,2022-03-03,210,Property Preservation,Cost,15035.81,14600.49
94,Mortgage,2021-09-17,43,Valuation Fee,Cost,1609.97,1600.31
95,Mortgage,2021-10-14,30,Borrower Cure,Recovery,78649.95,78333.45
95,Mortgage,2021-11-13,60,Borrower Cure,Recovery,78649.95,78018.23
95,Mortgage,2021-12-13,90,Borrower Cure,Recovery,78649.95,77704.28
95,Mortgage,2022-01-12,120,Borrower Cure,Recovery,78649.95,77391.59
95,Mortgage,2022-02-11,150,Borrower Cure,Recovery,78649.95,77080.16
95,Mortgage,2022-03-13,180,Borrower Cure,Recovery,78649.95,76769.98
95,Mortgage,2022-03-13,180,Legal Cost,Cost,1506.26,1470.25
96,Mortgage,2020-01-09,240,Property Sale,Recovery,1514360.48,1475846.79
96,Mortgage,2020-07-03,416,LMI Claim,Recovery,48232.66,46126.31
96,Mortgage,2019-11-10,180,Legal Cost,Cost,21224.04,20817.91
96,Mortgage,2020-01-09,240,Agent Commission,Cost,35504.27,34601.32
96,Mortgage,2019-09-11,120,Property Preservation,Cost,8856.91,8743.56
96,Mortgage,2019-06-15,32,Valuation Fee,Cost,1174.93,1170.91
97,Mortgage,2022-11-26,30,Borrower Cure,Recovery,194233.52,193673.92
97,Mortgage,2022-12-26,60,Borrower Cure,Recovery,194233.52,193115.94
97,Mortgage,2023-01-25,90,Borrower Cure,Recovery,194233.52,192559.56
97,Mortgage,2023-02-24,120,Borrower Cure,Recovery,194233.52,192004.79
97,Mortgage,2023-03-26,150,Borrower Cure,Recovery,194233.52,191451.61
97,Mortgage,2023-03-26,150,Legal Cost,Cost,7099.32,6997.64
98,Mortgage,2018-08-28,180,Property Sale,Recovery,1446719.38,1421004.21
98,Mortgage,2018-06-29,120,Legal Cost,Cost,12536.04,12387.05
98,Mortgage,2018-08-28,180,Agent Commission,Cost,40160.6,39446.75
98,Mortgage,2018-05-30,90,Property Preservation,Cost,12749.79,12635.97
98,Mortgage,2018-03-17,16,Valuation Fee,Cost,1844.8,1841.86
99,Mortgage,2020-05-21,30,Borrower Cure,Recovery,239028.58,238079.98
99,Mortgage,2020-06-20,60,Borrower Cure,Recovery,239028.58,237135.14
99,Mortgage,2020-07-20,90,Borrower Cure,Recovery,239028.58,236194.05
99,Mortgage,2020-08-19,120,Borrower Cure,Recovery,239028.58,235256.7
99,Mortgage,2020-09-18,150,Borrower Cure,Recovery,239028.58,234323.06
99,Mortgage,2020-09-18,150,Legal Cost,Cost,3430.29,3362.77
100,Mortgage,2023-02-24,30,Borrower Cure,Recovery,149895.35,149424.81
100,Mortgage,2023-03-26,60,Borrower Cure,Recovery,149895.35,148955.76
100,Mortgage,2023-04-25,90,Borrower Cure,Recovery,149895.35,148488.17
100,Mortgage,2023-05-25,120,Borrower Cure,Recovery,149895.35,148022.05
100,Mortgage,2023-05-25,120,Legal Cost,Cost,2648.56,2615.46
101,Mortgage,2023-02-21,540,Property Sale,Recovery,1392483.24,1309463.13
101,Mortgage,2022-12-23,480,Legal Cost,Cost,35005.56,33144.13
101,Mortgage,2023-02-21,540,Agent Commission,Cost,35224.88,33124.76
101,Mortgage,2022-05-27,270,Property Preservation,Cost,14228.75,13798.08
101,Mortgage,2021-09-15,16,Valuation Fee,Cost,1801.3,1798.02
102,Mortgage,2019-10-12,30,Borrower Cure,Recovery,114831.18,114416.19
102,Mortgage,2019-11-11,60,Borrower Cure,Recovery,114831.18,114002.69
102,Mortgage,2019-12-11,90,Borrower Cure,Recovery,114831.18,113590.69
102,Mortgage,2020-01-10,120,Borrower Cure,Recovery,114831.18,113180.18
102,Mortgage,2020-02-09,150,Borrower Cure,Recovery,114831.18,112771.15
102,Mortgage,2020-02-09,150,Legal Cost,Cost,2589.55,2543.09
103,Mortgage,2023-09-30,450,Property Sale,Recovery,642236.15,605091.71
103,Mortgage,2023-08-01,390,Legal Cost,Cost,7045.04,6690.52
103,Mortgage,2023-09-30,450,Agent Commission,Cost,15744.72,14834.11
103,Mortgage,2023-02-02,210,Property Preservation,Cost,4885.59,4751.63
103,Mortgage,2022-08-30,54,Valuation Fee,Cost,2218.66,2202.86
104,Mortgage,2021-10-07,30,Borrower Cure,Recovery,159844.51,159364.55
104,Mortgage,2021-11-06,60,Borrower Cure,Recovery,159844.51,158886.04
104,Mortgage,2021-12-06,90,Borrower Cure,Recovery,159844.51,158408.96
104,Mortgage,2022-01-05,120,Borrower Cure,Recovery,159844.51,157933.32
104,Mortgage,2022-02-04,150,Borrower Cure,Recovery,159844.51,157459.1
104,Mortgage,2022-03-06,180,Borrower Cure,Recovery,159844.51,156986.31
104,Mortgage,2022-03-06,180,Legal Cost,Cost,5602.4,5502.22
105,Mortgage,2023-11-29,270,Property Sale,Recovery,1078921.99,1045744.16
105,Mortgage,2023-09-30,210,Legal Cost,Cost,14954.73,14595.81
105,Mortgage,2023-11-29,270,Agent Commission,Cost,26148.11,25344.03
105,Mortgage,2023-07-02,120,Property Preservation,Cost,9662.32,9529.12
105,Mortgage,2023-03-31,27,Valuation Fee,Cost,2757.19,2748.59
106,Mortgage,2022-11-09,30,Borrower Cure,Recovery,101383.38,101019.63
106,Mortgage,2022-12-09,60,Borrower Cure,Recovery,101383.38,100657.18
106,Mortgage,2023-01-08,90,Borrower Cure,Recovery,101383.38,100296.03
106,Mortgage,2023-02-07,120,Borrower Cure,Recovery,101383.38,99936.18
106,Mortgage,2023-03-09,150,Borrower Cure,Recovery,101383.38,99577.62
106,Mortgage,2023-04-08,180,Borrower Cure,Recovery,101383.38,99220.35
106,Mortgage,2023-04-08,180,Legal Cost,Cost,4797.53,4695.18
107,Mortgage,2023-03-13,450,Property Sale,Recovery,4258630.55,4029802.15
107,Mortgage,2023-01-12,390,Legal Cost,Cost,8772.74,8362.71
107,Mortgage,2023-03-13,450,Agent Commission,Cost,92033.27,87088.06
107,Mortgage,2022-07-16,210,Property Preservation,Cost,12741.91,12417.7
107,Mortgage,2022-01-03,16,Valuation Fee,Cost,950.0,948.14
108,Mortgage,2021-10-29,240,Property Sale,Recovery,324922.18,314394.59
108,Mortgage,2021-08-30,180,Legal Cost,Cost,32725.73,31927.22
108,Mortgage,2021-10-29,240,Agent Commission,Cost,9097.05,8802.3
108,Mortgage,2021-07-01,120,Property Preservation,Cost,10369.57,10200.2
108,Mortgage,2021-03-24,21,Valuation Fee,Cost,1149.03,1145.72
109,Mortgage,2018-12-12,30,Borrower Cure,Recovery,123746.35,123363.36
109,Mortgage,2019-01-11,60,Borrower Cure,Recovery,123746.35,122981.56
109,Mortgage,2019-02-10,90,Borrower Cure,Recovery,123746.35,122600.94
109,Mortgage,2019-03-12,120,Borrower Cure,Recovery,123746.35,122221.5
109,Mortgage,2019-04-11,150,Borrower Cure,Recovery,123746.35,121843.23
109,Mortgage,2019-04-11,150,Legal Cost,Cost,2972.05,2926.34
110,Mortgage,2019-10-12,30,Borrower Cure,Recovery,323731.72,322406.93
110,Mortgage,2019-11-11,60,Borrower Cure,Recovery,323731.72,321087.56
110,Mortgage,2019-12-11,90,Borrower Cure,Recovery,323731.72,319773.59
110,Mortgage,2020-01-10,120,Borrower Cure,Recovery,323731.72,318465.0
110,Mortgage,2020-01-10,120,Legal Cost,Cost,4310.76,4240.63
111,Mortgage,2021-03-20,180,Property Sale,Recovery,1078685.06,1053606.15
111,Mortgage,2021-01-19,120,Legal Cost,Cost,14569.08,14342.38
111,Mortgage,2021-03-20,180,Agent Commission,Cost,30311.24,29606.52
111,Mortgage,2020-12-20,90,Property Preservation,Cost,5201.63,5140.81
111,Mortgage,2020-10-31,40,Valuation Fee,Cost,2867.6,2852.65
112,Mortgage,2021-12-22,30,Borrower Cure,Recovery,68887.94,68633.14
112,Mortgage,2022-01-21,60,Borrower Cure,Recovery,68887.94,68379.28
112,Mortgage,2022-02-20,90,Borrower Cure,Recovery,68887.94,68126.36
112,Mortgage,2022-03-22,120,Borrower Cure,Recovery,68887.94,67874.37
112,Mortgage,2022-04-21,150,Borrower Cure,Recovery,68887.94,67623.32
112,Mortgage,2022-04-21,150,Legal Cost,Cost,2522.21,2475.91
113,Mortgage,2022-07-27,450,Property Sale,Recovery,963174.84,908021.92
113,Mortgage,2022-05-28,390,Legal Cost,Cost,6318.91,6004.09
113,Mortgage,2022-07-27,450,Agent Commission,Cost,21916.53,20661.55
113,Mortgage,2021-11-29,210,Property Preservation,Cost,2613.07,2542.14
113,Mortgage,2021-06-19,47,Valuation Fee,Cost,1840.48,1829.18
114,Mortgage,2020-12-09,390,Property Sale,Recovery,2802661.57,2678718.5
114,Mortgage,2020-10-10,330,Legal Cost,Cost,16369.64,15754.97
114,Mortgage,2020-12-09,390,Agent Commission,Cost,76193.26,72823.74
114,Mortgage,2020-05-13,180,Property Preservation,Cost,9882.32,9678.15
114,Mortgage,2020-01-11,57,Valuation Fee,Cost,992.38,985.85
115,Mortgage,2019-06-10,510,Property Sale,Recovery,394618.38,374697.73
115,Mortgage,2019-04-11,450,Legal Cost,Cost,15506.62,14813.83
115,Mortgage,2019-06-10,510,Agent Commission,Cost,9663.86,9176.02
115,Mortgage,2018-09-13,240,Property Preservation,Cost,9227.57,9005.36
115,Mortgage,2018-02-14,29,Valuation Fee,Cost,1008.84,1005.87
116,Mortgage,2022-06-16,450,Property Sale,Recovery,646650.04,610105.99
116,Mortgage,2022-04-17,390,Legal Cost,Cost,6105.0,5804.84
116,Mortgage,2022-06-16,450,Agent Commission,Cost,15597.8,14716.33
116,Mortgage,2021-10-19,210,Property Preservation,Cost,1751.01,1704.11
116,Mortgage,2021-04-13,21,Valuation Fee,Cost,1744.94,1740.21
117,Mortgage,2019-12-09,30,Borrower Cure,Recovery,183868.95,183197.84
117,Mortgage,2020-01-08,60,Borrower Cure,Recovery,183868.95,182529.18
117,Mortgage,2020-02-07,90,Borrower Cure,Recovery,183868.95,181862.95
117,Mortgage,2020-03-08,120,Borrower Cure,Recovery,183868.95,181199.16
117,Mortgage,2020-03-08,120,Legal Cost,Cost,3937.04,3879.87
118,Mortgage,2022-11-08,30,Borrower Cure,Recovery,219076.15,218237.21
118,Mortgage,2022-12-08,60,Borrower Cure,Recovery,219076.15,217401.49
118,Mortgage,2023-01-07,90,Borrower Cure,Recovery,219076.15,216568.96
118,Mortgage,2023-02-06,120,Borrower Cure,Recovery,219076.15,215739.63
118,Mortgage,2023-02-06,120,Legal Cost,Cost,2655.38,2614.94
119,Mortgage,2018-03-28,30,Borrower Cure,Recovery,69453.64,69220.49
119,Mortgage,2018-04-27,60,Borrower Cure,Recovery,69453.64,68988.12
119,Mortgage,2018-05-27,90,Borrower Cure,Recovery,69453.64,68756.53
119,Mortgage,2018-06-26,120,Borrower Cure,Recovery,69453.64,68525.72
119,Mortgage,2018-07-26,150,Borrower Cure,Recovery,69453.64,68295.68
119,Mortgage,2018-07-26,150,Legal Cost,Cost,1220.07,1199.73
120,Mortgage,2022-06-16,240,Property Sale,Recovery,5180367.62,5006980.7
120,Mortgage,2022-04-17,180,Legal Cost,Cost,16097.41,15691.61
120,Mortgage,2022-06-16,240,Agent Commission,Cost,129387.43,125056.83
120,Mortgage,2022-02-16,120,Property Preservation,Cost,9039.0,8886.44
120,Mortgage,2021-11-17,29,Valuation Fee,Cost,650.18,647.51
121,Mortgage,2025-05-07,450,Property Sale,Recovery,1253185.93,1184548.66
121,Mortgage,2025-07-24,528,LMI Claim,Recovery,282950.12,264854.34
121,Mortgage,2025-03-08,390,Legal Cost,Cost,21079.85,20075.51
121,Mortgage,2025-05-07,450,Agent Commission,Cost,25179.53,23800.44
121,Mortgage,2024-09-09,210,Property Preservation,Cost,21415.25,20859.66
121,Mortgage,2024-03-11,28,Valuation Fee,Cost,940.49,937.2
122,Mortgage,2019-03-20,30,Borrower Cure,Recovery,362681.43,361608.38
122,Mortgage,2019-04-19,60,Borrower Cure,Recovery,362681.43,360538.51
122,Mortgage,2019-05-19,90,Borrower Cure,Recovery,362681.43,359471.8
122,Mortgage,2019-05-19,90,Legal Cost,Cost,4375.6,4336.88
123,Mortgage,2021-02-22,30,Borrower Cure,Recovery,208392.34,207656.18
123,Mortgage,2021-03-24,60,Borrower Cure,Recovery,208392.34,206922.62
123,Mortgage,2021-04-23,90,Borrower Cure,Recovery,208392.34,206191.65
123,Mortgage,2021-05-23,120,Borrower Cure,Recovery,208392.34,205463.26
123,Mortgage,2021-06-22,150,Borrower Cure,Recovery,208392.34,204737.45
123,Mortgage,2021-07-22,180,Borrower Cure,Recovery,208392.34,204014.2
123,Mortgage,2021-07-22,180,Legal Cost,Cost,5626.03,5507.84
124,Mortgage,2019-07-01,330,Property Sale,Recovery,862782.39,825460.49
124,Mortgage,2019-10-02,423,LMI Claim,Recovery,187096.57,176786.27
124,Mortgage,2019-05-02,270,Legal Cost,Cost,22734.62,21926.76
124,Mortgage,2019-07-01,330,Agent Commission,Cost,17466.86,16711.28
124,Mortgage,2019-01-02,150,Property Preservation,Cost,14331.33,14046.14
124,Mortgage,2018-09-15,41,Valuation Fee,Cost,529.74,526.84
125,Mortgage,2023-04-19,450,Property Sale,Recovery,3004359.31,2826039.01
125,Mortgage,2023-02-18,390,Legal Cost,Cost,20937.38,19856.0
125,Mortgage,2023-04-19,450,Agent Commission,Cost,61984.76,58305.72
125,Mortgage,2022-08-22,210,Property Preservation,Cost,16888.36,16412.94
125,Mortgage,2022-02-23,30,Valuation Fee,Cost,1539.2,1532.93
126,Mortgage,2022-12-21,510,Property Sale,Recovery,1721718.08,1619251.69
126,Mortgage,2022-10-22,450,Legal Cost,Cost,35345.05,33482.35
126,Mortgage,2022-12-21,510,Agent Commission,Cost,47939.66,45086.58
126,Mortgage,2022-03-26,240,Property Preservation,Cost,17996.05,17483.85
126,Mortgage,2021-08-24,26,Valuation Fee,Cost,2370.52,2363.11
127,Mortgage,2021-12-17,480,Property Sale,Recovery,767221.58,716940.22
127,Mortgage,2021-10-18,420,Legal Cost,Cost,18857.72,17771.79
127,Mortgage,2021-12-17,480,Agent Commission,Cost,16991.18,15877.63
127,Mortgage,2021-04-21,240,Property Preservation,Cost,9136.89,8832.41
127,Mortgage,2020-10-10,47,Valuation Fee,Cost,1765.21,1753.53
128,Mortgage,2021-06-20,30,Borrower Cure,Recovery,115978.25,115601.76
128,Mortgage,2021-07-20,60,Borrower Cure,Recovery,115978.25,115226.49
128,Mortgage,2021-08-19,90,Borrower Cure,Recovery,115978.25,114852.43
128,Mortgage,2021-09-18,120,Borrower Cure,Recovery,115978.25,114479.59
128,Mortgage,2021-09-18,120,Legal Cost,Cost,3246.27,3204.32
129,Mortgage,2023-11-27,30,Borrower Cure,Recovery,263736.6,262821.16
129,Mortgage,2023-12-27,60,Borrower Cure,Recovery,263736.6,261908.9
129,Mortgage,2024-01-26,90,Borrower Cure,Recovery,263736.6,260999.8
129,Mortgage,2024-02-25,120,Borrower Cure,Recovery,263736.6,260093.86
129,Mortgage,2024-03-26,150,Borrower Cure,Recovery,263736.6,259191.07
129,Mortgage,2024-03-26,150,Legal Cost,Cost,9672.17,9505.46
130,Mortgage,2019-05-11,30,Borrower Cure,Recovery,118326.66,117825.72
130,Mortgage,2019-06-10,60,Borrower Cure,Recovery,118326.66,117326.91
130,Mortgage,2019-07-10,90,Borrower Cure,Recovery,118326.66,116830.21
130,Mortgage,2019-08-09,120,Borrower Cure,Recovery,118326.66,116335.62
130,Mortgage,2019-09-08,150,Borrower Cure,Recovery,118326.66,115843.11
130,Mortgage,2019-10-08,180,Borrower Cure,Recovery,118326.66,115352.69
130,Mortgage,2019-10-08,180,Legal Cost,Cost,1691.98,1649.45
131,Mortgage,2018-03-25,30,Borrower Cure,Recovery,83882.54,83527.73
131,Mortgage,2018-04-24,60,Borrower Cure,Recovery,83882.54,83174.42
131,Mortgage,2018-05-24,90,Borrower Cure,Recovery,83882.54,82822.61
131,Mortgage,2018-06-23,120,Borrower Cure,Recovery,83882.54,82472.29
131,Mortgage,2018-07-23,150,Borrower Cure,Recovery,83882.54,82123.44
131,Mortgage,2018-08-22,180,Borrower Cure,Recovery,83882.54,81776.07
131,Mortgage,2018-08-22,180,Legal Cost,Cost,3094.78,3017.06
132,Mortgage,2023-09-05,30,Borrower Cure,Recovery,70585.25,70309.84
132,Mortgage,2023-10-05,60,Borrower Cure,Recovery,70585.25,70035.5
132,Mortgage,2023-11-04,90,Borrower Cure,Recovery,70585.25,69762.24
132,Mortgage,2023-11-04,90,Legal Cost,Cost,1567.84,1549.56
133,Mortgage,2022-06-27,270,Property Sale,Recovery,1233388.81,1187844.37
133,Mortgage,2022-04-28,210,Legal Cost,Cost,19489.62,18927.53
133,Mortgage,2022-06-27,270,Agent Commission,Cost,27382.05,26370.93
133,Mortgage,2022-01-28,120,Property Preservation,Cost,6906.6,6792.06
133,Mortgage,2021-10-25,25,Valuation Fee,Cost,2664.32,2655.05
134,Mortgage,2024-06-10,240,Property Sale,Recovery,2041406.88,1993500.45
134,Mortgage,2024-04-11,180,Legal Cost,Cost,10619.7,10432.24
134,Mortgage,2024-06-10,240,Agent Commission,Cost,48094.9,46966.24
