case_id,segment,unsold_units,avg_unit_price,gross_stock_value,ead,absorption_speed_units_per_month,time_to_sale_months,discount_to_clear,holding_cost_rate_pa,selling_cost_rate,contract_rate_proxy,cost_of_funds_proxy,discount_rate,lgd_base,time_to_sale_base,net_recovery_pv_base,final_overlay_addon_base,lgd_final_base,lgd_mild_stress,time_to_sale_mild_stress,net_recovery_pv_mild_stress,final_overlay_addon_mild_stress,lgd_final_mild_stress,lgd_severe_stress,time_to_sale_severe_stress,net_recovery_pv_severe_stress,final_overlay_addon_severe_stress,lgd_final_severe_stress,lgd_downturn,final_overlay_addon,lgd_final
RS0053,metro_apartment,86,1129321.7172243597,97121667.68129493,75954927.50120403,4.433853941877095,19.66564962622917,0.09263135180909637,0.07114431289256883,0.02397545419838615,0.07229562889667221,0.03783306122765768,0.07229562889667221,0.12229614197262992,19.39621853298836,66665932.90399597,0.016475263619299654,0.13877140559192958,0.2453834775407086,23.65392504022971,57316843.25460618,0.019936330186325495,0.2653198077270341,0.416642794218467,29.840336204597477,44308854.2724413,0.02480283716405535,0.44144563138252235,0.416642794218467,0.02480283716405535,0.44144563138252235
RS0054,suburban_apartment,41,549731.6047115923,22538995.793175284,15966221.100013873,3.764967078226245,9.646655584182144,0.04375123088677656,0.06034539144001185,0.03432809880717889,0.05982584132270481,0.06612209328991428,0.06612209328991428,0.0,10.889869459181556,18441584.839745604,0.010875024617735532,0.010875024617735532,0.0,13.280328608757996,16795994.29524298,0.01247522999820928,0.01247522999820928,0.09232439051354548,16.75364532181778,14492149.468150582,0.01564605294387164,0.10797044345741712,0.09232439051354548,0.01564605294387164,0.10797044345741712
RS0055,townhouse,32,547716.4338824545,17526925.884238545,10214527.258125894,2.1745536468030915,14.064981944827034,0.13371105031725772,0.043464228342511894,0.022381024942476076,0.048001658072556415,0.06533079206662064,0.06533079206662064,0.0,14.715663624599296,12822193.385936676,0.014371510771719715,0.014371510771719715,0.0,17.94593124951134,11462300.226471134,0.01719042803728974,0.01719042803728974,0.06503403587037382,22.639482499383533,9550235.326022023,0.02112389756845986,0.08615793343883368,0.06503403587037382,0.02112389756845986,0.08615793343883368
RS0056,suburban_apartment,84,578490.0474022876,48593163.98179216,29827684.392264795,7.354801291583138,12.562099863806083,0.05136261576678668,0.04755579158778911,0.033099046439033816,0.0772867034549707,0.05957243628675957,0.0772867034549707,0.0,11.42111073702697,39396796.42802159,0.011027252315335734,0.011027252315335734,0.0,13.928183825642645,35852592.174487025,0.013032367206362389,0.013032367206362389,0.0,17.570939595426108,30902561.476232097,0.01630908956247705,0.01630908956247705,0.0,0.01630908956247705,0.01630908956247705
RS0057,townhouse,53,553909.9484027599,29357227.265346274,18901407.256486095,3.5649225582953417,15.870335734005797,0.13345082975296002,0.058661470158705833,0.03374350589484233,0.06018926251867458,0.03924217824808358,0.06018926251867458,0.0,14.867083122653664,20756494.304693945,0.014460943546717741,0.014460943546717741,0.02715592632310245,18.130589173967884,18388122.033626005,0.01730063482878913,0.04445656115189158,0.20316117531494038,22.872435573313332,15061375.143152038,0.021264288828380037,0.22442546414332043,0.20316117531494038,0.021264288828380037,0.22442546414332043
RS0058,suburban_apartment,22,540266.2962354779,11885858.517180514,7603664.114304104,5.399738958891611,4.865247626556888,0.09735047435681343,0.04953433930204029,0.03138514428228174,0.07590755969108871,0.050273304969410404,0.07590755969108871,0.0,4.074271028189829,9906655.053117355,0.011947009487136269,0.011947009487136269,0.0,4.968623205109548,9283380.15122909,0.012747009487136269,0.012747009487136269,0.0,6.268109274138198,8449018.426378887,0.01374700948713627,0.01374700948713627,0.0,0.01374700948713627,0.01374700948713627
RS0059,metro_apartment,91,917601.7875599391,83501762.66795446,57172808.48286465,3.983948892784617,22.56164511874647,0.10296421581417736,0.05016921689351692,0.020598872871946138,0.07138543537024376,0.049242460591946785,0.07138543537024376,0.0,22.84165847729907,57189083.62741033,0.018835320864595464,0.018835320864595464,0.1422005140979229,27.85568106987692,49042805.72417921,0.02276908498495662,0.1649695990828795,0.34102348286427997,35.14101304199857,37675538.2089057,0.028322417467532654,0.36934590033181264,0.34102348286427997,0.028322417467532654,0.36934590033181264
RS0060,metro_apartment,111,839539.0991620049,93188840.00698254,57933726.83528758,6.7680923114162095,14.173702792948554,0.12646846163116532,0.07047982531929803,0.03321443620851606,0.08478536093004088,0.05652252024045654,0.08478536093004088,0.0,16.400485527180034,62033662.50390674,0.015279672687110828,0.015279672687110828,0.07148848373559281,20.000592106317114,53792132.546680845,0.0183297392990715,0.08981822303466432,0.267938016007803,25.231516195661587,42411079.00710261,0.0225990668549118,0.2905370828627148,0.267938016007803,0.0225990668549118,0.2905370828627148
RS0061,suburban_apartment,78,737453.4475139845,57521368.906090796,30750928.06146374,4.192209069379279,20.287266290676584,0.05168446361869637,0.05505747146803323,0.03363984569704505,0.045,0.05272989449078708,0.05272989449078708,0.0,18.605942287021744,44049749.191758,0.015162403201762518,0.015162403201762518,0.0,22.690173520758226,38883268.26550092,0.01851504772284782,0.01851504772284782,0.0,28.624526595418068,31528570.744891685,0.02322401839451022,0.02322401839451022,0.0,0.02322401839451022,0.02322401839451022
RS0062,metro_apartment,43,818889.4423197182,35212246.01974788,25390572.35264841,8.36236839087815,4.133827335407768,0.17646918934082678,0.06623769130569129,0.03348030840837701,0.05738075948635431,0.050454332093480894,0.05738075948635431,0.0,5.14208391571284,26186391.032998893,0.013529383786816536,0.013529383786816536,0.0457209098146017,6.270834043552245,24229692.283971854,0.014329383786816537,0.06005029360141824,0.14990370361038957,7.9108983318659085,21584431.52019885,0.015329383786816534,0.1652330873972061,0.14990370361038957,0.015329383786816534,0.1652330873972061
RS0063,townhouse,48,675150.5826935548,32407227.96929063,19559256.29997158,5.239702443492064,9.032027853214984,0.10494499193479066,0.06102444391818847,0.021813274381012368,0.045,0.04405542387460299,0.045,0.0,9.16082554642355,25904370.899629213,0.012098899838695814,0.012098899838695814,0.0,11.171738471248233,23756264.10861368,0.012898899838695813,0.012898899838695813,0.0,14.09357776372854,20752753.83451911,0.015207385941026151,0.015207385941026151,0.0,0.015207385941026151,0.015207385941026151
RS0064,suburban_apartment,88,459413.54528626124,40428391.98519099,27949650.009020988,6.110233711713425,13.464222643443097,0.15958720381111186,0.04012905541671531,0.0313967343014271,0.07736750257012204,0.04742985733850697,0.07736750257012204,0.0,14.402067768914053,28128445.61999397,0.01469303643179352,0.01469303643179352,0.1038378073796722,17.563497279163478,25047419.635055013,0.01746892987569941,0.12130673725537161,0.2574636558038538,22.15702733679085,20753630.93926023,0.021339886161716518,0.2788035419655703,0.2574636558038538,0.021339886161716518,0.2788035419655703
RS0065,metro_apartment,102,1132279.329373204,115492491.5960668,78132328.40462345,4.205808569552728,23.92925008754856,0.14112117575011626,0.04990017933959608,0.03328425827119541,0.059237839779614124,0.050806436479238784,0.059237839779614124,0.04633386448578541,24.252173705292375,74512155.68836474,0.020480032080810062,0.06681389656659548,0.191134206741732,29.57582159181997,63198567.79412125,0.024607312009889803,0.2157415187516218,0.3942036868946477,37.31103646968057,47332276.48185748,0.029622423515002327,0.42382611040965,0.3942036868946477,0.029622423515002327,0.42382611040965
RS0066,suburban_apartment,35,706476.7767859987,24726687.187509954,19488054.49230815,4.461013333847854,7.559084753267241,0.08828087351635477,0.0677882062484368,0.02323961416568575,0.061151122291482646,0.06699262438460477,0.06699262438460477,0.0,7.845751039217517,20006806.032697003,0.011765617470327096,0.011765617470327096,0.05594079549333129,9.567989072216484,18397877.221391045,0.012565617470327096,0.06850641296365838,0.1699454188576158,12.070386214180795,16176148.908892801,0.013609608854190092,0.1835550277118059,0.1699454188576158,0.013609608854190092,0.1835550277118059
RS0067,metro_apartment,47,829143.6502282324,38969751.56072692,27941888.66095942,6.934085758044622,7.156115263086353,0.08690001487594004,0.06035260635288236,0.02031345738307495,0.08736186729344439,0.0558385927919354,0.08736186729344439,0.0,6.778110574342502,31916984.07723679,0.011738000297518801,0.011738000297518801,0.0,8.265988505295734,29493838.5308026,0.012538000297518802,0.012538000297518802,0.06299366372453728,10.427862422065388,26181726.72282248,0.013538000297518801,0.07653166402205608,0.06299366372453728,0.013538000297518801,0.07653166402205608
RS0068,townhouse,39,813263.3443454136,31717270.42947113,23275808.781729877,3.573396396576914,11.01445694548318,0.07371768173536553,0.055743646474385095,0.023831951861954102,0.06474429910849659,0.052417252972357144,0.06474429910849659,0.0,10.913986491215896,25516973.544038713,0.01147435363470731,0.01147435363470731,0.0016460505307848618,13.30973962343402,23237495.624330264,0.013092940899353573,0.014738991430138435,0.13873664867558333,16.790748448024452,20046601.076138962,0.016268571414722592,0.15500522009030593,0.13873664867558333,0.016268571414722592,0.15500522009030593
RS0069,townhouse,51,696970.294081853,35545484.9981745,28482369.9977233,4.249931212217504,12.10662353759733,0.11759769755697837,0.048237306388083157,0.031985631359566696,0.06736233478763239,0.054690416310451274,0.06736233478763239,0.06207728860482022,12.000194227470688,26714261.695225358,0.012352075343308747,0.07442936394812896,0.15261261199309673,14.634383204232549,24135601.116616935,0.01479844345378491,0.16741105544688165,0.279204426808377,18.461837273031826,20529966.20836485,0.01819060224678446,0.29739502905516146,0.279204426808377,0.01819060224678446,0.29739502905516146
RS0070,townhouse,53,687361.3266228472,36430150.311010905,25092521.553481728,4.484543343366593,12.757423090392633,0.1254076411163177,0.06366825137557508,0.03272117590250727,0.05715215560382949,0.045394910864323616,0.05715215560382949,0.0,11.81837166952485,26873184.018098783,0.012508152822326354,0.012508152822326354,0.03663029479604927,14.412648377469331,24173375.091801472,0.014816058058244687,0.051446352854293956,0.18733563351514707,18.182110260807463,20391798.131767746,0.01817197173533102,0.2055076052504781,0.18733563351514707,0.01817197173533102,0.2055076052504781
RS0071,metro_apartment,90,824324.1529221621,74189173.76299459,45996146.56861586,3.4695722464570617,26.453392730473094,0.06945158525563577,0.06906017925148852,0.01977602482590196,0.070535090467221,0.054541446838771816,0.070535090467221,0.0,25.939797072075123,48754765.54417935,0.02010140487515967,0.02010140487515967,0.1182530436496669,31.6338988683843,40556962.24072085,0.024460218497852904,0.1427132621475198,0.3641395079441806,39.9073801108848,29247132.38979167,0.028189031705112718,0.3923285396492933,0.3641395079441806,0.028189031705112718,0.3923285396492933
RS0072,mixed_stock,25,721509.9730317675,18037749.325794186,11951368.280123366,4.267605822529585,5.017503862105924,0.14982085264474224,0.04845687714135429,0.02892930413986202,0.06737066340285068,0.05591438575506417,0.06737066340285068,0.0,5.8580855495181305,13936114.631634407,0.012996417052894844,0.012996417052894844,0.0,7.144006767705037,12915666.563163934,0.013796417052894845,0.013796417052894845,0.03530338417897285,9.01243930695097,11529444.53426578,0.014796417052894844,0.05009980123186769,0.03530338417897285,0.014796417052894844,0.05009980123186769
RS0073,mixed_stock,46,818262.2732712382,37640064.57047696,22410255.69010473,4.704863952754562,8.247810109462149,0.09104336074286262,0.07924116270912712,0.033497976898705775,0.09847137096078983,0.05879118358137064,0.09847137096078983,0.0,9.777115866032286,28273695.8432887,0.011820867214857252,0.011820867214857252,0.0,11.92331203174669,25489409.91209083,0.012620867214857253,0.012620867214857253,0.033315680551773766,15.041716716972745,21663642.77044963,0.01552194016296522,0.04883762071473899,0.033315680551773766,0.01552194016296522,0.04883762071473899
RS0074,metro_apartment,87,942745.709709997,82018876.74476974,71794813.30131647,4.792038843976265,20.163389982917707,0.12451389259406177,0.06828048419818725,0.019485934355420318,0.06369227612142198,0.06043198731259741,0.06369227612142198,0.2168044391631138,18.155111599181126,56229379.06870409,0.01633722260136944,0.23314166176448323,0.32129965001520466,22.140379999001375,48727164.91469653,0.019628015351257095,0.34092766536646174,0.4676238223875154,27.930940921817115,38221848.27775683,0.024247115928016934,0.4918709383155323,0.4676238223875154,0.024247115928016934,0.4918709383155323
RS0075,metro_apartment,55,1049648.7220002373,57730679.710013054,45393172.94530583,7.267405059165789,4.861159177345593,0.10260086160961357,0.058995444087472024,0.025692052930633195,0.06219901469424214,0.06123232937847449,0.06219901469424214,0.0,7.568038323477368,46377354.50292314,0.01205201723219227,0.01205201723219227,0.058045008487838966,9.229315028630937,42758325.83640561,0.012852017232192273,0.07089702572003123,0.1680249890516671,11.643135882272873,37765985.55815039,0.013852017232192272,0.18187700628385936,0.1680249890516671,0.013852017232192272,0.18187700628385936
RS0076,metro_apartment,75,1115762.815511022,83682211.16332665,52375582.465548456,6.394249263026674,13.471114800171378,0.17166221683121127,0.07318782485972256,0.024286823819952216,0.06409299741543942,0.05649456458522085,0.06409299741543942,0.0,11.729289384083108,57687038.65331108,0.013433244336624225,0.013433244336624225,0.019001721245483504,14.304011444003791,51380356.24746827,0.015673251489126596,0.0346749727346101,0.1864938473786777,18.045060590897087,42607858.582849115,0.019011407205934906,0.2055052545846126,0.1864938473786777,0.019011407205934906,0.2055052545846126
RS0077,metro_apartment,25,742858.351916052,18571458.797901303,11809485.14737863,3.961165347199032,4.238578985499201,0.10750646964459855,0.0664400230964253,0.020235265155359797,0.0658384586078622,0.056749062152413376,0.0658384586078622,0.0,6.311274033960152,15037332.730281215,0.012150129392891972,0.012150129392891972,0.0,7.696675651170917,13921015.896394646,0.01295012939289197,0.01295012939289197,0.0,9.709652359938694,12394073.046044758,0.013950129392891971,0.013950129392891971,0.0,0.013950129392891971,0.013950129392891971
RS0078,townhouse,13,879716.993671727,11436320.917732451,8143203.917294745,5.529172801990911,3.0,0.08647114925298421,0.04628008818787477,0.028676451811928252,0.08578750902315893,0.06338327998218364,0.08578750902315893,0.0,2.3511654393074926,9855534.773478836,0.011729422985059685,0.011729422985059685,0.0,2.867274925984747,9312821.413816296,0.012529422985059685,0.012529422985059685,0.0,3.617177598934604,8602177.019788925,0.013529422985059684,0.013529422985059684,0.0,0.013529422985059684,0.013529422985059684
RS0079,metro_apartment,89,791697.0198715441,70461034.76856743,47013557.28904996,7.109953348354349,12.60687218184443,0.11021347090144579,0.07306069412823213,0.028287256113553736,0.07940034794742863,0.04728416682506918,0.07940034794742863,0.0,12.517663005566655,51093227.38164594,0.012527808796508074,0.012527808796508074,0.0322258293067752,15.265442689715433,45498506.41674874,0.015045171099101062,0.047271000405876264,0.19738819221048143,19.25794308548716,37733636.20638049,0.01854048384645839,0.21592867605693983,0.19738819221048143,0.01854048384645839,0.21592867605693983
RS0080,townhouse,40,628084.7049861473,25123388.199445896,12019025.736418448,4.112099189450239,11.660421791667725,0.08824711709909133,0.05835992869590686,0.022783844506460947,0.07932617506867783,0.041917139136275317,0.07932617506867783,0.0,9.72739181550427,19876576.24732354,0.011764942341981827,0.011764942341981827,0.0,11.862672945736916,18121296.67969061,0.012564942341981827,0.012564942341981827,0.0,14.965218177698878,15688495.091170128,0.015418203703043625,0.015418203703043625,0.0,0.015418203703043625,0.015418203703043625
RS0081,metro_apartment,105,1109294.1863276954,116475889.56440802,84250059.03298907,7.280171495319954,13.424247693414639,0.15075304400417466,0.0666888652900715,0.02568445800210073,0.07626121446507188,0.051058810111367044,0.07626121446507188,0.0591243597796286,14.422737165944383,79268828.23126768,0.014529271608798734,0.07365363138842733,0.17252017429991323,17.588703860907785,69715224.16383982,0.017308000793150858,0.1898281750930641,0.32999100887041577,22.188826409145204,56448297.05530092,0.021183077385799248,0.35117408625621505,0.32999100887041577,0.021183077385799248,0.35117408625621505
RS0082,metro_apartment,30,1074525.4689578111,32235764.068734333,20619094.35232778,6.27268976389221,5.07557755472958,0.13217237963366274,0.053984528926131065,0.021740125199761866,0.07381858668043766,0.04581442674671044,0.07381858668043766,0.0,4.7826372942418525,25836806.34472115,0.012643447592673255,0.012643447592673255,0.0,5.8324845051729906,24077917.678262927,0.013443447592673255,0.013443447592673255,0.0,7.35790352960285,21708453.56803453,0.014443447592673256,0.014443447592673256,0.0,0.014443447592673256,0.014443447592673256
RS0083,mixed_stock,56,639474.0751183,35810548.206624806,27969484.12736625,2.6391546324963753,21.552761590081165,0.13471828798030905,0.05667907427050639,0.0339144998163252,0.05967442846845393,0.05670870303326419,0.05967442846845393,0.15507353215945718,21.218915826477975,23632157.43105769,0.018456188151154913,0.1735297203106121,0.2756802470291247,25.876726617656068,20258849.83385674,0.022167319895641226,0.29784756692476594,0.44495948858441886,32.64448588688919,15524196.774083342,0.027397169438911923,0.47235665802333077,0.44495948858441886,0.027397169438911923,0.47235665802333077
RS0084,townhouse,50,829549.6629448126,41477483.14724063,26339587.573099777,4.228798364380306,10.407138518698964,0.05082882266263429,0.05526102214833989,0.03251396054340805,0.06258329993060457,0.04315708502404914,0.06258329993060457,0.0,11.823689779384189,33685954.35515494,0.011016576453252686,0.011016576453252686,0.0,14.419133877297792,30606835.758203603,0.013328535126563805,0.013328535126563805,0.0023234961317218214,18.19029196828337,26278387.64326253,0.01668550893342979,0.019009005065151612,0.0023234961317218214,0.01668550893342979,0.019009005065151612
RS0085,townhouse,20,633885.5020564357,12677710.041128714,9023699.221437376,2.4769876465764726,9.303927578415479,0.14880845651239555,0.05877645567686428,0.029085049450223784,0.07532198371149192,0.06134401777815537,0.07532198371149192,0.0,8.074323676035554,9447924.456599353,0.01297616913024791,0.01297616913024791,0.04310647388056842,9.846736190287261,8634719.36664238,0.013776169130247911,0.05688264301081633,0.16692641883387588,12.422036424670083,7517405.425768801,0.015039941895666712,0.1819663607295426,0.16692641883387588,0.015039941895666712,0.1819663607295426
RS0086,metro_apartment,17,1069141.4040627815,18175403.869067285,13524023.76929894,7.641069905030894,3.19024442892348,0.1305629636952912,0.0697237384279158,0.022547422094545008,0.07465481768023932,0.06438580281525029,0.07465481768023932,0.0,2.2248193265195977,14956617.473525574,0.012611259273905825,0.012611259273905825,0.0,2.713194300633656,14091608.352088705,0.013411259273905823,0.013411259273905823,0.04170940531231292,3.422798963876304,12959944.780451898,0.014411259273905824,0.05612066458621874,0.04170940531231292,0.014411259273905824,0.05612066458621874
RS0087,suburban_apartment,64,621819.4183091485,39796442.771785505,23282963.31352723,6.60461043752529,10.095682035264888,0.1506882878352201,0.04161786774989206,0.02845769482874418,0.07220929922032666,0.03855106166063329,0.07220929922032666,0.0,9.690200596294433,29614469.079249788,0.013013765756704402,0.013013765756704402,0.0,11.817317800359065,27000499.764311466,0.013813765756704403,0.013813765756704403,0.0,14.90800091737605,23380753.125768177,0.016631266330064433,0.016631266330064433,0.0,0.016631266330064433,0.016631266330064433
RS0088,suburban_apartment,75,555520.3456942906,41664025.927071795,27130630.649184402,2.8253513704574393,27.50321450793609,0.08873486080484821,0.0682613222116374,0.03225231389942192,0.08087704107861675,0.06511116640887503,0.08087704107861675,0.058712572499365234,26.54537088173111,25537721.530240662,0.02086555401717891,0.07957812651654414,0.2279284946500178,32.372403514306235,20946786.846410166,0.02530744941253836,0.2532359440625562,0.4581534687638837,40.83903212574017,14700638.10750883,0.028574697216096966,0.48672816597998064,0.4581534687638837,0.028574697216096966,0.48672816597998064
RS0089,metro_apartment,45,1140809.3370284026,51336420.16627812,33683696.11161653,4.720138818614684,7.586995087590702,0.1025757724405265,0.06312041589720342,0.02352123589247035,0.0727265957127698,0.05958032005238007,0.0727265957127698,0.0,9.533617914484784,39994613.54636457,0.01205151544881053,0.01205151544881053,0.0,11.6263633103473,36432373.0531149,0.01285151544881053,0.01285151544881053,0.06504395815069519,14.667104483822746,31492775.19137181,0.015518455751199747,0.08056241390189493,0.06504395815069519,0.015518455751199747,0.08056241390189493
RS0090,townhouse,8,529956.1913859854,4239649.531087883,2872854.912534647,4.560645772240895,3.0,0.12942785411512703,0.06181314077022082,0.03367000496772592,0.06443926624557056,0.035,0.06443926624557056,0.0,2.0,3468208.390467427,0.01258855708230254,0.01258855708230254,0.0,2.1391921337889626,3284762.9263620945,0.01338855708230254,0.01338855708230254,0.0,2.6986731533953057,3034081.870183151,0.01438855708230254,0.01438855708230254,0.0,0.01438855708230254,0.01438855708230254
RS0091,suburban_apartment,17,601462.2840837867,10224858.829424374,6649471.915724236,4.311170790789713,3.0,0.0745024782092131,0.06785076902624487,0.028897136786341374,0.0492872599512444,0.05417125941296628,0.05417125941296628,0.0,3.943244381855252,8786001.532012502,0.011490049564184262,0.011490049564184262,0.0,4.808834612018599,8247425.152750589,0.012290049564184263,0.012290049564184263,0.0,6.066529818238848,7524163.322983053,0.013290049564184262,0.013290049564184262,0.0,0.013290049564184262,0.013290049564184262
RS0092,townhouse,59,861242.2482066376,50813292.644191615,33247450.450597517,2.130957493399018,27.897564199476534,0.08803627705665285,0.04877746111607148,0.025733879441555675,0.08741143192827038,0.060583650907506004,0.08741143192827038,0.025426460777792287,27.68708441288104,32402085.455753807,0.021565153299183706,0.046991614076975996,0.18855426678441295,33.764737088879315,26978501.808434002,0.02616368622168263,0.21471795300609559,0.4040640909263456,42.0,19813349.608658113,0.028560725541133057,0.43262481646747863,0.4040640909263456,0.028560725541133057,0.43262481646747863
RS0093,townhouse,15,552925.4231824876,8293881.347737314,6418836.308691699,2.3403839708734413,6.999498826197783,0.14144504534325608,0.038548341011547124,0.02529400815486529,0.0651419800830047,0.07931786649348246,0.07931786649348246,0.0,6.409204723104446,6470951.808085694,0.012828900906865122,0.012828900906865122,0.06641916282912932,7.816103320859082,5992502.574731178,0.013628900906865122,0.08004806373599445,0.16787308789201755,9.860314958622226,5341286.436878224,0.014628900906865121,0.18250198879888266,0.16787308789201755,0.014628900906865121,0.18250198879888266
RS0094,mixed_stock,42,1074739.4270266048,45139055.9351174,30030432.748211,5.711807468708044,8.581080591469593,0.08350573254073478,0.07356712623363519,0.028204765226838527,0.08066647485653028,0.04830954724785015,0.08066647485653028,0.0,7.353189026432642,36294695.56806535,0.011670114650814696,0.011670114650814696,0.0,8.967303690771516,33358965.015175838,0.012470114650814695,0.012470114650814695,0.023349049397682817,11.312598502204064,29329250.69053923,0.013470114650814696,0.03681916404849751,0.023349049397682817,0.013470114650814696,0.03681916404849751
RS0095,mixed_stock,31,812884.9093407127,25199432.189562093,15537094.495749077,3.202863088415124,9.685914174114487,0.17168722021478855,0.04580871783908602,0.02431266181694709,0.07215217949291688,0.05768396644444253,0.07215217949291688,0.0,9.678840195239117,18273079.007304516,0.013433744404295771,0.013433744404295771,0.0,11.803463652730631,16609369.261851953,0.014233744404295772,0.014233744404295772,0.07905935164638941,14.89052337729095,14308741.87844647,0.017040321515102617,0.09609967316149204,0.07905935164638941,0.017040321515102617,0.09609967316149204
RS0096,suburban_apartment,67,472659.1135422871,31668160.607333235,21886876.584671278,3.3627529293591074,18.84739697251293,0.12272502052885612,0.05435022606988581,0.01978200443694093,0.05104106014245669,0.04211405076114455,0.05104106014245669,0.0,19.924151850421328,22369957.80604629,0.017407095317090452,0.017407095317090452,0.10963024520572924,24.2977461590504,19487412.93790623,0.020940591759983623,0.13057083696571287,0.29653367487683874,30.652541308340503,15396680.63944287,0.025912338728289935,0.3224460136051287,0.29653367487683874,0.025912338728289935,0.3224460136051287
RS0097,metro_apartment,34,975988.3809613333,33183604.95268533,22578410.532834228,6.590939267707919,4.829645697802235,0.12686572309697922,0.06488335565145842,0.0348249341315855,0.06340774613739375,0.04831744328492561,0.06340774613739375,0.0,5.158597070766808,26191136.981950235,0.012537314461939585,0.012537314461939585,0.0,6.290972037520498,24329306.324886814,0.013337314461939585,0.013337314461939585,0.03410133231170193,7.936303185795089,21808456.652184017,0.014337314461939584,0.048438646773641514,0.03410133231170193,0.014337314461939584,0.048438646773641514
RS0098,townhouse,12,862599.143934825,10351189.7272179,6734278.304361517,5.730719497775276,3.0,0.0913244018562132,0.04699267445222369,0.02073398919348115,0.06091523647497754,0.041131185454725314,0.06091523647497754,0.0,2.0939779035875903,9012890.667046396,0.011826488037124265,0.011826488037124265,0.0,2.553631589740964,8534933.67390196,0.012626488037124264,0.012626488037124264,0.0,3.221504467057831,7910987.100763391,0.013626488037124265,0.013626488037124265,0.0,0.013626488037124265,0.013626488037124265
RS0099,suburban_apartment,12,626853.036616554,7522236.439398648,5174895.953149732,5.424660875548573,3.9055047913612917,0.05393644724564184,0.05014888817806709,0.03022081976992442,0.060752384792184366,0.0495850947138283,0.060752384792184366,0.0,2.212119849572438,6745901.902478344,0.011078728944912837,0.011078728944912837,0.0,2.6977071336249248,6394379.65970345,0.011878728944912837,0.011878728944912837,0.0,3.40326130703452,5934095.783805172,0.012878728944912838,0.012878728944912838,0.0,0.012878728944912838,0.012878728944912838
RS0100,mixed_stock,23,888175.2893026413,20428031.65396075,15005685.115932262,6.580238565679407,3.0,0.11264850566003583,0.051664420230420116,0.03265387281408087,0.04924927226100277,0.053360812923584446,0.053360812923584446,0.0,3.495314002741671,16894607.749859136,0.012252970113200716,0.012252970113200716,0.0,4.262578052123989,15872170.916137287,0.013052970113200717,0.013052970113200717,0.03299833700987109,5.377406158064109,14510522.461412722,0.014052970113200718,0.04705130712307181,0.03299833700987109,0.014052970113200718,0.04705130712307181
RS0101,suburban_apartment,27,643746.8423155998,17381164.742521193,13318690.287442906,4.81551275597111,5.273737432033417,0.09571848387237805,0.06140962929373937,0.026737748156574127,0.08781236742149717,0.06448465080200914,0.08781236742149717,0.0,5.606879551200588,14185045.04121588,0.011914369677447561,0.011914369677447561,0.011372331293795916,6.83765798926901,13167225.729094643,0.012714369677447561,0.024086700971243477,0.11498540620493299,8.625968540308596,11787235.274623588,0.01371436967744756,0.12869977588238055,0.11498540620493299,0.01371436967744756,0.12869977588238055
RS0102,metro_apartment,19,1108268.6448710356,21057104.252549678,16386534.505637577,8.576281335954146,3.516233845988471,0.1543766967957486,0.06753438778436409,0.028939850667952093,0.06256637362696685,0.06615133708053154,0.06615133708053154,0.0,2.2154123979523317,16735364.825718189,0.013087533935914972,0.013087533935914972,0.03935593993917277,2.7017224365272337,15741627.037822522,0.013887533935914973,0.05324347387508774,0.11862296454966859,3.4083267660805103,14442715.20388341,0.014887533935914972,0.13351049848558355,0.11862296454966859,0.014887533935914972,0.13351049848558355
RS0103,townhouse,26,799725.8815539035,20792872.92040149,15832208.77355968,5.048881499754139,5.8578880292385795,0.05643544303971929,0.04147825321074828,0.030351673570758013,0.07989986977990868,0.04403706362627549,0.07989986977990868,0.0,5.149655423932231,18014066.77121209,0.011128708860794386,0.011128708860794386,0.0,6.2800675901612575,16861796.457804266,0.011928708860794387,0.011928708860794387,0.03350982284015269,7.922546806049586,15301674.262389384,0.012928708860794386,0.046438531700947076,0.03350982284015269,0.012928708860794386,0.046438531700947076
RS0104,suburban_apartment,78,526714.2482108917,41083711.36044955,32388546.42178956,5.342882182754785,15.8905100784337,0.08875513762515813,0.059167352757545005,0.019994290256006176,0.045,0.0582246099207137,0.0582246099207137,0.029927639934793696,14.598862062083366,31419233.66646689,0.013399391541305266,0.04332703147609896,0.13294789190799164,17.80349031961386,28082557.453048512,0.016202284202261826,0.14915017611025347,0.2783873553746737,22.459787787820563,23371984.638997715,0.020112470119891018,0.2984998254945647,0.2783873553746737,0.020112470119891018,0.2984998254945647
RS0105,metro_apartment,17,1020676.5212124822,17351500.8606122,11503516.344817497,5.864757769223214,3.0,0.08688391091468303,0.06796023524926723,0.030098272732012626,0.07146389846177195,0.06646259297934173,0.07146389846177195,0.0,2.8986704428291583,14788199.220193518,0.01173767821829366,0.01173767821829366,0.0,3.5349639546697054,13923620.064306023,0.012537678218293661,0.012537678218293661,0.0,4.459492988967935,12779976.629125535,0.013537678218293662,0.013537678218293662,0.0,0.013537678218293662,0.013537678218293662
