case_id,segment,no_income_asset_flag,zoning_stage,gross_land_value,ead,liquidity_risk,market_depth,time_to_sell_months,value_haircut_base,holding_cost_rate_pa,selling_cost_rate,contract_rate_proxy,cost_of_funds_proxy,discount_rate,lgd_base,time_to_sell_base,recovery_pv_base,final_overlay_addon_base,lgd_final_base,lgd_mild_downturn,time_to_sell_mild_downturn,recovery_pv_mild_downturn,final_overlay_addon_mild_downturn,lgd_final_mild_downturn,lgd_severe_downturn,time_to_sell_severe_downturn,recovery_pv_severe_downturn,final_overlay_addon_severe_downturn,lgd_final_severe_downturn,lgd_downturn,final_overlay_addon,lgd_final
LAND0050,broadacre_subdivision,1,titled,119795803.11950138,83362651.33532663,0.449081127656407,0.5144434748186936,37.360850184036494,0.15016955770092122,0.057709729326632736,0.02083821786549922,0.07360462136613251,0.053956778281131185,0.07360462136613251,0.32695481280632105,37.360850184036494,56106831.2729463,0.03535264092891841,0.3623074537352395,0.5058563180498876,44.83302022084379,41193127.46796175,0.03834150894364133,0.5441978269935289,0.7404169201641915,54.17323276685291,21639533.77690277,0.03880830085530382,0.7792252210194953,0.7404169201641915,0.03880830085530382,0.7792252210194953
LAND0051,infill_land,1,rezoning_pending,9420284.844309116,6758660.177230864,0.5322482129323932,0.44901813426649,23.585849008239272,0.25099382604628523,0.0523231458095476,0.03487373794588357,0.08960694791440726,0.04712821547877957,0.08960694791440726,0.369284266267063,23.585849008239272,4262793.312733746,0.03229108625074569,0.4015753525178087,0.5059896396220868,28.303018809887124,3338848.1498256703,0.03417795417140483,0.5401675937934916,0.6910606921030074,34.19948106194694,2088015.7974646685,0.03653653907222876,0.7275972311752361,0.6910606921030074,0.03653653907222876,0.7275972311752361
LAND0052,infill_land,1,da_approved,55870573.104540125,30958833.075655382,0.4346942362751497,0.06791501187122939,33.25597439749353,0.2514189550885546,0.039634970364192376,0.029257646056476266,0.07905871711801998,0.051241687953165777,0.07905871711801998,0.2417649419687066,33.25597439749353,23474072.593700685,0.03878129434204566,0.28054623631075226,0.4345804146339517,39.907169276992235,17504730.561053768,0.04144177229384514,0.47602218692779685,0.6926952667594327,48.22116287636562,9513795.93975353,0.043878904583048245,0.7365741713424809,0.6926952667594327,0.043878904583048245,0.7365741713424809
LAND0053,regional_land,1,rezoning_pending,63244120.229047045,51092933.89682089,0.6623154533848794,0.19060586066654311,54.0,0.34984948967889445,0.046430201416731764,0.026697527510539942,0.09667916577365623,0.062366971647408356,0.09667916577365623,0.7442584188120503,54.0,13066587.702304361,0.046959038739699074,0.7912174575517494,0.879115399935812,64.8,6176348.880223189,0.046959038739699074,0.9260744386755111,1.0,72.0,0.0,0.046959038739699074,1.0,1.0,0.046959038739699074,1.0
LAND0054,broadacre_subdivision,1,titled,124163753.63830134,97529231.9109708,0.31431060677009115,0.33666222834989545,45.363583179564124,0.167161074250258,0.08528270650819479,0.026058233321286154,0.06720374913062756,0.05643232474372916,0.06720374913062756,0.5824119904933188,45.363583179564124,40727037.822417796,0.03799169866702873,0.6204036891603475,0.7621463826177808,54.43629981547695,23197680.610533774,0.03824626539520308,0.8003926480129838,0.9860498024690488,65.77719561036798,1360552.0501999923,0.03824626539520308,1.0,0.9860498024690488,0.03824626539520308,1.0
LAND0055,broadacre_subdivision,1,rezoning_pending,61995928.92014963,50166751.15488042,0.4655902740432767,0.48191015343296867,20.948281646584128,0.3597038227481422,0.039410001052918794,0.034316910812864324,0.06245836635270996,0.035,0.06245836635270996,0.47874800293699343,20.948281646584128,26149519.22564431,0.029508196298303563,0.508256199235297,0.5883818988034348,25.137937975900954,20649542.85357247,0.03118405883003029,0.6195659576334651,0.7425355826110439,30.375008387546984,12916153.358388029,0.03327888699468871,0.7758144696057326,0.7425355826110439,0.03327888699468871,0.7758144696057326
LAND0056,infill_land,1,titled,42476281.163652495,37476116.51245792,0.3567898509274108,0.7772954665583796,22.63194390181567,0.16306106559571776,0.0877650369109397,0.019075647995067335,0.08263451961025368,0.061169761136589784,0.08263451961025368,0.40434124176022546,22.63194390181567,22322977.025459796,0.02446102898057393,0.4288022707407994,0.529947038408554,27.158332682178806,17615759.55562694,0.026271584492719182,0.5562186229012731,0.6984152522947642,32.81631865763272,11302225.143381644,0.02853477888290075,0.726950031177665,0.6984152522947642,0.02853477888290075,0.726950031177665
LAND0057,broadacre_subdivision,1,raw_land,122914721.11615582,90695315.96379058,0.4597952439263133,0.509404744596507,41.03038450219146,0.32538761137391864,0.07465516195538656,0.01597912262285698,0.07218098262643835,0.0625861798300367,0.07218098262643835,0.639957682473046,41.03038450219146,32654151.748442516,0.03709520174424477,0.6770528842172907,0.807348140606414,49.23646140262975,17472621.258713037,0.039083047943368185,0.8464311885497822,1.0,59.49405752817761,0.0,0.039083047943368185,1.0,1.0,0.039083047943368185,1.0
LAND0058,broadacre_subdivision,1,titled,98109601.15883458,66979595.06119643,0.4980060426653013,0.7444362743995627,23.94123592279523,0.13017206826760136,0.05854566713978796,0.031812850540664704,0.07844246807766753,0.0611093442814511,0.07844246807766753,0.16086191852557952,23.94123592279523,56205128.89758594,0.028203379929629367,0.1890652984552089,0.31691681341201305,28.729483107354273,45752635.23077505,0.030118678803452984,0.34703549221546603,0.5298431727791812,34.71479208805308,31490913.90250734,0.03251280239573251,0.5623559751749138,0.5298431727791812,0.03251280239573251,0.5623559751749138
LAND0059,regional_land,1,da_approved,9693324.063312244,6936127.299539165,0.45238946606139924,0.6936102823866985,40.580335777505375,0.33243357185718525,0.05858174530515764,0.03247680574654889,0.06385761240741478,0.06616693078284865,0.06616693078284865,0.5696834975368948,40.580335777505375,2984730.040176556,0.03455660024358975,0.6042400977804846,0.7363521014129119,48.696402933006446,1828695.3868560353,0.0367244659325876,0.7730765673454995,0.9527788048215509,58.84148687738279,327532.2209941084,0.0367244659325876,0.9895032707541385,0.9527788048215509,0.0367244659325876,0.9895032707541385
LAND0060,infill_land,1,titled,21749075.55693437,17402190.366457615,0.541272187043843,0.6086640911267528,23.95672402796344,0.19886885947875046,0.06464386694579698,0.0212843696109824,0.07607416678656367,0.05092406098633345,0.07607416678656367,0.36949611403093413,23.95672402796344,10972148.650424968,0.0307041642585412,0.40020027828947535,0.5012188844520089,28.748068833556125,8679883.923960233,0.032620702180778276,0.5338395866327872,0.6803375148113768,34.73724984054699,5562827.4202673575,0.03501637458357462,0.7153538893949515,0.6803375148113768,0.03501637458357462,0.7153538893949515
LAND0061,infill_land,1,raw_land,29435455.0830439,23370729.558559358,0.30182633447210827,0.5436930585865847,29.829363848603187,0.31532458885739856,0.08515874547101601,0.02630211627572066,0.07083406174213781,0.06087079045937891,0.07083406174213781,0.580152300649288,29.829363848603187,9812147.037308827,0.029043955525844427,0.6091962561751324,0.725808743654936,35.79523661832382,6408049.699362116,0.031430304633732684,0.7572390482886686,0.9173292016279914,43.25257758047462,1932076.8711424042,0.034413241018593,0.9517424426465844,0.9173292016279914,0.034413241018593,0.9517424426465844
LAND0062,masterplan_stage,1,titled,86225106.89617011,58473166.61143479,0.2766405406721905,0.6882675815987087,14.551509701385024,0.26974989357370605,0.0930167894968901,0.022714229464145152,0.08475484068735602,0.03956993649686975,0.08475484068735602,0.2599359768376223,14.551509701385024,43273886.92950244,0.021273599834259308,0.2812095766718816,0.39501085774059097,17.461811641662027,35375630.913443446,0.02185832449092412,0.4168691822315151,0.5801960379227433,21.099689067008285,24547267.018683884,0.023313475461062622,0.603509513383806,0.5801960379227433,0.023313475461062622,0.603509513383806
LAND0063,masterplan_stage,1,titled,125791456.51065464,105768538.2847046,0.8752001528019362,0.39186975330875456,32.74187070911925,0.2902587678389252,0.04814037664041709,0.02782522917218149,0.06253764774820429,0.06470960135183379,0.06470960135183379,0.5549200990451877,32.74187070911925,47075450.5438916,0.04349831429998137,0.5984184133451691,0.6833353642042554,39.2902448509431,33493155.654574245,0.04611766395671091,0.7294530281609664,0.8568430087431843,47.47571252822291,15141505.710469637,0.048801566016333675,0.905644574759518,0.8568430087431843,0.048801566016333675,0.905644574759518
LAND0064,infill_land,1,da_approved,19205371.15230602,14497284.719553674,0.8736540432079362,0.5384924451992928,17.216623756849327,0.1562296158464838,0.07090566592861718,0.02140092264342608,0.08557988196227626,0.042159325768885626,0.08557988196227626,0.2663326563168003,17.216623756849327,10636184.370813984,0.03549782102450694,0.30183047734130725,0.39186004147445674,20.65994850821919,8816378.128082363,0.03687515092505488,0.42873519239951163,0.5642893037677422,24.964104447431524,6316622.018634004,0.038596813300739816,0.602886117068482,0.5642893037677422,0.038596813300739816,0.602886117068482
LAND0065,masterplan_stage,1,raw_land,165122576.80340576,137447642.7685899,0.2293875061366958,0.8985533821265781,34.70822210154201,0.32313073349162746,0.045680523510589835,0.02758625846680943,0.08463957165989924,0.035,0.08463957165989924,0.5320360821036728,34.70822210154201,64320537.415604115,0.025288398377831783,0.5573244804815046,0.6629321597659126,41.64986652185041,46329180.09327499,0.028065056145955145,0.6909972159118677,0.8350547073856993,50.32692204723592,22671341.655610938,0.02980510953721498,0.8648598169229142,0.8350547073856993,0.02980510953721498,0.8648598169229142
LAND0066,masterplan_stage,1,da_approved,124296409.97771087,87133208.32430649,0.6000153423126504,0.62287138870169,19.86410096868971,0.18464995665077885,0.061219306175757625,0.037291529067619414,0.10630907622801425,0.09,0.10630907622801425,0.2685545608006416,19.86410096868971,63733187.83162155,0.030071490569308613,0.29862605136995024,0.4063678843578983,23.83692116242765,51725070.80024205,0.03166061864680379,0.4380285030047021,0.5920394340353123,28.80294640460008,35546912.982303105,0.033647028743672765,0.6256864627789851,0.5920394340353123,0.033647028743672765,0.6256864627789851
LAND0067,broadacre_subdivision,1,rezoning_pending,98328125.48607351,76643895.47979468,0.7513149488402795,0.5353275601359425,21.97992639596175,0.30409702367017943,0.033819668843529896,0.018408359853749195,0.10384112577194178,0.05014564856262637,0.10384112577194178,0.43521366199638195,21.97992639596175,43287425.05836529,0.034994338813558984,0.47020800080994096,0.5496063686102632,26.3759116751541,34519922.40900016,0.036752732925235926,0.5863591015354992,0.7052333272204002,31.87089327414454,22592066.059446484,0.038950725564832096,0.7441840527852324,0.7052333272204002,0.038950725564832096,0.7441840527852324
LAND0068,infill_land,1,da_approved,31817706.45560466,23628912.88967668,0.13657776195702015,0.39757459166692033,16.822539263270645,0.1938029533547924,0.05028951011186133,0.020498815420780907,0.05357017066598174,0.043016361565976484,0.05357017066598174,0.16379541270580353,16.822539263270645,19758605.351122607,0.022289675844445616,0.18608508855024913,0.2849078930781667,20.187047115924774,16896849.10255136,0.023635478985507268,0.308543372063674,0.4573083081999839,24.392681931742434,12823214.711493844,0.025317732911834333,0.4826260411118182,0.4573083081999839,0.025317732911834333,0.4826260411118182
LAND0069,broadacre_subdivision,1,titled,94507002.55395949,63571505.07911592,0.4346373729802341,0.4654256357349065,41.067747755574445,0.16563604946862015,0.07980873501664872,0.025571447934717457,0.08473760030178856,0.049391849417493354,0.08473760030178856,0.4723907856728931,41.067747755574445,33540911.848384034,0.03713473893301558,0.5095255246059087,0.6662717049008087,49.28129730668933,21215610.006942935,0.0391076398307858,0.7053793447315945,0.9076383453394794,59.54823424558294,5871569.398366838,0.0391076398307858,0.9467459851702652,0.9076383453394794,0.0391076398307858,0.9467459851702652
LAND0070,broadacre_subdivision,1,da_approved,102090717.94118276,67621457.2877359,0.5299696109864872,0.6750511930748438,33.32639186395645,0.17683569464040377,0.06488120512884069,0.022620611996959722,0.09466432568963465,0.06357226865670322,0.09466432568963465,0.3441513413318925,33.32639186395645,44349442.05934431,0.0334293346484142,0.3775806759803067,0.5213543982394541,39.991670236747744,32366713.115413405,0.036095445997530715,0.5574498442369847,0.7496852962124134,48.323268202736855,16926645.05066455,0.03849877790283162,0.788184074115245,0.7496852962124134,0.03849877790283162,0.788184074115245
LAND0071,regional_land,1,titled,51403964.94655371,36515215.692685716,0.6788811634023264,0.95,33.62867584170513,0.22616628710743897,0.09638467296265257,0.023590494732924194,0.08077103321739382,0.05455142815966633,0.08077103321739382,0.521205924323664,33.62867584170513,17483268.9457015,0.03322909360472858,0.5544350179283926,0.6984067034766083,40.35441101004616,11012744.274019768,0.03591938767206499,0.7343260911486733,0.9240558647150744,48.76157997047244,2773116.4805235653,0.03817762326804653,0.9622334879831209,0.9240558647150744,0.03817762326804653,0.9622334879831209
LAND0072,infill_land,1,da_approved,21865467.01448726,17284319.604275744,0.29593897940691755,0.05,23.865095297417046,0.18556532203450474,0.06148909855311335,0.022501193022624377,0.058613974156133605,0.04422114601076328,0.058613974156133605,0.33472139482048513,23.865095297417046,11498888.037809512,0.03246481770710517,0.3671862125275903,0.46784551142460096,28.638114356900456,9197928.259387102,0.03437402533089853,0.5022195367554995,0.652330915770305,34.60438818125471,6009223.568351914,0.03676053486064024,0.6890914506309452,0.652330915770305,0.03676053486064024,0.6890914506309452
LAND0073,infill_land,1,rezoning_pending,26758596.94518936,18776436.401195955,0.49814897255850654,0.6929250528506687,30.686437292161017,0.23267892320653927,0.08400847280672435,0.03393996228031113,0.06068221137993078,0.057271703333971975,0.06068221137993078,0.4357863521635962,30.686437292161017,10593921.675287008,0.03152245373382651,0.4673088058974227,0.6087340520458007,36.82372475059322,7346580.18771567,0.03397736871719939,0.642711420763,0.8387089816033882,44.49533407363347,3028470.5490081073,0.03704601244641549,0.8757549940498037,0.8387089816033882,0.03704601244641549,0.8757549940498037
LAND0074,infill_land,1,da_approved,11428746.384073341,7197561.679762578,0.13290646009119728,0.6226617387639293,25.085648163213218,0.23559430708733392,0.05359256259367903,0.021458865455975452,0.08582881441240604,0.06728624126396728,0.08582881441240604,0.20109521794339041,25.085648163213218,5750166.445109727,0.02282044760194208,0.2239156655453325,0.3658314510786365,30.10277779585586,4564467.246227046,0.024827299454999136,0.39065875053363563,0.5886179611783916,36.37418983665916,2960947.5983650098,0.02733586427132046,0.6159538254497121,0.5886179611783916,0.02733586427132046,0.6159538254497121
LAND0075,broadacre_subdivision,1,rezoning_pending,60006761.81938288,38861097.90309555,0.33130475827366757,0.6564717258699588,25.486573312245774,0.3473491065386907,0.0693103170804519,0.02473570523507033,0.08225479722282936,0.051951733261920915,0.08225479722282936,0.4339499851351694,25.486573312245774,21997325.045710873,0.026543063779932156,0.46049304891510157,0.5928151446938971,30.583887974694928,15823650.526708264,0.028581989644911817,0.6213971343388088,0.8050891522890048,36.95553130275637,7574449.535272333,0.031130646976136392,0.8362197992651412,0.8050891522890048,0.031130646976136392,0.8362197992651412
LAND0076,infill_land,1,raw_land,45989721.80096275,33240736.397001322,0.05,0.21182179352814984,29.486038583813393,0.23458335415397308,0.06111676324067941,0.027058229157579,0.07312190528564226,0.03550835981199921,0.07312190528564226,0.37544842480461144,29.486038583813393,20760554.27740186,0.02785255391118756,0.403300978715799,0.5301991387560994,35.38324630057607,15616526.587692695,0.03021143699789263,0.560410575753992,0.7378219233368207,42.75475594652942,8714992.335433546,0.03316004085627397,0.7709819641930947,0.7378219233368207,0.03316004085627397,0.7709819641930947
LAND0077,regional_land,1,da_approved,46032130.78617034,33917759.30637976,0.22297709884435366,0.7713064210062166,38.550238567003206,0.36300621138082745,0.06114132184365059,0.03130190286583147,0.056300054356141396,0.06147063960828135,0.06147063960828135,0.5767786810066354,38.550238567003206,14354718.830945505,0.02822396035161376,0.6050026413582492,0.7382300398461481,46.26028628040385,8878650.502138969,0.031203864924812474,0.7694339047709606,0.950178301808361,55.897845922154644,1689840.3674991075,0.031203864924812474,0.9813821667331735,0.950178301808361,0.031203864924812474,0.9813821667331735
LAND0078,regional_land,1,da_approved,56729160.78941409,47722471.832658775,0.5905554409951063,0.1251481400722837,33.21968078626284,0.2783578561607739,0.0889367735578726,0.02876088227813553,0.04881946561240577,0.03973082389863973,0.04881946561240577,0.6385621607980874,33.21968078626284,17248707.10057033,0.04119720345353986,0.6797593642516272,0.7878015682644688,39.86361694351541,10126633.68143325,0.043854777916440886,0.8316563461809097,0.9856228330686876,48.16853714008112,686113.9439129941,0.04630933113903472,1.0,0.9856228330686876,0.04630933113903472,1.0
LAND0079,regional_land,1,titled,40497696.82581169,32013432.27071051,0.6817948801796744,0.5865917351104026,27.59210198375103,0.2886616077327838,0.04782696470888815,0.028640047589869287,0.08912450631198197,0.035,0.08912450631198197,0.4871085468997149,27.59210198375103,16419415.796052273,0.03523363757576907,0.522342184475484,0.6142622846474717,33.11052238050123,12348788.224696776,0.03744100573446915,0.6517032903819409,0.7845619922945608,40.00854787643899,6896910.068214886,0.04020021593284426,0.8247622082274051,0.7845619922945608,0.04020021593284426,0.8247622082274051
LAND0080,infill_land,1,titled,58069001.89783113,47135982.26492388,0.6399333840223771,0.40507767686868584,32.67947313571327,0.22200242812298235,0.05429068541626344,0.017355118821425746,0.08783696389352304,0.06934062642146649,0.08783696389352304,0.48486178883301223,32.67947313571327,24281545.585551746,0.038609524812308615,0.5234713136453208,0.6221310251012561,39.21536776285593,17811225.29929216,0.04122388266316568,0.6633549077644217,0.8021409131119372,47.38523604678424,9326282.410509758,0.043937735558023314,0.8460786486699605,0.8021409131119372,0.043937735558023314,0.8460786486699605
LAND0081,infill_land,1,da_approved,9807502.702730365,6896854.827689328,0.4217444856181132,0.6334844222573817,25.07508973646878,0.22767198385620657,0.07013086169432384,0.026670968784257905,0.08801807876033138,0.045479073232430355,0.08801807876033138,0.3521746814805647,25.07508973646878,4467957.175530144,0.028463112539861196,0.38063779402042586,0.5039490211068322,30.090107683762533,3421191.5885593616,0.0304691197187787,0.5344181408256109,0.7064349633612174,36.35888011787973,2024675.4401829827,0.032976628692425576,0.7394115920536429,0.7064349633612174,0.032976628692425576,0.7394115920536429
LAND0082,regional_land,1,titled,18142393.91574129,12871793.681087565,0.16993828445914738,0.4401344661578727,44.193437831794554,0.3131586557273599,0.06753252128822738,0.019511267331262988,0.06920519997797128,0.06962342907669647,0.06962342907669647,0.5914102942632743,44.193437831794554,5259282.392459414,0.0333945272280063,0.6248048214912806,0.7695618441555565,53.03212539815346,2966152.398279979,0.034117152095288476,0.8036789962508449,0.9946385461590821,64.0804848561021,69011.52767097105,0.034117152095288476,1.0,0.9946385461590821,0.034117152095288476,1.0
LAND0083,broadacre_subdivision,1,titled,30426553.592909567,21167802.494070802,0.6548885858106264,0.4579130634203461,29.61916520753065,0.16775688726735316,0.04557065546566963,0.033755331122843554,0.06539827155919625,0.06157515703360653,0.06539827155919625,0.2610578684360803,29.61916520753065,15641781.095492734,0.037050481038180635,0.29810834947426096,0.4185059042238439,35.54299824903678,12308952.170857962,0.03942001425478309,0.457925918478627,0.6344397683741427,42.94778955091944,7738106.78274292,0.04238193077553615,0.6768216991496789,0.6344397683741427,0.04238193077553615,0.6768216991496789
LAND0084,infill_land,1,rezoning_pending,42011585.1120576,22228351.741020273,0.28567786364593006,0.1787934444502985,18.87191971926041,0.2178392567871913,0.05583638736059406,0.03420477789912368,0.06132824581772971,0.06768090313591958,0.06768090313591958,0.0,18.87191971926041,22285926.368256062,0.028716803827219185,0.028716803827219185,0.17393878917972633,22.646303663112494,18361979.153726146,0.03022655740476002,0.20416534658448635,0.42033564289645053,27.364283592927595,12884983.221430082,0.032113749376686054,0.4524493922731366,0.42033564289645053,0.032113749376686054,0.4524493922731366
LAND0085,broadacre_subdivision,1,rezoning_pending,26203393.7388298,20657980.955301028,0.4149097243295403,0.5078044879852122,26.177802299073388,0.35601254784122643,0.0628444082544952,0.02797953995833041,0.07582272415575464,0.058633290958083305,0.07582272415575464,0.5498898545013996,26.177802299073388,9298366.813497862,0.03027566155039762,0.5801655160517972,0.6788295713333997,31.413362758888063,6634732.598800494,0.032369885734323485,0.7111994570677233,0.8524065283910703,37.95781333365641,3048983.12562403,0.03498766596423083,0.8873941943553012,0.8524065283910703,0.03498766596423083,0.8873941943553012
LAND0086,broadacre_subdivision,1,da_approved,39816430.93472962,22744847.83928709,0.514109507873036,0.4217073126603567,46.12853023914231,0.24757088221249293,0.060792752099057844,0.03471868830436614,0.08049710669221426,0.05455025096682426,0.08049710669221426,0.46936564920852036,46.12853023914231,12069197.567051094,0.04122170240553644,0.5105873516140568,0.6858892432910476,55.35423628697077,7144401.366028449,0.04122170240553644,0.7271109456965841,0.9551543519049543,66.88636884675634,1020007.4421760276,0.04122170240553644,0.9963760543104908,0.9551543519049543,0.04122170240553644,0.9963760543104908
LAND0087,masterplan_stage,1,da_approved,37126940.54048963,31446377.876884934,0.31471740341981325,0.5867266414325356,41.377730014809856,0.21634529860815552,0.06542749127929179,0.025799306569062385,0.07303458917603842,0.0663584122556321,0.07303458917603842,0.5534648819241685,41.377730014809856,14041912.058312029,0.033404720377129785,0.5868696023012984,0.704268514155409,49.65327601777182,9299684.053961657,0.03525362837120584,0.7395221425266149,0.8972616157896887,59.99770852147429,3230750.0523380376,0.03525362837120584,0.9325152441608945,0.8972616157896887,0.03525362837120584,0.9325152441608945
LAND0088,broadacre_subdivision,1,da_approved,84170510.28455824,67535191.9480994,0.6785564135929716,0.46626242057026923,41.87013967528714,0.30560561380500384,0.07083495257314018,0.020564418762938196,0.09810078897385982,0.05369216045600274,0.09810078897385982,0.693967636107478,41.87013967528714,20667954.43781208,0.04232403509513106,0.7362916712026091,0.8373501041938786,50.24416761034457,10984591.93360478,0.0439759792250162,0.8813260834188947,1.0,60.71170252916635,0.0,0.0439759792250162,1.0,1.0,0.0439759792250162,1.0
LAND0089,infill_land,1,da_approved,11090720.3431376,9200060.743144374,0.6712121081522804,0.445554311243252,16.660405877432442,0.2520906255802645,0.0699718484764882,0.02623578045048353,0.07844324011741682,0.06104596422199403,0.07844324011741682,0.41646896190595123,16.660405877432442,5368520.995975343,0.032341752779099564,0.4488107146850508,0.5259630806873666,19.99248705291893,4361168.452169255,0.033674585249294155,0.5596376659366608,0.6771668843254595,24.15758852227704,2970084.2741043265,0.035340625837037405,0.7125075101624969,0.6771668843254595,0.035340625837037405,0.7125075101624969
LAND0090,regional_land,1,da_approved,22401985.937844753,17621508.422054317,0.40343825659162846,0.05370499582412219,29.151898460476517,0.1944476968927145,0.065325581622417,0.02774532073567854,0.07231655347470671,0.06116896813741912,0.07231655347470671,0.4312758086507252,29.151898460476517,10021778.127687277,0.036685064566133706,0.46796087321685886,0.5745762728651862,34.982278152571816,7496607.790647859,0.039017216442971826,0.613593489308158,0.7665965968010798,42.27025276769095,4112920.035205911,0.04193240628901948,0.8085290030900993,0.7665965968010798,0.04193240628901948,0.8085290030900993
LAND0091,regional_land,1,da_approved,32732288.6550172,23067419.438326403,0.47097530942277105,0.18259894019614442,26.879959434546624,0.3455128707891778,0.054276611933598076,0.024992626339060534,0.08371523845512113,0.06921894343078382,0.08371523845512113,0.5008298510327525,26.879959434546624,11514567.197319373,0.03558030267992034,0.5364101537126728,0.6413377887932774,32.255951321455946,8273411.662583084,0.03773069943468407,0.6790684882279615,0.8297824115017941,38.975941180092605,3926480.509668558,0.04041869537813873,0.8702011068799328,0.8297824115017941,0.04041869537813873,0.8702011068799328
LAND0092,infill_land,1,raw_land,31400194.21635241,18793212.152615637,0.3057099399957002,0.44796048519581266,22.74394649053802,0.28201109374642647,0.04653358652394783,0.0209676263885368,0.07154704246798785,0.06767617839831509,0.07154704246798785,0.19202982357307574,22.74394649053802,15184354.938577473,0.02743625157377946,0.2194660751468552,0.35300910770096033,27.292735788645622,12159037.099785946,0.0292557672930225,0.3822648749939828,0.575981365223474,32.978722411280124,7968672.1600177,0.0315301619420763,0.6075115271655502,0.575981365223474,0.0315301619420763,0.6075115271655502
LAND0093,regional_land,1,rezoning_pending,54450592.40732307,39192989.44102894,0.2353406389663609,0.42725519550530283,34.57181720531256,0.334832943576681,0.05030124184186383,0.026768115772955816,0.053896154494165294,0.05083719961232431,0.053896154494165294,0.4741610404878134,34.57181720531256,20609200.787842773,0.03100847731538861,0.505169517803202,0.6311761196466523,41.486180646375075,14455310.448288074,0.03377422269181361,0.664950342338466,0.8446196470994622,50.129134947703214,6089820.530574123,0.035579750433263585,0.8801993975327258,0.8446196470994622,0.035579750433263585,0.8801993975327258
LAND0094,broadacre_subdivision,1,rezoning_pending,96527481.67628568,61002540.120158195,0.482617911921739,0.6320626693341219,41.181257371438655,0.23265793464991885,0.06581257988576615,0.03363317719892791,0.0663416497865611,0.049256442415112935,0.0663416497865611,0.4324014993493243,41.181257371438655,34624950.30808448,0.03614010915500078,0.4685416085043251,0.6339333885799631,49.41750884572638,22330993.14980117,0.038067606206425325,0.6720009947863884,0.8940192356200607,59.71282318858605,6465095.831052282,0.038067606206425325,0.932086841826486,0.8940192356200607,0.038067606206425325,0.932086841826486
LAND0095,regional_land,1,rezoning_pending,61698700.081959404,45760274.83930351,0.200297224784704,0.5037103626779971,24.773132185385744,0.41178609564283813,0.06233534770927597,0.023317208994054896,0.061339209546609805,0.050214882806873265,0.061339209546609805,0.5344859892373766,24.773132185385744,21302049.074044142,0.025470673017712414,0.559956662255089,0.668941490080592,29.727758622462893,15149328.4018024,0.027452523592543274,0.6963940136731352,0.8531256826125809,35.92104166880933,6721009.130483385,0.02992983681108185,0.8830555194236628,0.8531256826125809,0.02992983681108185,0.8830555194236628
LAND0096,broadacre_subdivision,1,rezoning_pending,66146119.555124894,48046693.18429403,0.2825592008469795,0.4462958500160462,22.753141657320487,0.23097062491993514,0.05309565920024262,0.02802770322510778,0.07856866955249744,0.05742872853149417,0.07856866955249744,0.3028230397904624,22.753141657320487,33497047.502346423,0.02699689047967523,0.3298199302701376,0.4396980329239055,27.303769988784584,26920656.702661525,0.028817141812260867,0.4685151747361664,0.6274061748700925,32.992055403114705,17901901.198379166,0.031092455977992917,0.6584986308480855,0.6274061748700925,0.031092455977992917,0.6584986308480855
LAND0097,regional_land,1,raw_land,10799996.243610563,8357314.123034165,0.5731793329783458,0.6157632945571004,54.0,0.3600127199899177,0.05377070509881321,0.01602058020394658,0.0630182046711902,0.03898336989250404,0.0630182046711902,0.6926785420068038,54.0,2568381.9611979895,0.04007442712488171,0.7327529691316855,0.8566294776951687,64.8,1198192.490884951,0.04007442712488171,0.8967039048200505,1.0,72.0,0.0,0.04007442712488171,1.0,1.0,0.04007442712488171,1.0
LAND0098,masterplan_stage,1,rezoning_pending,89391708.38923374,75504392.1496275,0.5290976383924706,0.904402875293786,41.66841911468426,0.26807300081626817,0.08702665159683909,0.016234200610845087,0.06644844114611252,0.05825383196396728,0.06644844114611252,0.6539616011262013,41.66841911468426,26127418.96739652,0.03399648591019769,0.6879580870363989,0.8127418990126406,50.00210293762111,14138809.090144137,0.035729118264323984,0.8484710172769646,1.0,60.41920771629218,0.0,0.035729118264323984,1.0,1.0,0.035729118264323984,1.0
LAND0099,infill_land,1,raw_land,32584966.350100584,21651946.439430118,0.20509584763971853,0.7906783982077121,10.029884956781913,0.24870948201865,0.040092672073329685,0.026607770748103297,0.0704847730588177,0.05561496029361982,0.0704847730588177,0.058568001662198395,10.029884956781913,20383835.204375744,0.01861377617430183,0.07718177783650022,0.16924947665639542,12.035861948138296,17987365.835964266,0.01861377617430183,0.18786325283069724,0.32681764802537494,14.543333187333774,14575708.228924176,0.01861377617430183,0.34543142419967676,0.32681764802537494,0.01861377617430183,0.34543142419967676
LAND0100,broadacre_subdivision,1,rezoning_pending,141308042.77939308,107177446.1307669,0.40539392331535584,0.37012899040420577,39.18279723985997,0.28620888776017395,0.07458604485034474,0.01233512290212806,0.06729932098579951,0.05676189682064912,0.06729932098579951,0.5867731899457485,39.18279723985997,44288594.17437819,0.03693944947740064,0.6237126394231491,0.7521917493348564,47.019356687831966,26559455.436423007,0.039666330581456646,0.7918580799163131,0.9647531539709581,56.81505599779696,3777666.941557074,0.039666330581456646,1.0,0.9647531539709581,0.039666330581456646,1.0
