loan_id,facility_type,collateral_segment,collateral_value,senior_debt,mezz_ead,total_lvr,attachment_point,subordination,value_decline_base,market_liquidity_risk,market_beta,sale_cost_rate_base,time_to_recovery_months_base,contract_rate_proxy,cost_of_funds_proxy,discount_rate,decline_rate_base,discount_rate_base,net_collateral_base,residual_for_mezz_base,senior_lgd_base,mezz_lgd_base,lgd_base,ranking_gap_base,time_to_recovery_base,final_overlay_addon_base,lgd_final_base,lgd_value_stress,senior_lgd_value_stress,net_collateral_value_stress,residual_for_mezz_value_stress,time_to_recovery_value_stress,ranking_gap_value_stress,final_overlay_addon_value_stress,lgd_final_value_stress,lgd_liquidity_delay_stress,senior_lgd_liquidity_delay_stress,net_collateral_liquidity_delay_stress,residual_for_mezz_liquidity_delay_stress,time_to_recovery_liquidity_delay_stress,ranking_gap_liquidity_delay_stress,final_overlay_addon_liquidity_delay_stress,lgd_final_liquidity_delay_stress,lgd_combined_downturn,senior_lgd_combined_downturn,net_collateral_combined_downturn,residual_for_mezz_combined_downturn,time_to_recovery_combined_downturn,ranking_gap_combined_downturn,final_overlay_addon_combined_downturn,lgd_final_combined_downturn,lgd_downturn,senior_lgd_downturn,ranking_gap_downturn,final_overlay_addon,lgd_final,total_lvr_bucket
MEZ0059,mezzanine,residential_investment,928206.8744261806,588309.8833694104,148845.92937293992,0.8009051482055548,0.6391870025115798,0.16171814569397502,0.04,0.2106946017120038,0.7025468948377329,0.050204711959083465,11.18317871128187,0.10505750009026331,0.09067185035186927,0.10505750009026331,0.05,0.10505750009026331,835668.2921860354,247358.40881662501,0.09335227260581946,0.0,0.0,-0.09335227260581946,11.772237557393794,0.028826953765105474,0.028826953765105474,0.0,0.10713875087401115,776649.1857358337,188339.3023664233,12.912921785944546,-0.10713875087401115,0.028826953765105474,0.028826953765105474,0.042599575287419644,0.11992351084242914,750233.4863221499,161923.60295273946,14.075972371917862,-0.0773239355550095,0.028826953765105474,0.07142652905252511,0.35723683697661246,0.1400157558197307,699559.2242897212,111249.34092031082,15.596884676652193,0.21722108115688177,0.028826953765105474,0.3860637907417179,0.35723683697661246,0.1400157558197307,0.21722108115688177,0.028826953765105474,0.3860637907417179,80-90%
MEZ0060,second_mortgage,residential_investment,1162716.9667030282,720624.6991008674,139436.96364721528,0.7508805179925497,0.6291444797227022,0.12173603826984758,0.11411945720115224,0.05,0.9229791940534351,0.05428195514117687,4.904552939961594,0.12419766092016206,0.060602917516224375,0.12419766092016206,0.11411945720115224,0.12419766092016206,973601.3714006237,252976.67229975632,0.04729115081948332,0.0,0.0,-0.04729115081948332,4.965859851711113,0.02211321745326887,0.02211321745326887,0.0,0.054225460448473095,883260.5212128685,162635.82211200113,5.466124251587196,-0.054225460448473095,0.02211321745326887,0.02211321745326887,0.13726136497310804,0.06078698397540927,848708.16220967,128083.46310880256,5.976197757343202,0.07647438099769877,0.02211321745326887,0.15937458242637692,0.5904187780251879,0.0709601277747628,782097.5848902492,61472.885789381806,6.6432169571779776,0.5194586502504251,0.02211321745326887,0.6125319954784568,0.5904187780251879,0.0709601277747628,0.5194586502504251,0.02211321745326887,0.6125319954784568,70-80%
MEZ0061,mezzanine,residential_investment,5987292.491059841,4023162.3780527906,960222.7529615479,0.8387233401779574,0.6771140698715991,0.1616092703063583,0.14769522224711265,0.1581379481722816,1.2527383243298977,0.05865444955971855,8.189607780082136,0.10066246013790828,0.06560896592308396,0.10066246013790828,0.14769522224711265,0.10066246013790828,4795614.681052374,772452.3029995831,0.06578135519266226,0.238647809933899,0.24846673184854684,0.18268537665588458,8.513379722751623,0.028904922684102267,0.2773716545326491,0.7528765689750723,0.07592007346958085,4279951.357498551,256788.97944576014,9.348719716320002,0.6769564955054914,0.028904922684102267,0.7817814916591745,0.9410584884723444,0.0853529172439611,4085040.868160976,61878.49010818545,10.200438925448545,0.8557055712283833,0.028904922684102267,0.9699634111564467,1.0,0.17089839131511453,3707586.8730753446,0.0,11.314225583539713,0.8291016086848855,0.028904922684102267,1.0,1.0,0.17089839131511453,0.8291016086848855,0.028904922684102267,1.0,80-90%
MEZ0062,mezzanine,residential_investment,2088037.020896479,1084404.2728254714,314382.85773168964,0.6763041795523979,0.5243021800924236,0.15200199945997428,0.131706057296325,0.47386363654120267,0.8500745177952015,0.06239621945902414,12.95186235560334,0.1354863762181868,0.07515671266050541,0.1354863762181868,0.131706057296325,0.1354863762181868,1691312.396619076,606908.1237936046,0.14220162236857137,0.0,0.0,-0.14220162236857137,14.486216504555166,0.03207737270382277,0.03207737270382277,0.0,0.15996920002805837,1532556.9205772432,448152.64775177184,15.80730646482671,-0.15996920002805837,0.03207737270382277,0.03207737270382277,0.0,0.17648327836182698,1471447.4440112058,387043.17118573445,17.15430014980946,-0.17648327836182698,0.03207737270382277,0.03207737270382277,0.3162553767784382,0.20154774546088672,1353622.1094400738,269217.8366146025,18.915753430171506,0.11470763131755146,0.03207737270382277,0.34833274948226095,0.3162553767784382,0.20154774546088672,0.11470763131755146,0.03207737270382277,0.34833274948226095,<=70%
MEZ0063,second_mortgage,cre_stabilised,59282326.52641432,43705464.71121202,5414424.995384029,0.8361880698356817,0.7440160879113764,0.09217198192430531,0.1689305461818872,0.3535244760714757,1.0155566972131833,0.04488845801755257,15.77084989842104,0.08454708201332037,0.05676174784872392,0.08454708201332037,0.1689305461818872,0.08454708201332037,46882004.77807209,3176540.0668600723,0.10960854863966762,0.44376261039553255,0.47762428644831945,0.3680157378086518,17.16469526030634,0.02926473071271523,0.5068890171610346,1.0,0.16013071802566503,42037802.72347797,0.0,18.773321949945284,0.839869281974335,0.02926473071271523,1.0,1.0,0.21146899352704662,40188073.28497769,0.0,20.413490339381074,0.7885310064729534,0.02926473071271523,1.0,1.0,0.3028269027554632,36608090.70409331,0.0,22.55832592556633,0.6971730972445368,0.02926473071271523,1.0,1.0,0.3028269027554632,0.6971730972445368,0.02926473071271523,1.0,80-90%
MEZ0064,mezzanine,residual_stock,11576733.505036306,7013602.211053232,1924415.9257346573,0.7994574987998274,0.6273288770972002,0.17212862170262722,0.1952123039081591,0.23211191948823123,0.990533521405956,0.06843817392947271,14.38265249531728,0.10085964992371838,0.0657912521917454,0.10085964992371838,0.1952123039081591,0.10085964992371838,8657561.60596905,1643959.3949158192,0.11472226869535673,0.22865299411035578,0.2437390358155357,0.12901676712017895,15.217248764822353,0.029732394438890808,0.2734714302544265,0.6691387912294262,0.13164837028823617,7746847.313129287,733245.1020760555,16.684279319344718,0.53749042094119,0.029732394438890808,0.698871185668317,0.828888491374509,0.1472415373189726,7399748.73047927,386146.5194260385,18.180075178857717,0.6816469540555364,0.029732394438890808,0.8586208858133999,1.0,0.20547382111862067,6728144.183735169,0.0,20.13611591822086,0.7945261788813793,0.029732394438890808,1.0,1.0,0.20547382111862067,0.7945261788813793,0.029732394438890808,1.0,70-80%
MEZ0065,mezzanine,cre_stabilised,14522808.291089538,10010962.913779832,2364809.1281569893,0.8532073996943933,0.6901733166350691,0.1630340830593242,0.1931304011337946,0.264539812313591,0.8617977797193873,0.04904779588925673,14.013569736577589,0.11781788626608972,0.07217062758907834,0.11781788626608972,0.1931304011337946,0.11781788626608972,11112271.006627554,1101308.0928477217,0.12948431620977607,0.5795828094695336,0.5945947788791699,0.4651104626693938,14.940356513567002,0.03153872239006983,0.6261335012692397,1.0,0.14891558759608348,9990911.329136379,0.0,16.369740626697915,0.8510844124039165,0.03153872239006983,1.0,1.0,0.20126207635411142,9560622.567320306,0.0,17.827151879301987,0.7987379236458886,0.03153872239006983,1.0,1.0,0.2928499692791291,8728466.686191961,0.0,19.732997363476535,0.7071500307208709,0.03153872239006983,1.0,1.0,0.2928499692791291,0.7071500307208709,0.03153872239006983,1.0,80-90%
MEZ0066,second_mortgage,cre_stabilised,16433872.567746101,11799170.671472205,2175498.260721462,0.8509674898915464,0.7184936328597888,0.1324738570317575,0.21000339430885873,0.22848826894752816,1.1678758210762645,0.04763723313379116,10.131838291548338,0.11272253728165726,0.07801980464131619,0.11272253728165726,0.21000339430885873,0.11272253728165726,12334579.516713696,535408.8452414908,0.09092979143969959,0.7626548865770282,0.7762699978223384,0.6853402063826388,10.710589839671377,0.029222482927284833,0.8054924807496232,1.0,0.1694463723383023,10937102.709340129,0.0,11.744037345409309,0.8305536276616977,0.029222482927284833,1.0,1.0,0.22030652778296522,10408541.683581354,0.0,12.797748527730336,0.7796934722170348,0.029222482927284833,1.0,1.0,0.31220920285799536,9382913.074453335,0.0,14.175678535380907,0.6877907971420046,0.029222482927284833,1.0,1.0,0.31220920285799536,0.6877907971420046,0.029222482927284833,1.0,80-90%
MEZ0067,second_mortgage,cre_stabilised,26187523.604808807,13917700.662636518,2635293.613205963,0.6304774329512104,0.5301032574613048,0.10037417548990557,0.13397292477874628,0.38082836081917065,1.0545110271479963,0.06425672772270527,12.335975860753347,0.10415211719909909,0.0702595030339833,0.10415211719909909,0.13397292477874628,0.10415211719909909,21135450.971710972,7217750.309074454,0.1055521754751999,0.0,0.0,-0.1055521754751999,13.510448227292235,0.02763527599087869,0.02763527599087869,0.0,0.12068078010715211,19021654.16378195,5103953.50114543,14.768717765089077,-0.12068078010715211,0.02763527599087869,0.02763527599087869,0.0,0.1346231885778727,18216824.847506266,4299124.184869748,16.051659254607426,-0.1346231885778727,0.02763527599087869,0.02763527599087869,0.12164204934546441,0.15656568331260345,16662112.47001913,2744411.8073826116,17.729351971669878,-0.034923633967139045,0.02763527599087869,0.1492773253363431,0.12164204934546441,0.15656568331260345,-0.034923633967139045,0.02763527599087869,0.1492773253363431,<=70%
MEZ0068,second_mortgage,residential_investment,3680557.3179968046,2580201.411334916,451658.13395468437,0.8040691748553858,0.6842864548247396,0.11978272003064616,0.11022567322220053,0.14405083503447136,1.155863296958324,0.042585743660481554,12.438236682160401,0.1429369818128386,0.0607603566383417,0.1429369818128386,0.11022567322220053,0.1429369818128386,3130685.3599548587,550483.9486199426,0.13365094148050538,0.0,0.0,-0.13365094148050538,12.886171277265802,0.025492227947883306,0.025492227947883306,0.5535001984131019,0.15106147329873187,2817751.317309249,237549.90597433317,14.154871418846161,0.40243872511437007,0.025492227947883306,0.5789924263609852,0.7810438047941857,0.167405913315969,2698978.794126977,118777.3827920612,15.448448033790845,0.6136378914782167,0.025492227947883306,0.806536032742069,1.0,0.2266728651854214,2469366.0177829964,0.0,17.14004822256466,0.7733271348145786,0.025492227947883306,1.0,1.0,0.2266728651854214,0.7733271348145786,0.025492227947883306,1.0,80-90%
MEZ0069,second_mortgage,cre_stabilised,75300687.62546578,49015618.27286525,9689776.81933016,0.7824463704825437,0.6532975811563865,0.12914878932615725,0.11175500186088766,0.05,0.9526791235324474,0.04754278578782184,10.53675325024341,0.11017065334548262,0.049999886031583285,0.11017065334548262,0.11175500186088766,0.11017065334548262,63672095.35398433,14656477.081119083,0.08873063888050814,0.0,0.0,-0.08873063888050814,10.668462665871452,0.023430830580784174,0.023430830580784174,0.19360510620646976,0.1019701153649124,57716650.03449963,8701031.76163438,11.74321149739628,0.09163499084155735,0.023430830580784174,0.21703593678725394,0.4127465108383854,0.1143341809875118,55440564.48191471,6424946.209049456,12.839033835421596,0.2984123298508736,0.023430830580784174,0.4361773414191696,0.8180697143418401,0.13361930713681958,51050363.3672864,2034745.0944211483,14.272032277454695,0.6844504072050205,0.023430830580784174,0.8415005449226243,0.8180697143418401,0.13361930713681958,0.6844504072050205,0.023430830580784174,0.8415005449226243,70-80%
MEZ0070,second_mortgage,residual_stock,15564620.616348485,10374060.23918755,1723271.4264826062,0.7620092684734391,0.653460636811,0.10854863166243911,0.2173029505377208,0.5723043168866006,1.0830026880885053,0.0718305216830703,14.989878199288894,0.13904694142697074,0.07059818698340745,0.13904694142697074,0.2173029505377208,0.13904694142697074,11237595.430881564,863535.1916940138,0.16964215008122807,0.5397248458976207,0.5839058118848968,0.4142636618036687,17.134571200053237,0.03223379597505714,0.6161396078599539,1.0,0.22140605735608587,9971198.237487966,0.0,18.663538776380705,0.7785939426439141,0.03223379597505714,1.0,1.0,0.2762260295342426,9489282.380680745,0.0,20.222486109106754,0.7237739704657574,0.03223379597505714,1.0,1.0,0.37085565643517104,8555019.12576173,0.0,22.261109544210036,0.629144343564829,0.03223379597505714,1.0,1.0,0.37085565643517104,0.629144343564829,0.03223379597505714,1.0,70-80%
MEZ0071,mezzanine,residential_investment,1141370.2247743097,726279.450594447,203056.60105730768,0.8249653668075039,0.6447133868308369,0.18025197997666698,0.06561314203286513,0.31759927668907534,1.198602828288121,0.05718539564886874,13.019270316287749,0.11938845845352343,0.05655079255430895,0.11938845845352343,0.06561314203286513,0.11938845845352343,1002107.0438166487,275827.5932222017,0.1237271003906859,0.0,0.0,-0.1237271003906859,14.052998025155883,0.032613545536839976,0.032613545536839976,0.2449693941330775,0.14050524354984628,904656.2788077886,178376.82821334165,15.380963597417235,0.10446415058323122,0.032613545536839976,0.2775829396699175,0.4129614841346083,0.15607142206604974,867526.0546769575,141246.60408251057,16.734967710311164,0.2568900620685586,0.032613545536839976,0.4455750296714483,0.7190809714482436,0.1800616428372076,795848.6598060061,69569.20921155915,18.50558847332629,0.539019328611036,0.032613545536839976,0.7516945169850835,0.7190809714482436,0.1800616428372076,0.539019328611036,0.032613545536839976,0.7516945169850835,80-90%
MEZ0072,second_mortgage,residual_stock,34860731.608565405,20113150.167198077,4434176.595040116,0.7248601319310266,0.5939229483094408,0.1309371836215858,0.1223917064203631,0.4782785043723155,1.011885167921406,0.07996754358313249,16.421630722676184,0.09106159608585407,0.05530561602117739,0.09106159608585407,0.1223917064203631,0.09106159608585407,28001209.932399563,7888059.765201487,0.12499353125501933,0.0,0.0,-0.12499353125501933,18.385158968025195,0.031112429268525598,0.031112429268525598,0.0066741665536442785,0.14346206219077118,25255458.48477496,5142308.3175768815,20.060165301738166,-0.1367878956371269,0.031112429268525598,0.03778659582216988,0.22533223421547155,0.16024291198889073,24203635.052665733,4090484.885467656,21.768014896896492,0.06508932222658081,0.031112429268525598,0.25644466348399714,0.6221278536267183,0.1870130332333656,22174132.564037584,2060982.396839507,24.001356675180446,0.4351148203933527,0.031112429268525598,0.6532402828952439,0.6221278536267183,0.1870130332333656,0.4351148203933527,0.031112429268525598,0.6532402828952439,70-80%
MEZ0073,mezzanine,residential_investment,4577351.7360659,2875706.8721078103,595818.8473462514,0.802885477445917,0.6650860375506248,0.1377994398952922,0.04,0.08391464385831812,0.8911945260190107,0.046834928241566216,11.650888523861239,0.12279065847071381,0.05369777610603396,0.12279065847071381,0.05,0.12279065847071381,4141174.191185213,1265467.3190774028,0.1084616478513466,0.0,0.0,-0.1084616478513466,11.895308564139434,0.02515482919530848,0.02515482919530848,0.0,0.12373560034316311,3828485.416354458,952778.5442466475,13.083699193573281,-0.12373560034316311,0.02515482919530848,0.02515482919530848,0.0,0.13802940303829436,3691256.8407551665,815549.9686473561,14.29539160005485,-0.13802940303829436,0.02515482919530848,0.02515482919530848,0.22212689633988847,0.15996405730051666,3427434.997591391,551728.1254835809,15.879912439299975,0.06216283903937181,0.02515482919530848,0.24728172553519695,0.22212689633988847,0.15996405730051666,0.06216283903937181,0.02515482919530848,0.24728172553519695,80-90%
MEZ0074,mezzanine,residential_investment,1284617.5498428168,804349.3741500266,144005.6337746125,0.720670246059028,0.6112380453968017,0.10943220066222625,0.1124286396487567,0.35777485450693475,0.9456054382570385,0.06383814676857386,15.785197772887289,0.09490409116669436,0.0703437692304382,0.09490409116669436,0.1124286396487567,0.09490409116669436,1063322.8336745228,258973.45952449623,0.12184632955089314,0.0,0.0,-0.12184632955089314,17.197084482026774,0.02762710712325001,0.02762710712325001,0.053017366708268954,0.13986323544539092,962894.8984206255,158545.5242705989,18.807174654861278,-0.08684586873712197,0.02762710712325001,0.08064447383151896,0.2967990359755933,0.15633137722172552,924378.6104653218,120029.23631529522,20.448835223241556,0.1404676587538678,0.02762710712325001,0.3244261430988433,0.7402128027723025,0.18243641278303724,850108.2858337692,45758.911683742655,22.595622120354225,0.5577763899892653,0.02762710712325001,0.7678399098955525,0.7402128027723025,0.18243641278303724,0.5577763899892653,0.02762710712325001,0.7678399098955525,70-80%
MEZ0075,mezzanine,residual_stock,71138759.96183091,45806132.205679424,14076420.646025717,0.8416199154182792,0.6437827259644742,0.19783718945380502,0.23865062479153537,0.4964440578318915,1.1697420069101958,0.07136086677309812,17.279690023121063,0.1162498838197,0.05987878820651856,0.1162498838197,0.23865062479153537,0.1162498838197,50027561.09784668,4221428.892167255,0.16307022866191345,0.7277242980292498,0.7490100923888603,0.5859398637269468,19.42428988140993,0.03756933809187646,0.7865794304807368,1.0,0.21490195978550286,44084311.787186444,0.0,21.18681826376828,0.7850980402144971,0.03756933809187646,1.0,1.0,0.27275752336573833,41831191.05953167,0.0,22.983906026172875,0.7272424766342617,0.03756933809187646,1.0,1.0,0.37323588923327544,37456462.78136285,0.0,25.33394386931733,0.6267641107667246,0.03756933809187646,1.0,1.0,0.37323588923327544,0.6267641107667246,0.03756933809187646,1.0,80-90%
MEZ0076,second_mortgage,residential_investment,6197687.627578899,4701082.347277934,942840.364757826,0.8758386462211204,0.7295262194206718,0.14631242680044865,0.15120930162317067,0.10749783832422802,0.99435663421313,0.052280272497007126,13.379235356042393,0.11621857378449996,0.08253381060917853,0.11621857378449996,0.15120930162317067,0.11621857378449996,4979862.199091274,278779.85181334056,0.11827752885681697,0.73312540982575,0.7392915396564234,0.6210140107996064,13.738795075843804,0.028240737493140603,0.767532277149564,1.0,0.17510640108834818,4483574.908881007,0.0,15.10347708216013,0.8248935989116518,0.028240737493140603,1.0,1.0,0.2242671770071013,4294072.324608123,0.0,16.49491755918854,0.7757328229928987,0.028240737493140603,1.0,1.0,0.31059452026225165,3927816.6213346682,0.0,18.314493567610302,0.6894054797377484,0.028240737493140603,1.0,1.0,0.31059452026225165,0.6894054797377484,0.028240737493140603,1.0,80-90%
MEZ0077,second_mortgage,residual_stock,61976319.471312985,43286566.12722547,4972971.770141472,0.7782880508837808,0.6980882670749383,0.08019978380884252,0.19996742212849075,0.6534591589712326,0.7890748701114411,0.07817170288855164,17.538625072946854,0.09386303920823305,0.08163901304461607,0.09386303920823305,0.19996742212849075,0.09386303920823305,45383076.112569354,2096509.985343881,0.141479660405201,0.5730810534081645,0.6380642103403471,0.4965845499351461,20.40381887036676,0.032927813896380206,0.6709920242367273,1.0,0.20943436374226843,40807740.30956643,0.0,22.19275862780734,0.7905656362577316,0.032927813896380206,1.0,1.0,0.25996111144772416,39038943.462939665,0.0,24.016775635393813,0.7400388885522758,0.032927813896380206,1.0,1.0,0.34831038580230855,35621693.77681032,0.0,26.40202864531458,0.6516896141976914,0.032927813896380206,1.0,1.0,0.34831038580230855,0.6516896141976914,0.032927813896380206,1.0,70-80%
MEZ0078,second_mortgage,residual_stock,46515464.74114863,28686337.59456223,3305238.94658489,0.7317062940366886,0.656109390039139,0.07559690399754959,0.3026622838356993,0.5854110597184007,1.159533306771654,0.0699419133206652,14.729932629984061,0.12424635748720472,0.05882099713509634,0.12424635748720472,0.3026622838356993,0.12424635748720472,29978393.234514788,1292055.639952559,0.15193198578085443,0.6116734039713815,0.668480530895538,0.5165485451146836,16.885698997608966,0.03048806639424549,0.6989685972897836,1.0,0.24560917660354598,26106648.043992564,0.0,18.38815212586734,0.754390823396454,0.03048806639424549,1.0,1.0,0.3029770791990597,24645448.98141933,0.0,19.920065119385683,0.6970229208009403,0.03048806639424549,1.0,1.0,0.4039331844963272,21801881.484303318,0.0,21.92333595706351,0.5960668155036728,0.03048806639424549,1.0,1.0,0.4039331844963272,0.5960668155036728,0.03048806639424549,1.0,70-80%
MEZ0079,second_mortgage,residual_stock,17767552.646587603,11546100.632994529,1590916.3463415524,0.7695899927853592,0.676391262706152,0.0931987300792072,0.22712790237794836,0.46616205125097687,0.6,0.05634407904448627,15.11253148647351,0.09575718922100687,0.057718445897112475,0.09575718922100687,0.22712790237794836,0.09575718922100687,12894312.630303068,1348211.9973085392,0.12066198231680403,0.20888176750171894,0.2548105575404832,0.13414857522367918,16.873753655805874,0.029570877312540673,0.28438143485302386,0.9456358377371523,0.13818335696901674,11646457.054628428,100356.42163389921,18.415231867426172,0.8074524807681356,0.029570877312540673,0.975206715049693,1.0,0.18232165359342412,11161860.423163576,0.0,19.98693514201942,0.8176783464065759,0.029570877312540673,1.0,1.0,0.27335398122033105,10225994.5735186,0.0,22.04223942417981,0.726646018779669,0.029570877312540673,1.0,1.0,0.27335398122033105,0.726646018779669,0.029570877312540673,1.0,70-80%
MEZ0080,mezzanine,residential_investment,2371256.5335042807,1430112.4228721969,314183.3513895172,0.7438990258639662,0.6099075936252095,0.13399143223875665,0.1563790058248923,0.3125044112667863,1.1048398499727372,0.05987077930925724,13.194264336178433,0.107003431319972,0.07395676176288599,0.107003431319972,0.1563790058248923,0.107003431319972,1874422.3162033756,444309.8933311787,0.11352849223346073,0.0,0.0,-0.11352849223346073,14.225080788297383,0.027949659837273558,0.027949659837273558,0.3104437199185335,0.12970334105839165,1679047.1979535515,248934.77508135466,15.570895750587583,0.18074037886014183,0.027949659837273558,0.338393379755807,0.5243570255028522,0.14463664026272782,1604820.7524858166,174708.32961361972,16.943099241550144,0.3797203852401244,0.027949659837273558,0.5523066853401258,0.9176319679192787,0.16799618552073314,1461216.4441712785,31104.02129908162,18.737519191270405,0.7496357823985456,0.027949659837273558,0.9455816277565523,0.9176319679192787,0.16799618552073314,0.7496357823985456,0.027949659837273558,0.9455816277565523,70-80%
MEZ0081,mezzanine,residual_stock,13628818.053083824,10298868.755649889,2244834.88303265,0.9196739841074761,0.7550881249378224,0.16458585916965374,0.2455133471273148,0.452905374752587,1.1651403363053803,0.07331108624530491,14.215626911743387,0.10299697028915088,0.08140639545749226,0.10299697028915088,0.2455133471273148,0.10299697028915088,9482349.735172054,0.0,0.19093984135747144,1.0,1.0,0.8090601586425286,15.82521037019491,0.03737761997675871,1.0,1.0,0.3017082890860304,8346572.545080799,0.0,17.275204315192738,0.6982917109139696,0.03737761997675871,1.0,1.0,0.3498261445991723,7915528.83208384,0.0,18.75362951401405,0.6501738554008277,0.03737761997675871,1.0,1.0,0.43554038954589835,7078416.728391035,0.0,20.68695477401115,0.5644596104541016,0.03737761997675871,1.0,1.0,0.43554038954589835,0.5644596104541016,0.03737761997675871,1.0,90%+
MEZ0082,mezzanine,cre_stabilised,98590798.81432126,61428518.91939284,16028638.668366425,0.7498314173792572,0.5946646487337147,0.15516676864554246,0.1691316982413827,0.49452647705963165,0.9178182570991158,0.07096105221568529,10.721873326279724,0.12328371271497103,0.059930116182160126,0.12328371271497103,0.1691316982413827,0.12328371271497103,75698030.0267116,14269511.107318759,0.11016198821593781,0.17480222705414517,0.20782084769765408,0.09765885948171626,12.04743588716091,0.032648867973469754,0.24046971567112382,0.6363776912601091,0.124661663274508,68086939.27414611,6658420.354753271,13.141066966441443,0.5117160279856011,0.032648867973469754,0.6690265592335789,0.7990424780525357,0.13812348877572544,65165800.84439943,3737281.925006591,14.256141792374535,0.6609189892768103,0.032648867973469754,0.8316913460260055,1.0,0.1850137037365106,59522177.33050153,0.0,15.714316564748573,0.8149862962634894,0.032648867973469754,1.0,1.0,0.1850137037365106,0.8149862962634894,0.032648867973469754,1.0,70-80%
MEZ0083,mezzanine,cre_stabilised,63903231.32711117,41610409.84249445,11654883.998216871,0.8102762471681904,0.6329811458683297,0.1772951012998607,0.06088891208224169,0.4062725154224106,1.2390138414958158,0.05940248814229633,15.922742539407492,0.12075573476878534,0.06345523789583973,0.12075573476878534,0.06088891208224169,0.12075573476878534,56203543.91941177,14593134.07691732,0.1534911072452213,0.0,0.0,-0.1534911072452213,17.53998570538462,0.033798492788486956,0.033798492788486956,0.35662588916749627,0.1735294353540433,50683268.514020085,9072858.671525635,19.164105444404186,0.18309645381345296,0.033798492788486956,0.3904243819559832,0.5167541135504521,0.19201216998758952,48581028.13645867,6970618.293964222,20.820070668502566,0.32474194356286257,0.033798492788486956,0.550552606338939,0.8052317528803938,0.2203327688526916,44521910.07750453,2911500.23501008,22.98556365386198,0.5848989840277022,0.033798492788486956,0.8390302456688807,0.8052317528803938,0.2203327688526916,0.5848989840277022,0.033798492788486956,0.8390302456688807,80-90%
MEZ0084,mezzanine,cre_stabilised,109725308.32651971,68995398.37546791,13667289.504799586,0.727709512793602,0.6073914244058544,0.1203180883877476,0.258376222771033,0.5356069178853986,0.6,0.0643025212610618,16.938791564388524,0.11454172706731117,0.06421845710248979,0.11454172706731117,0.258376222771033,0.11454172706731117,75706436.9534136,6711038.577945694,0.15934327958256866,0.5513010926399167,0.5872129818023184,0.42786970221974974,19.206925050014853,0.03172804277709535,0.6189410245794138,1.0,0.1911649112735021,68062848.82597922,0.0,20.934681789582484,0.8088350887264979,0.03172804277709535,1.0,1.0,0.24430593878397888,65099744.29467794,0.0,22.696316112278893,0.7556940612160211,0.03172804277709535,1.0,1.0,0.33603949090786345,59371125.29442852,0.0,24.999991765035727,0.6639605090921366,0.03172804277709535,1.0,1.0,0.33603949090786345,0.6639605090921366,0.03172804277709535,1.0,70-80%
MEZ0085,mezzanine,cre_stabilised,39641106.61081721,21859598.988997325,4183078.003685163,0.6630513835149301,0.5565494421640602,0.10650194135086988,0.15314746600881404,0.398398985080867,0.8259508842628471,0.0581219602874527,13.760982624844987,0.11747584282914271,0.07719400017541193,0.11747584282914271,0.15314746600881404,0.11747584282914271,31485264.18108228,9625665.192084953,0.13069251805738058,0.0,0.0,-0.13069251805738058,15.131573002708409,0.028293076769160833,0.028293076769160833,0.0,0.14822170797757706,28492196.651396193,6632597.662398867,16.535193230442598,-0.14822170797757706,0.028293076769160833,0.028293076769160833,0.0,0.16442524084922316,27341921.25993701,5482322.270939685,17.96633542342648,-0.16442524084922316,0.028293076769160833,0.028293076769160833,0.3677036814316902,0.18944493765175008,25122726.86873885,3263127.8797415234,19.83782906040539,0.1782587437799401,0.028293076769160833,0.395996758200851,0.3677036814316902,0.18944493765175008,0.1782587437799401,0.028293076769160833,0.395996758200851,<=70%
MEZ0086,mezzanine,residential_investment,6418598.132262749,3243611.768017202,1271914.6956622014,0.7004442306766423,0.5031460158050398,0.19729821487160248,0.1403116897490909,0.26228775400481225,0.8610687288394692,0.06464960186941976,15.494842119164069,0.11952728763897441,0.08143946698168776,0.11952728763897441,0.1403116897490909,0.11952728763897441,5146784.65938949,1903172.891372288,0.14388344147718068,0.0,0.0,-0.14388344147718068,16.510868953687744,0.030110665823676372,0.030110665823676372,0.06745797921347985,0.16328984518141454,4661204.101192689,1417592.3331754864,18.091342849842484,-0.09583186596793469,0.030110665823676372,0.09756864503715622,0.20742880002978392,0.18125467132703998,4474865.1520635765,1231253.3840463744,19.702806430235547,0.026174128702743937,0.030110665823676372,0.2375394658534603,0.45760013007728806,0.20879523116909926,4115555.9127666745,871944.1447494724,21.810104958441855,0.2488048989081888,0.030110665823676372,0.48771079590096444,0.45760013007728806,0.20879523116909926,0.2488048989081888,0.030110665823676372,0.48771079590096444,70-80%
