loan_id,purpose,ead,gross_value,exit_type_initial,exit_certainty,valuation_risk,time_to_exit_months,time_to_exit_effective_months,failure_prob_base,failed_exit_flag,final_exit_type,contract_rate_proxy,cost_of_funds_proxy,discount_rate,lgd_base,exit_time_base,exit_delay_bucket,final_overlay_addon_base,lgd_final_base,lgd_delay_stress,exit_time_delay_stress,final_overlay_addon_delay_stress,lgd_final_delay_stress,lgd_failed_exit_stress,exit_time_failed_exit_stress,final_overlay_addon_failed_exit_stress,lgd_final_failed_exit_stress,lgd_combined_downturn,exit_time_combined_downturn,final_overlay_addon_combined_downturn,lgd_final_combined_downturn,lgd_downturn,final_overlay_addon,lgd_final
BRG0048,acquisition_bridge,16927048.282160483,22062114.80747231,refinance,0.6803391957646618,0.5196583307571537,11.810632100109032,18.515364709730992,0.4195041470046294,1,sale,0.07554474872960877,0.03825218624469306,0.07554474872960877,0.6757143526886692,18.515364709730992,18m+,0.055618793103754144,0.7313331457924234,0.7477119158977287,24.06997412265029,0.05932186604570035,0.807033781943429,0.7784075852204727,26.84727882910994,0.06117340251667344,0.8395809877371462,0.8176243328430972,29.624583535569588,0.06127521663060015,0.8788995494736973,0.8176243328430972,0.06127521663060015,0.8788995494736973
BRG0049,acquisition_bridge,52062886.15491228,62157471.72172792,refinance,0.4878306787521054,0.33534283486018973,6.110117482111684,18.04459559985142,0.40449732526661536,1,sale,0.10822988152726118,0.051900957161843946,0.10822988152726118,0.6902648279299028,18.04459559985142,18m+,0.0527245300879436,0.7429893580178465,0.7650220337670974,23.457974279806844,0.05633344920791389,0.8213554829750114,0.8024220887999716,26.16466361978456,0.05813790876789903,0.8605599975678706,0.8436016898040812,28.871352959762273,0.058694799688042656,0.9022964894921239,0.8436016898040812,0.058694799688042656,0.9022964894921239
BRG0050,acquisition_bridge,22669008.73252614,33539175.21041972,sale,0.39433641436957223,0.621260225892323,6.415085751026437,17.280233678210024,0.5289715154475116,1,sale,0.09201467409126024,0.04571126129010437,0.09201467409126024,0.8009253482932603,17.280233678210024,12-18m,0.05621779894796588,0.8571431472412262,0.8712068460208079,22.46430378167303,0.05967384568360788,0.9308806917044158,0.9161481966574467,25.056338833404535,0.06140186905142889,0.9775500657088756,0.9556039975211323,27.64837388513604,0.06269764316249253,1.0,0.9556039975211323,0.06269764316249253,1.0
BRG0051,acquisition_bridge,13608546.834848471,19076822.577075303,refinance,0.4806123021929013,0.22947839400977676,8.165296696513755,8.165296696513755,0.4034170835295775,0,refinance,0.08047386664396781,0.04654071956045429,0.08047386664396781,0.4571737535648141,8.165296696513755,6-9m,0.013212697516136875,0.47038645108095095,0.4962538201770659,10.614885705467882,0.014289287986448797,0.5105431081635147,0.5340702605808781,11.839680209944945,0.015105817656100171,0.5491760782369783,0.5782228146820637,13.064474714422008,0.015922347325751547,0.5941451620078153,0.5782228146820637,0.015922347325751547,0.5941451620078153
BRG0052,residual_stock_exit_bridge,7081927.047084918,10602173.540301085,sale,0.98,0.4729449322491127,11.049676499716245,21.3938567710365,0.24907319904828312,1,sale,0.05573497059207061,0.05811441312661905,0.05811441312661905,0.557124011103699,21.3938567710365,18m+,0.05688380023217858,0.6140078113358776,0.6026685799174764,27.81201380234745,0.06062122905148758,0.663289808968964,0.6333309661565067,31.021092318002925,0.06062122905148758,0.6939521952079943,0.6730486695572151,34.2301708336584,0.06062122905148758,0.7336698986087027,0.6730486695572151,0.06062122905148758,0.7336698986087027
BRG0053,acquisition_bridge,16224493.178543918,21208015.515500367,sale,0.31118470481148874,0.4285118488562872,9.540738880360902,9.540738880360902,0.5551622714120115,0,sale,0.09147514965899095,0.074079850377961,0.09147514965899095,0.7068670789961672,9.540738880360902,9-12m,0.016359658470895287,0.7232267374670625,0.7509872733030545,12.402960544469172,0.01826780624696747,0.7692550795500219,0.7914663426963743,13.834071376523307,0.01922188013500356,0.8106882228313779,0.8385534673446219,15.265182208577443,0.02017595402303965,0.8587294213676615,0.8385534673446219,0.02017595402303965,0.8587294213676615
BRG0054,acquisition_bridge,11253030.186661143,20493538.773955077,refinance,0.6472227812545325,0.5166760513557569,13.350037771170605,22.014702255891685,0.45239146907157063,1,sale,0.05698560010922488,0.05603822709725064,0.05698560010922488,0.722652616399911,22.014702255891685,18m+,0.05790993288957506,0.780562549289486,0.7627612404789842,28.619112932659192,0.0612334647189806,0.8239947051979648,0.7935643416668846,31.921318271042942,0.0612334647189806,0.8547978063858652,0.8335585418948679,35.2235236094267,0.0612334647189806,0.8947920066138485,0.8335585418948679,0.0612334647189806,0.8947920066138485
BRG0055,construction_refi_bridge,6573675.394663311,7588788.547924536,sale,0.5338987284452391,0.3241534534321017,12.087187648546115,12.087187648546115,0.44496595198690597,0,sale,0.09382178843217066,0.04795814354844067,0.09382178843217066,0.6181042148035724,12.087187648546115,12-18m,0.016596273447080166,0.6347004882506525,0.6709000891773388,15.71334394310995,0.01901371097678939,0.6899138001541282,0.7159894572462794,17.526422090391865,0.020222429741644,0.7362118869879234,0.7682146080147039,19.339500237673786,0.021431148506498614,0.7896457565212025,0.7682146080147039,0.021431148506498614,0.7896457565212025
BRG0056,construction_refi_bridge,15962689.20582493,21645755.47250671,refinance,0.9521428307990727,0.3716700891276092,5.9712396870574285,13.226934675651087,0.1802432487409468,1,sale,0.08417182794152897,0.06550736215197259,0.08417182794152897,0.4473114476679095,13.226934675651087,12-18m,0.05002133769822059,0.49733278536613007,0.5032310849806402,17.195015078346415,0.05266672463335081,0.5558978096139909,0.5499867472055685,19.179055279694076,0.05398941810091591,0.6039761653064845,0.604096442076208,21.16309548104174,0.05531211156848102,0.6594085536446891,0.604096442076208,0.05531211156848102,0.6594085536446891
BRG0057,construction_refi_bridge,42250743.49462454,56861084.254119106,sale,0.9337249133774952,0.5217614603142637,7.472763496843196,18.435768084149775,0.24515956184677426,1,sale,0.05811800582591689,0.054276282241265475,0.05811800582591689,0.5500444933055789,18.435768084149775,18m+,0.05559517250049955,0.6056396658060784,0.6204930664021592,23.966498509394707,0.059282326117329504,0.6797753925194887,0.6504133465494232,26.731863722017174,0.06112590292574448,0.7115392494751677,0.6884066644487277,29.49722893463964,0.061304660444399695,0.7497113248931273,0.6884066644487277,0.061304660444399695,0.7497113248931273
BRG0058,acquisition_bridge,30650313.916482847,42646485.27749219,refinance,0.7511176315936374,0.16950543736177703,8.413628997968951,8.413628997968951,0.2553306978946761,0,refinance,0.08819226515832539,0.05180486019463286,0.08819226515832539,0.3304034097117134,8.413628997968951,6-9m,0.012373076123064878,0.34277648583477827,0.3706310108613545,10.937717697359638,0.013664887921304637,0.3842958987826592,0.4090499009422007,12.199762047054978,0.01450625082110153,0.4235561517633022,0.45385664163968,13.461806396750323,0.015347613720898427,0.4692042553605784,0.45385664163968,0.015347613720898427,0.4692042553605784
BRG0059,acquisition_bridge,13024943.070520733,21109665.776398025,refinance,0.8586605859581995,0.6025462731234851,7.497719516228203,7.497719516228203,0.3039730659910975,0,refinance,0.09378593820657939,0.054729914779570954,0.09378593820657939,0.40024903451469884,7.497719516228203,6-9m,0.018435647823728793,0.41868468233842765,0.4376755334570955,9.747035371096665,0.018933671404459902,0.4566092048615554,0.4746099341923589,10.871693298530895,0.019683443356082724,0.49429337754844166,0.5177647240945691,11.996351225965126,0.020433215307705543,0.5381979394022747,0.5177647240945691,0.020433215307705543,0.5381979394022747
BRG0060,acquisition_bridge,45676411.97733544,62344632.59461643,sale,0.6455088760773723,0.95,4.038297604170836,4.038297604170836,0.46244886867432317,0,sale,0.09843452489374097,0.07876702102567917,0.09843452489374097,0.6445077541969461,4.038297604170836,<=6m,0.0233,0.667807754196946,0.6705914557656282,5.249786885422087,0.0233,0.6938914557656282,0.7015466033859081,5.855531526047712,0.0233,0.7248466033859081,0.7337188155875946,6.461276166673338,0.0233,0.7570188155875945,0.7337188155875946,0.0233,0.7570188155875945
BRG0061,acquisition_bridge,4170707.8989684624,5805350.673826493,sale,0.45506476261646434,0.625300120442141,8.28333670835806,13.273259208249412,0.5204160578773697,1,sale,0.08335867058728917,0.07521876505099812,0.08335867058728917,0.737844011900522,13.273259208249412,12-18m,0.053603041158356256,0.7914470530588782,0.7938561239318086,17.255236970724237,0.05625769300000614,0.8501138169318148,0.8406611613951381,19.246225851961647,0.05758501892083108,0.8982461803159693,0.8948276582647173,21.23721473319906,0.05891234484165602,0.9537400031063733,0.8948276582647173,0.05891234484165602,0.9537400031063733
BRG0062,construction_refi_bridge,8201207.070772085,10187582.971015183,refinance,0.3471059251530172,0.386523993807756,11.026086479176982,11.026086479176982,0.5427886811376966,0,refinance,0.09088676577352478,0.05518579839029779,0.09088676577352478,0.5997036449211726,11.026086479176982,9-12m,0.016762060232759904,0.6164657051539325,0.6487471985291118,14.333912422930077,0.0189672775285953,0.6677144760577071,0.6918404728032206,15.987825394806624,0.020069886176513,0.7119103589797335,0.7418399093699823,17.64173836668317,0.021172494824430697,0.7630124041944131,0.7418399093699823,0.021172494824430697,0.7630124041944131
BRG0063,acquisition_bridge,36801550.569028385,55239630.98816692,sale,0.5763666060603336,0.6140686804213238,11.002590541079936,16.30894932157272,0.48705889322471,1,sale,0.08651341815012832,0.08640162139200722,0.08651341815012832,0.7247439478016486,16.30894932157272,12-18m,0.055469594406947015,0.7802135422085956,0.7911676347487474,21.201634118044534,0.05873138427126156,0.849899019020009,0.8435400083275232,23.64797651628044,0.06036227920341883,0.903902287530942,0.8851273617439589,26.09431891451635,0.061993174135576104,0.947120535879535,0.8851273617439589,0.061993174135576104,0.947120535879535
BRG0064,acquisition_bridge,30564884.742185917,40115871.726748355,sale,0.6608004681592275,0.0875460372214581,9.921794447445091,9.921794447445091,0.29593722945846634,0,sale,0.06985093148649356,0.0544130169411129,0.06985093148649356,0.46187732169936585,9.921794447445091,9-12m,0.011840174152730473,0.4737174958520963,0.5061183640503863,12.898332781678619,0.013824533042219492,0.5199428970926059,0.5466731336766347,14.38660194879538,0.014816712486964,0.5614898461635988,0.593883251011681,15.874871115912146,0.01580889193170851,0.6096921429433896,0.593883251011681,0.01580889193170851,0.6096921429433896
BRG0065,acquisition_bridge,14577719.192168234,21282112.687702384,sale,0.4928378402470416,0.2884916604479116,5.687220716325671,5.687220716325671,0.385113586218777,0,sale,0.08709149886539895,0.0529451503904151,0.08709149886539895,0.5365643393532032,5.687220716325671,<=6m,0.014038883246270763,0.550603222599474,0.5678011522497368,7.393386931223372,0.014038883246270763,0.5818400354960076,0.6014734965199524,8.246470038672223,0.014038883246270763,0.6155123797662232,0.6410413597795952,9.099553146121073,0.014105252010351479,0.6551466117899467,0.6410413597795952,0.014105252010351479,0.6551466117899467
BRG0066,acquisition_bridge,7572052.743435911,14186188.85299011,refinance,0.8966695992760025,0.7431872101934822,10.291630723993528,10.291630723993528,0.35257866083445444,0,refinance,0.08578372097930503,0.0699525973817201,0.08578372097930503,0.46240759761532313,10.291630723993528,9-12m,0.021265708092037768,0.4836733057073609,0.508714132366164,13.379119941191586,0.023324034236836474,0.5320381666030005,0.5503557483944541,14.922864549790615,0.024353197309235824,0.5747089457036899,0.5987462771501317,16.466609158389645,0.02538236038163518,0.624128637531767,0.5987462771501317,0.02538236038163518,0.624128637531767
BRG0067,acquisition_bridge,3353391.532793553,4791513.580393034,refinance,0.3858356734285673,0.40247096045052266,6.118641165965597,6.118641165965597,0.4730428481802478,0,refinance,0.07621627619555987,0.04418796361701556,0.07621627619555987,0.5196618065010092,6.118641165965597,6-9m,0.01563459344630732,0.5352963999473166,0.5519742962285313,7.954233515755276,0.01563459344630732,0.5676088896748387,0.5862201417006997,8.872029690650116,0.01563459344630732,0.601854735147007,0.6264349813750612,9.789825865544955,0.01616114402333729,0.6425961253983984,0.6264349813750612,0.01616114402333729,0.6425961253983984
BRG0068,residual_stock_exit_bridge,27438956.0866136,34994637.60703391,sale,0.4733509598252461,0.4492429716672586,4.58733354040319,4.58733354040319,0.424431398725344,0,sale,0.07904015265407871,0.06483938495318836,0.07904015265407871,0.5763234919151683,4.58733354040319,<=6m,0.01628940160334162,0.5926128935185099,0.6037912197146281,5.963533602524147,0.01628940160334162,0.6200806213179697,0.6354838278120412,6.651633633584625,0.01628940160334162,0.6517732294153827,0.6728861418606964,7.339733664645104,0.01628940160334162,0.689175543464038,0.6728861418606964,0.01628940160334162,0.689175543464038
BRG0069,residual_stock_exit_bridge,37174704.563878015,54127430.12937298,refinance,0.5719752903081643,0.5890485308962591,6.7037284844992975,6.7037284844992975,0.43498417826227076,0,refinance,0.07994729708175528,0.05636294926365712,0.07994729708175528,0.5043473200666545,6.7037284844992975,6-9m,0.018246679432547628,0.5225939994992022,0.5386666377739553,8.714847029849087,0.018246679432547628,0.556913317206503,0.5739686321671006,9.720406302523982,0.01872695030089695,0.5926955824679976,0.6153425662318199,10.725965575198877,0.01939732314934688,0.6347398893811668,0.6153425662318199,0.01939732314934688,0.6347398893811668
BRG0070,construction_refi_bridge,7962796.311049518,11226734.269266928,refinance,0.539387908798781,0.3585660924153712,5.545486218787012,5.545486218787012,0.3784830765040173,0,refinance,0.06862095104833715,0.08124907531505443,0.08124907531505443,0.4350924032228941,5.545486218787012,<=6m,0.015019925293815198,0.4501123285167093,0.4657047988935042,7.209132084423116,0.015019925293815198,0.4807247241873194,0.49905160976060214,8.040955017241167,0.015019925293815198,0.5140715350544174,0.5382692853941551,8.87277795005922,0.015019925293815198,0.5532892106879703,0.5382692853941551,0.015019925293815198,0.5532892106879703
BRG0071,residual_stock_exit_bridge,37863553.73281848,45786480.79174964,refinance,0.5970232196415196,0.3044500363043897,9.348457239886944,14.379291229199705,0.3778504800615698,1,sale,0.07407368569739257,0.08973724850590553,0.08973724850590553,0.6007171409402785,14.379291229199705,12-18m,0.04984849466106126,0.6505656356013397,0.6609331319714696,18.693078597959616,0.0527243529069012,0.7136574848783709,0.7099829257946977,20.84997228233957,0.05416228202982117,0.7641452078245189,0.76666242002678,23.00686596671953,0.05560021115274115,0.8222626311795211,0.76666242002678,0.05560021115274115,0.8222626311795211
BRG0072,acquisition_bridge,26597392.345489394,38285674.54223969,sale,0.7059206916235259,0.2851626650104939,7.217086936410814,18.63246193988737,0.29470513527330783,1,sale,0.0781483257741456,0.06385275086601329,0.0781483257741456,0.5840740185997052,18.63246193988737,18m+,0.05241391860340517,0.6364879372031104,0.6553847738215064,24.222200521853583,0.056140410991382644,0.7115251848128891,0.6862923873842894,27.017069812836688,0.05799227731014692,0.7442846646944363,0.7257698171288716,29.811939103819796,0.05799227731014692,0.7837620944390185,0.7257698171288716,0.05799227731014692,0.7837620944390185
BRG0073,construction_refi_bridge,34778690.75958382,52105815.45878838,refinance,0.46957722557905407,0.13049218951035738,7.5816656763395045,7.5816656763395045,0.3767134195536049,0,refinance,0.0663564091380893,0.05249761148951908,0.0663564091380893,0.4232268289813743,7.5816656763395045,6-9m,0.011826890653145003,0.43505371963451933,0.45986088315210516,9.856165379241355,0.01239766757263924,0.4722585507247444,0.4963938338467683,10.993415230692282,0.01315583414027319,0.5095496679870415,0.5391497308228128,12.130665082143208,0.013914000707907142,0.55306373153072,0.5391497308228128,0.013914000707907142,0.55306373153072
BRG0074,construction_refi_bridge,18425075.756767057,28906278.680662658,sale,0.5004697401630994,0.5302112382498245,10.694025348252401,10.694025348252401,0.4997758890662092,0,sale,0.09157829199657663,0.06111244369376792,0.09157829199657663,0.6729420536103909,10.694025348252401,9-12m,0.01855230756766581,0.6914943611780567,0.720916706294163,13.902232952728122,0.02069111263731629,0.7416078189314793,0.7634416437619163,15.50633675496598,0.02176051517214153,0.7852021589340578,0.8128059063195622,17.11044055720384,0.022829917706966768,0.8356358240265289,0.8128059063195622,0.022829917706966768,0.8356358240265289
BRG0075,construction_refi_bridge,20530030.36026774,31465433.231334977,refinance,0.4038345026235813,0.586734059015117,3.377812021403237,15.01809499179098,0.48149818204773126,1,sale,0.05562126835369595,0.05899134928403812,0.05899134928403812,0.7448637716229062,15.01809499179098,12-18m,0.054226340154072294,0.7990901117769784,0.8045757539319547,19.523523489328273,0.057229959152430496,0.8618057130843851,0.8533537472380552,21.77623773809692,0.05873176865160959,0.9120855158896648,0.9095145034502068,24.028951986865568,0.06023357815078869,0.9697480816009955,0.9095145034502068,0.06023357815078869,0.9697480816009955
BRG0076,acquisition_bridge,39549132.64621202,53632375.53334677,refinance,0.6924330877611354,0.20631882855426809,5.5239409275125135,5.5239409275125135,0.262136806293681,0,refinance,0.07236932352550511,0.07277980003562534,0.07277980003562534,0.32519628403356504,5.5239409275125135,<=6m,0.012888463599759753,0.3380847476333248,0.35550606473109914,7.1811232057662675,0.012888463599759753,0.3683945283308589,0.3886985658027473,8.009714344893144,0.012888463599759753,0.40158702940250707,0.42775802888550407,8.838305484020022,0.012888463599759753,0.44064649248526383,0.42775802888550407,0.012888463599759753,0.44064649248526383
BRG0077,construction_refi_bridge,24002668.159735043,28881623.193457264,refinance,0.6015453695035868,0.5584671892710804,13.157724276300545,24.141150850427007,0.48395905419536017,1,sale,0.07560145861489756,0.07020458636233469,0.07560145861489756,0.7815207530601096,24.141150850427007,18m+,0.05991264121674647,0.841433394276856,0.8076873566127514,31.38349610555511,0.061818540649795126,0.8695058972625465,0.8408842122399043,35.00466873311916,0.061818540649795126,0.9027027528896994,0.8840657447729218,38.62584136068321,0.061818540649795126,0.9458842854227169,0.8840657447729218,0.061818540649795126,0.9458842854227169
BRG0078,construction_refi_bridge,20440840.059079133,33920214.49024174,sale,0.5709785923930114,0.34017333460394716,8.426653149949997,8.426653149949997,0.38991858357774273,0,sale,0.09084992186322699,0.06151286949764271,0.09084992186322699,0.556574414233576,8.426653149949997,6-9m,0.01476242668445526,0.5713368409180313,0.5969625680962894,10.954649094934997,0.016065526081078592,0.613028094177368,0.6354649240003605,12.218647067427495,0.01690819139607359,0.6523731153964341,0.6803596287761883,13.482645039919996,0.017750856711068592,0.6981104854872568,0.6803596287761883,0.017750856711068592,0.6981104854872568
BRG0079,acquisition_bridge,27579970.623088423,34301360.84684777,refinance,0.8095591961160538,0.1930377072934105,11.225146983800748,11.225146983800748,0.26346739454715706,0,refinance,0.10099397319503076,0.061446511461787236,0.10099397319503076,0.3534239417222437,11.225146983800748,9-12m,0.01418595922464158,0.3676099009468852,0.4037631346728993,14.592691078940973,0.01643098862140173,0.42019412329430106,0.4475425108147987,16.276463126511086,0.017553503319781803,0.46509601413458046,0.4982898470386531,17.9602351740812,0.01867601801816188,0.516965865056815,0.4982898470386531,0.01867601801816188,0.516965865056815
BRG0080,residual_stock_exit_bridge,31447615.103988487,45098289.30001928,refinance,0.9350282777283108,0.31052222073570557,6.273668947042109,6.273668947042109,0.17626240460537373,0,refinance,0.10116041082418734,0.054854108463756046,0.10116041082418734,0.26665758233519804,6.273668947042109,6-9m,0.014347311090299878,0.2810048934254979,0.30025812794203727,8.155769631154742,0.014347311090299878,0.3146054390323371,0.3351684619754942,9.096819973211058,0.014411857739107251,0.34958031971460146,0.3760792285216529,10.037870315267376,0.015039224633811462,0.39111845315546434,0.3760792285216529,0.015039224633811462,0.39111845315546434
BRG0081,residual_stock_exit_bridge,42125176.107495174,62323073.145849265,sale,0.6593313695799137,0.3170754828706401,6.629160028492995,6.629160028492995,0.3197646077396651,0,sale,0.05414673824053577,0.06565813304897058,0.06565813304897058,0.4854913150990613,6.629160028492995,6-9m,0.014439056760188963,0.49993037185925027,0.5190897204852332,8.617908037040895,0.014439056760188963,0.5335287772454221,0.5540206547464517,9.612282041314844,0.014847244787732191,0.5688678995341838,0.5950072501922589,10.606656045588792,0.015510160790581491,0.6105174109828404,0.5950072501922589,0.015510160790581491,0.6105174109828404
BRG0082,construction_refi_bridge,45169109.338245146,63224512.74336214,refinance,0.5512923162887319,0.5120608391155221,8.942510660067093,20.037598134392248,0.45018422291530413,1,sale,0.0710916758330506,0.07156523150841074,0.07156523150841074,0.7331498300635698,20.037598134392248,18m+,0.056527250503878815,0.7896770805674487,0.7918799607997695,26.048877574709923,0.06053477013075727,0.8524147309305268,0.8229556305815041,29.05451729486876,0.06116885174761731,0.8841244823291214,0.8628904580403637,32.0601570150276,0.06116885174761731,0.924059309787981,0.8628904580403637,0.06116885174761731,0.924059309787981
BRG0083,acquisition_bridge,23415894.276996702,36631984.950392455,refinance,0.7262635102918021,0.49380609726034685,6.120142086739316,6.120142086739316,0.3265927422166704,0,refinance,0.07935256635525927,0.05401175967341221,0.07935256635525927,0.40375350854340664,6.120142086739316,6-9m,0.016913285361644857,0.4206667939050515,0.43616732062583996,7.956184712761111,0.016913285361644857,0.45308060598748484,0.47046463548729656,8.874206025772008,0.016913285361644857,0.48737792084894144,0.5107316075698531,9.792227338782906,0.01744143692083346,0.5281730444906866,0.5107316075698531,0.01744143692083346,0.5281730444906866
BRG0084,acquisition_bridge,17212280.15391891,25732861.234201685,refinance,0.7980320480057428,0.2985893005999648,5.095836317087807,18.792509576096094,0.22857093100965062,1,sale,0.06851889645399882,0.04573763447990062,0.06851889645399882,0.5412459654502212,18.792509576096094,18m+,0.05270858992579691,0.5939545553760182,0.6101161232723551,24.430262448924925,0.05646709184101613,0.6665832151133713,0.6404915364855566,27.249138885339335,0.05818025020839951,0.698671786693956,0.6794001001550463,30.06801532175375,0.05818025020839951,0.7375803503634457,0.6794001001550463,0.05818025020839951,0.7375803503634457
BRG0085,construction_refi_bridge,6052844.529897938,8544468.555372987,refinance,0.7764023092101672,0.11211184909049177,12.664507953978744,19.000442973829372,0.2749980145359858,1,sale,0.07064867001293149,0.06057001272225661,0.07064867001293149,0.5221046134123246,19.000442973829372,18m+,0.0502365278698198,0.5723411412821444,0.5894626945723191,24.700575865978184,0.05403661646458568,0.6434993110369048,0.6200537667745336,27.550642312052588,0.055569565887266886,0.6756233326618005,0.6592441679759202,30.400708758126996,0.055569565887266886,0.7148137338631871,0.6592441679759202,0.055569565887266886,0.7148137338631871
BRG0086,construction_refi_bridge,33633101.580027945,44583429.67822411,sale,0.21075792135208016,0.18673991747296514,8.769275739437305,13.683931073987718,0.5339431483051231,1,sale,0.10626763732916752,0.05801568372052955,0.10626763732916752,0.7231414692577061,13.683931073987718,12-18m,0.04773697956061333,0.7708784488183194,0.7823349304970661,17.789110396184036,0.05047376577541088,0.832808696272477,0.8308408282467082,19.841700057282193,0.051842158882809644,0.8826829871295179,0.8868803180256227,21.89428971838035,0.05321055199020842,0.9400908700158311,0.8868803180256227,0.05321055199020842,0.9400908700158311
BRG0087,acquisition_bridge,29129643.793970298,36728011.13231629,sale,0.5120910127823127,0.29626182808977775,7.177784085616984,16.229075809556512,0.3940690587523746,1,sale,0.07776769158109377,0.07861251683709872,0.07861251683709872,0.6437463201510473,16.229075809556512,12-18m,0.050967049466294566,0.6947133696173419,0.7091380513967789,21.097798552423466,0.05421286462820587,0.7633509160249847,0.7609530834801822,23.53215992385694,0.05583577220916152,0.8167888556893437,0.8030705357607036,25.96652129529042,0.05745867979011717,0.8605292155508208,0.8030705357607036,0.05745867979011717,0.8605292155508208
BRG0088,residual_stock_exit_bridge,44757650.008967526,51572568.330236726,sale,0.790815273790624,0.25965655971159546,6.661987350230685,16.702314144692608,0.239458483632266,1,sale,0.08934329643544944,0.053860049609623054,0.08934329643544944,0.5223637796305907,16.702314144692608,12-18m,0.05077006793242408,0.5731338475630148,0.5903988621461067,21.71300838810039,0.0541105307613626,0.6445093929074693,0.6416726088636278,24.21835550980428,0.05578076217583186,0.6974533710394596,0.6805388778299765,26.723702631508175,0.057450993590301126,0.7379898714202776,0.6805388778299765,0.057450993590301126,0.7379898714202776
BRG0089,acquisition_bridge,18286220.330614585,25319853.666769154,sale,0.41435530542226573,0.48744069941138424,5.808199619467092,16.683063583584246,0.4774258137965725,1,sale,0.1002035863998125,0.04508247633318663,0.1002035863998125,0.747440078250587,16.683063583584246,12-18m,0.05394621218081554,0.8013862904314025,0.8165204359506653,21.68798265865952,0.05728282489753239,0.8738032608481976,0.8686164274237844,24.190442196197157,0.05895113125589082,0.9275675586796752,0.9081429452889079,26.692901733734796,0.06061943761424925,0.9687623829031572,0.9081429452889079,0.06061943761424925,0.9687623829031572
BRG0090,residual_stock_exit_bridge,33041123.172527563,46133850.12124487,sale,0.6142965597203487,0.6746275264335369,4.807037963861054,4.807037963861054,0.4149997432776681,0,sale,0.08875428435425922,0.05296989365636019,0.08875428435425922,0.5868083593941151,4.807037963861054,<=6m,0.019444785370069516,0.6062531447641847,0.6152122533864464,6.249149353019371,0.019444785370069516,0.6346570387565159,0.6473921220875428,6.970205047598529,0.019444785370069516,0.6668369074576124,0.6853176680651745,7.691260742177687,0.019444785370069516,0.704762453435244,0.6853176680651745,0.019444785370069516,0.704762453435244
BRG0091,acquisition_bridge,27456089.259086553,32254065.867006905,refinance,0.27588907807012675,0.7324122846198067,7.296043494917307,7.296043494917307,0.6268831382429453,0,refinance,0.08550979714751979,0.06425551714723518,0.08550979714751979,0.6793037954185861,7.296043494917307,6-9m,0.020253771984677295,0.6995575674032634,0.715749627693634,9.4848565433925,0.020577009680272294,0.7363266373739064,0.7521708088401119,10.579263067630094,0.021306614029764026,0.773477422869876,0.7947717345487797,11.673669591867693,0.022036218379255755,0.8168079529280354,0.7947717345487797,0.022036218379255755,0.8168079529280354
BRG0092,residual_stock_exit_bridge,4872668.830664997,7222632.683269133,refinance,0.6848468959578998,0.2943736920905371,4.90431947948835,4.90431947948835,0.2819394839589047,0,refinance,0.08744904343161264,0.061346401329455826,0.08744904343161264,0.34705828726728116,4.90431947948835,<=6m,0.01412123168926752,0.3611795189565487,0.3757486167098667,6.375615323334855,0.01412123168926752,0.38986984839913424,0.40807990986903137,7.111263245258106,0.01412123168926752,0.4222011415582989,0.4461732946604458,7.84691116718136,0.01412123168926752,0.46029452634971335,0.4461732946604458,0.01412123168926752,0.46029452634971335
BRG0093,acquisition_bridge,38739562.79295759,64115626.459550895,sale,0.7405989480813314,0.38505731998659437,9.429546478422363,9.429546478422363,0.3279215011383195,0,sale,0.10016817677500474,0.049927084085951506,0.10016817677500474,0.5136087874857164,9.429546478422363,9-12m,0.015677166798760564,0.5292859542844769,0.5577987337239417,12.258410421949073,0.017563076094445036,0.5753618098183868,0.5983106908018697,13.672842393712425,0.01850603074228727,0.616816721544157,0.6454191107183025,15.087274365475782,0.019448985390129507,0.664868096108432,0.6454191107183025,0.019448985390129507,0.664868096108432
BRG0094,acquisition_bridge,18513258.01944341,22557204.01326518,refinance,0.4623084719066696,0.2897980970294899,9.381165286925059,20.85821890968886,0.44176177246238874,1,sale,0.09486197026256953,0.049268738597854786,0.09486197026256953,0.7238493569893986,20.85821890968886,18m+,0.053962652631538766,0.7778120096209373,0.778795509629398,27.115684582595517,0.05805717335841286,0.8368526829878109,0.8119499198573502,30.244417419048844,0.05805717335841286,0.8700070932157631,0.8544203338143846,33.373150255502175,0.05805717335841286,0.9124775071727975,0.8544203338143846,0.05805717335841286,0.9124775071727975
BRG0095,acquisition_bridge,34449727.884377316,49666871.60550515,sale,0.6956473590285319,0.5597635584115306,7.570176098866047,7.570176098866047,0.37516124677124363,0,sale,0.071893128817219,0.06946470107892658,0.071893128817219,0.5544976063811557,7.570176098866047,6-9m,0.01783668981776143,0.5723342961989172,0.5913102819220272,9.841228928525862,0.01839750910344534,0.6097077910254725,0.6279338600699508,10.976755343355768,0.019154526713331944,0.6470883867832827,0.6707807420138555,12.112281758185675,0.01991154432321855,0.690692286337074,0.6707807420138555,0.01991154432321855,0.690692286337074
