loan_id,segment,property_value,ead,lvr_at_default,dscr,icr,wale_years,vacancy_rate,tenant_concentration,cap_rate_base,cap_rate_expansion,contract_rate_proxy,cost_of_funds_proxy,discount_rate,refinance_prob,refinance_flag,forced_sale_flag,resolution_path,lgd_base,downturn_scalar,lgd_downturn,time_to_recovery_months_base,time_to_recovery_months_downturn,final_overlay_addon,lgd_final
CRE0068,retail,44202766.52686744,31747847.908634096,0.7114580518538015,1.472546663830871,1.442033630303814,2.8969199489280006,0.13477037280947562,0.40042916570293335,0.06022558716876076,0.014298213620763943,0.06822835704703382,0.03916514055026263,0.06822835704703382,0.4188253312752869,1,0,refinance,0.2885849731566886,1.0906729163678683,0.3147518142927485,13.28012167586228,14.921206781123558,0.018591340498410262,0.3333431547911588
CRE0069,office,86118725.12658581,65128580.80412905,0.7392655545458509,1.7674331521739524,1.5886273935247475,5.620067055286301,0.09671491553549781,0.18016499686284987,0.05714635354925064,0.008938677656904525,0.07241872661407354,0.04281360601304049,0.07241872661407354,0.5671791520571141,1,0,refinance,0.2368494245606964,1.0622929350704735,0.2516034703863349,11.817578294786523,13.26209607092649,0.016354429161740604,0.26795789954807553
CRE0070,industrial,36750089.07095772,20773375.228306223,0.5741390513484896,1.6832319090538403,1.8524654044205402,4.744697232438265,0.01,0.24465293717479517,0.050624981505041786,0.01771490694060651,0.054688915873809786,0.05488355066280266,0.05488355066280266,0.6214669245176606,1,0,refinance,0.1765052180347057,1.0417013045752737,0.18386571589109604,11.236943799924362,12.635142409343409,0.014662396905788074,0.19852811279688412
CRE0071,office,96185246.76164578,71754252.50118428,0.7517473973272517,1.5268146600664092,1.7900802378802858,4.19630928904511,0.034027298160375405,0.3711084620104161,0.05746385075831892,0.02232624159156431,0.06645590633699668,0.03715073407784766,0.06645590633699668,0.40292495069165973,0,1,forced_sale,0.4097047520984881,1.1821973915144541,0.48435188922190875,22.97098076071126,28.152810444582446,0.037573228169624585,0.5219251173915334
CRE0072,retail,36373744.63817322,23442860.499605294,0.6519027082250718,2.213539156171457,2.3515218833865115,3.901385634813137,0.02119627747498158,0.3504324656079927,0.061279144336019165,0.007665555256701928,0.06245628659198765,0.050964620154170116,0.06245628659198765,0.620040959320351,0,1,forced_sale,0.37257548233745763,1.1456359909028158,0.4268358818937678,20.83260222671284,25.45569808246711,0.03481386381785557,0.46164974571162337
CRE0073,mixed-use,87145926.13872251,62390138.02179437,0.7061246666910979,0.9517528214222165,1.1933276689948389,4.988163574675044,0.11710338729629781,0.5271101396421386,0.057703682543159426,0.012677943467197021,0.07499378770098589,0.05313805380158162,0.07499378770098589,0.2990746164435559,0,1,forced_sale,0.4949207608140993,1.1993202055644478,0.5935684685976785,23.776276573068902,29.082415991707517,0.03981634525023291,0.6333848138479115
CRE0074,industrial,84022314.83276655,46650627.1081962,0.5518311544169455,1.5445060853370827,1.3444203063951492,5.019872549661297,0.01,0.3082449269658853,0.05198520489975226,0.022432353471277387,0.05150185050998623,0.04569155414865081,0.05150185050998623,0.5570383877378557,1,0,refinance,0.17845933154664423,1.0516079422896825,0.18766925043015875,11.859387347136735,13.349022321024087,0.01543553934714573,0.20310478977730448
CRE0075,mixed-use,171394663.07500342,106058811.48919998,0.6158933734617213,1.5468181203617484,1.5340545659709657,2.1064241534196726,0.07940324871656146,0.4276004007911115,0.06809835660704369,0.010416502218159446,0.05526178963983176,0.055099732794113905,0.05526178963983176,0.48319376913421386,1,0,refinance,0.26711984382190834,1.0576061165805875,0.2825075806861015,12.256888485835182,13.759633580660514,0.017154513754988172,0.29966209444108965
CRE0076,office,38932344.95726767,23889290.466248468,0.6062840941160963,2.143584189593127,2.034825090913805,4.350100571833248,0.06778379763981318,0.18615976256489103,0.05292177620870503,0.022590047762696127,0.05113165547352147,0.053257402024731185,0.053257402024731185,0.6525983178110065,1,0,refinance,0.1879059640065765,1.0779418092395778,0.20255169480815607,11.756182862387274,13.233317988965828,0.01498222575794568,0.21753392056610177
CRE0077,retail,51635415.167007,29858011.754333787,0.5748419436142532,1.745789527797205,1.3665222393965144,4.848333450986978,0.08599444487491892,0.22610811757815358,0.06196555680966315,0.018735882013604536,0.0714621841654591,0.03906820124749186,0.0714621841654591,0.553007252722018,1,0,refinance,0.18612158964555614,1.0780428524222831,0.20064704939886502,12.306706143347473,13.841155129118636,0.01639584630583481,0.21704289570469984
CRE0078,industrial,108375935.4111294,70184933.50474778,0.6495478305339603,1.9371354851421683,1.97400333278407,5.104497402893029,0.0883335754120313,0.2871390609231012,0.06345172348517072,0.015330472478762052,0.06358018305327447,0.051728768516714665,0.06358018305327447,0.5603925476681291,0,1,forced_sale,0.37105049358593667,1.1919441011408147,0.44227144705514493,22.11083694122558,27.059963462597675,0.03633529233292682,0.47860673938807174
CRE0079,retail,63707306.1922646,36424436.98149399,0.5625396474469679,1.7308500766548318,2.0954942324812467,4.8780331065321985,0.13298135043618328,0.3550432180152641,0.05467017124449687,0.023920828593815738,0.07094163243350204,0.051667189839329414,0.07094163243350204,0.5987725923943464,0,1,forced_sale,0.35879697890404805,1.2300753477432953,0.4413473185946407,22.667256678814173,27.789608038579782,0.03641050509650204,0.4777578236911427
CRE0080,retail,17904743.973567285,12218859.922099864,0.6714864409257827,1.1518608121049136,1.4402694543844847,3.4952122846504987,0.1665673472924975,0.31853029913146097,0.06202076854721292,0.01381637954657097,0.08759889173285726,0.041058147284981576,0.08759889173285726,0.2738782750980481,0,1,forced_sale,0.44127992007185857,1.223969703329423,0.5401132528555842,24.38008810508024,29.827918625857556,0.04071226886633339,0.5808255217219176
CRE0081,office,146539585.20175368,84319501.0793006,0.5642474969429399,1.6678751663663727,1.769899996139316,3.575496316320982,0.08103610083050776,0.361540784958748,0.054515749952611256,0.005292274040518137,0.07315166852572778,0.047463607976622496,0.07315166852572778,0.6033684184959169,1,0,refinance,0.2105311165108733,1.0475800208588166,0.2205481914258906,11.292691997694467,12.662756042594546,0.01573201218801509,0.2362802036139057
CRE0082,industrial,122136316.60653698,62913824.72847992,0.5072674375243155,1.90220258229789,1.9684272512176528,4.320245091542648,0.09113147379510718,0.5797582047534322,0.05558427729978717,0.02716993312920582,0.04724947381088267,0.035,0.04724947381088267,0.6280522883564605,1,0,refinance,0.23154476652023198,1.0980660227791306,0.2542514408681935,12.319234716682386,13.881221078548085,0.01555695022526376,0.2698083910934573
CRE0083,retail,119896841.0910249,80150052.90138379,0.6744844118376022,1.3452066093919555,0.8889286513329155,3.854165008819507,0.10528805192415888,0.34725166186808204,0.06563826150018585,0.018237920247870056,0.05301554393019409,0.06021019971599338,0.06021019971599338,0.42073633409809574,1,0,refinance,0.252002864666193,1.0856792558863986,0.2735942825920332,13.2297824231982,14.877677243164726,0.018214620613912758,0.291808903205946
CRE0084,mixed-use,42005941.424575426,30156550.60916895,0.7318842159782455,1.019741858481609,1.2644714875368481,3.454769010885712,0.16678671903586756,0.41994840038258907,0.06554092632764592,0.006049474432357496,0.04473263843188588,0.0609341753991768,0.0609341753991768,0.2140630292051163,0,1,forced_sale,0.4967459799635008,1.207757919874091,0.5999488914665346,24.352389298674115,29.74674473348971,0.04143268427796901,0.6413815757445036
CRE0085,retail,95039139.46563287,73040362.84417135,0.754448973232348,1.6479213149733967,1.9121404353617024,3.3731331862549996,0.12612891053886344,0.49921272110768705,0.05302814748949772,0.006979280815182754,0.06992603234710026,0.06379825999297381,0.06992603234710026,0.32446329083938097,1,0,refinance,0.30711252102626957,1.0714144994543722,0.32904480799153096,13.411215580033758,15.043961609539314,0.019619987436393788,0.3486647954279247
CRE0086,retail,58472920.2226183,29492206.1446775,0.5000470082912151,1.421585948659721,1.3296755569848877,5.810321786816858,0.04325618388939337,0.42745905908376286,0.05874539599229851,0.020093889937107583,0.07047481096977526,0.04825261272721414,0.07047481096977526,0.6095072446454841,1,0,refinance,0.20103984828486737,1.061662451618153,0.21343645820305382,11.693700500097622,13.155687542810952,0.01520498727092691,0.22864144547398074
CRE0087,industrial,149920767.87550613,88272505.44608618,0.594094981443619,1.5818695229128257,1.9036701916129268,5.530087269245996,0.0519745035543523,0.3244777036686244,0.05561832345389307,0.004461827122516247,0.07356558889224277,0.06298034190289292,0.07356558889224277,0.5610866741475602,1,0,refinance,0.20197986980982052,1.0327583635567426,0.20859639981619416,11.27236733967527,12.637625259019087,0.015890653952881507,0.22448705376907566
CRE0088,industrial,111369449.81166652,67531123.39691748,0.5910291108182032,1.9394808806160515,1.9969632184676565,5.944343724205618,0.13863757833147644,0.5114111275842397,0.05749953649396818,0.0,0.06813527203130544,0.03800996094441366,0.06813527203130544,0.6314410609035801,1,0,refinance,0.24284357934886125,1.0623869102491643,0.25799383993828445,11.320454261230331,12.678908772577973,0.016086358209134757,0.2740801981474192
CRE0089,retail,44256226.418180525,31955751.38780969,0.7294917367421597,1.5844781679861988,1.524652016790486,2.556452615568542,0.056623599550361295,0.31365736072689643,0.0638763958497294,0.01615064103360137,0.05435540788748576,0.049950742717849085,0.05435540788748576,0.441300265348714,0,1,forced_sale,0.4260065182180557,1.1793969659682255,0.5024307950690625,22.612719255990676,27.678819970182904,0.037383880010419764,0.5398146750794823
CRE0090,industrial,101553683.22984307,49912082.12285326,0.4794067654539113,1.5812852208384238,1.5347068652024713,6.710823936180804,0.01,0.13768624172746563,0.06125277253924652,0.019742769196775936,0.05993824377706138,0.06075867911095877,0.06075867911095877,0.6633385010942198,0,1,forced_sale,0.30225293625911986,1.1659598153132293,0.35241477773856467,21.087107453273475,25.83035056686304,0.03415993798686936,0.386574715725434
CRE0091,office,61543772.9361442,49292154.90119333,0.7790894700762983,1.9200383326828658,1.7292029956032806,5.805287281506374,0.17128865148445271,0.3516247912218271,0.0520534476433569,0.026117157869580514,0.07052619636393753,0.053599266270834396,0.07052619636393753,0.5239321883546533,1,0,refinance,0.2880403227467279,1.1319259246941227,0.3260403086742835,13.532573975226727,15.24484094497713,0.017768277557557593,0.34380858623184113
CRE0092,office,129976337.75409077,93241967.85258669,0.7071419790079404,1.9575081611278735,2.249814412891375,4.812629438496049,0.07299502978556005,0.37713773747519325,0.059590413207597226,0.015398195205845386,0.06840462785961117,0.044716147404226025,0.06840462785961117,0.6131154727597379,0,1,forced_sale,0.40167813824966825,1.1851839733357772,0.47606249189285943,21.675177162018322,26.527155789927868,0.035518554684309867,0.5115810465771693
CRE0093,mixed-use,178612710.2123665,118716264.97666761,0.646339312740481,1.1105424183775745,0.9764767259563847,4.032581071679473,0.10827294787906279,0.2944338276984542,0.0617862405654474,0.019467598843391984,0.05185797194799315,0.05422023038333897,0.05422023038333897,0.514866369706533,0,1,forced_sale,0.41559519523609956,1.2096047841167015,0.5027059364135006,22.750365306962905,27.866169420828896,0.03712087893807036,0.539826815351571
CRE0094,industrial,50145562.70465298,32234418.248441722,0.6408291515379869,1.263650500954523,1.3196284026053182,5.039865027676598,0.11391334815799783,0.4785908751206335,0.06098155361556068,0.01678976947847717,0.06518783695569552,0.05615202443459376,0.06518783695569552,0.45484033773371835,1,0,refinance,0.2703751783599298,1.086519522575901,0.29376790970800504,13.021753232785532,14.639021679465818,0.017908876125091355,0.3116767858330964
CRE0095,retail,64975584.81097859,50702712.932273515,0.7626029924397265,0.9142192120840221,0.8,4.271833797977212,0.05983163552925741,0.3803023889095028,0.056253669103695315,0.013276263630331738,0.04690606646212611,0.062323458734190165,0.062323458734190165,0.35096524628837245,1,0,refinance,0.3383006928671819,1.0548043896118624,0.35684105584503795,13.036674788020413,14.64434534542003,0.018506396670890622,0.37534745251592855
CRE0096,office,62871760.16273737,35240031.51806287,0.5535861096527338,1.431397927218803,1.4311470889798892,3.0486024154380895,0.07234018908473233,0.43693557960982793,0.058219559312757276,0.033026420691320314,0.062360644622824216,0.05927217205495964,0.062360644622824216,0.4780992747314915,1,0,refinance,0.22736199616819902,1.1019085685399022,0.2505321317380749,13.361446898854926,15.075140718299098,0.01713089097223889,0.26766302271031384
CRE0097,retail,20486210.040942423,15671202.591055593,0.7783371876697327,1.670003181142447,2.054626676360118,4.254011714231402,0.16781994255580635,0.469612894115976,0.0553551670176198,0.014428086268320752,0.06317261140180301,0.06500039931533311,0.06500039931533311,0.4127012833470105,0,1,forced_sale,0.4549277687340345,1.2258179553135862,0.5576586272849262,23.587756153780425,28.86214405277784,0.039061423910505544,0.5967200511954318
CRE0098,retail,132245027.03030792,91622604.3618463,0.7028026849569503,1.7832762469863328,2.041819506026677,3.9299566815084837,0.041365285248636,0.38493196568049665,0.06035071980119808,0.02458059819291631,0.07645148526538535,0.05401161696494128,0.07645148526538535,0.5261770329917076,0,1,forced_sale,0.3977120197470496,1.1902336345670106,0.47337022277451757,22.40288999368466,27.469194901619005,0.036182259027083136,0.5095524818016007
CRE0099,industrial,21091362.89222185,12312948.60452453,0.5720920371514913,1.5022788500339592,1.628781568530663,4.500248625279021,0.1278278446239332,0.40612819533645833,0.05189209092466994,0.01167133406893752,0.050444770757551584,0.04362759343303155,0.050444770757551584,0.5086654864952532,0,1,forced_sale,0.36888297707180506,1.202032331625539,0.4434092650265921,22.554196541466823,27.58192917121251,0.03742994829754416,0.48083921332413626
CRE0100,retail,39072740.297537185,22834716.935427573,0.5692297155155982,1.033216615355247,1.6138126027498372,3.887528391471551,0.01004389900873831,0.38814324276904266,0.05759988069226511,0.0014679755302588644,0.04839420116789754,0.06836592137234246,0.06836592137234246,0.3758726118539192,1,0,refinance,0.2510136720804487,1.0076025031674758,0.25292200431752004,11.898514297459336,13.330702695113235,0.01761005544585783,0.27053205976337785
CRE0101,industrial,145925324.7312017,75559419.51128392,0.511824169422288,1.4342089268714724,1.3969646296177192,3.287573705334191,0.0806380940849452,0.34013582147262655,0.05561997451030998,0.012139287367503287,0.0624435179010214,0.055468934075494115,0.0624435179010214,0.4695888630743207,1,0,refinance,0.20817099416780138,1.0617796458099822,0.2210317244554,12.434535942608802,13.96441685699408,0.017332590772127496,0.2383643152275275
CRE0102,industrial,38417925.186541095,32857112.720930714,0.8325136042018025,1.024955316821003,0.8408900560987772,3.995896559407485,0.09414817190313479,0.4082874775998392,0.04942507351183455,0.018892776778422667,0.06202676667397823,0.06345958006297417,0.06345958006297417,0.32209306949693717,1,0,refinance,0.3560213352676545,1.0820415085910982,0.38522986270363,13.765265797164588,15.482113716324713,0.019264661228874373,0.4044945239325044
CRE0103,retail,66590734.959820695,45739292.668338746,0.666997715873155,1.3764148110592709,1.3022319348681797,2.994389776622131,0.03047936977475227,0.39750317684170816,0.054547655371242676,0.014893164679922528,0.07200412945379003,0.047216213365534804,0.07200412945379003,0.390681303130379,0,1,forced_sale,0.4077629162604651,1.164991362226476,0.47504027527971976,22.64440537341187,27.710486270138777,0.03767757679973248,0.5127178520794522
CRE0104,office,148395524.00987345,113762515.45826803,0.7461644087377122,2.176445102629109,2.2878150355590785,4.671255035451322,0.18170565361377267,0.3219908068788521,0.05105983238510573,0.02526038109462933,0.07859620247238994,0.055249214393522324,0.07859620247238994,0.6232332078102519,1,0,refinance,0.27406742458085354,1.1348143444249195,0.3110156447539474,12.977265036780137,14.616489506292522,0.016701669349642248,0.3277173141035896
CRE0105,office,54222881.09030138,37698091.02421916,0.7008368342682018,1.2401303793160627,1.4294906084482781,6.446362278191986,0.07001629553993499,0.48928591016162093,0.05849662368861311,0.027598560383013906,0.05432613401680905,0.053903809623887404,0.05432613401680905,0.44109818370543935,1,0,refinance,0.2887185347023838,1.0894643097973,0.31454853913522035,13.29346928123754,14.98040574865054,0.01754701734201395,0.3320955564772343
CRE0106,retail,85385101.57470956,47230806.66107972,0.5501568513227665,1.6478910083730882,2.0381968879801775,4.770131921433435,0.15347495589921706,0.5376132977285657,0.06559523075073033,0.016025100734575103,0.0666578198027109,0.04631383191401035,0.0666578198027109,0.4788663916231071,1,0,refinance,0.2352513170529002,1.1027164416972555,0.259415495245167,13.155856334183849,14.787265075037135,0.01809530277131332,0.2775107980164803
CRE0107,mixed-use,129434754.3892564,93637293.48121199,0.704785950384676,1.579222969193362,1.3932537272491248,3.0713792161884683,0.110642370512119,0.45699919404470707,0.061371317555059764,0.01303024940133728,0.0636624840241958,0.051533028030488176,0.0636624840241958,0.37243581669552084,1,0,refinance,0.28745229719566556,1.0771525904732617,0.3096299865618011,13.302036533990693,14.941613131465477,0.01885847864579918,0.3284884652076003
CRE0108,retail,131199893.85348,79403527.11223347,0.5991246093674244,1.032990640865544,1.2590749406341677,4.390480821935227,0.04285132946998195,0.3703826927046295,0.06413736924060838,0.00590054263207096,0.05166605521183374,0.04755869543750661,0.05166605521183374,0.3854357918301805,0,1,forced_sale,0.4115458922535953,1.151674237788841,0.4739668017762878,22.32522301638232,27.269704812531103,0.03788898645167762,0.5118557882279654
CRE0109,retail,53372677.39115502,37296013.73054053,0.689916885712338,1.469615906125718,1.304752811431943,2.9524815897079932,0.14794579481132114,0.32607866696723936,0.05749336978974106,0.02463023728558466,0.07685478532787318,0.04725688877711868,0.07685478532787318,0.36254805703275367,0,1,forced_sale,0.4211052365629323,1.2382991059648223,0.5214542379529841,24.23978988057328,29.721801598427213,0.0394247728533428,0.5608790108063268
CRE0110,retail,80046169.91620435,46162801.294714496,0.5696538558283968,1.7939583146819844,1.5871002179259381,3.068217971410498,0.04367016755880784,0.5269509571678167,0.06806850922639164,0.0070404099202103845,0.04811967676010283,0.045661691582981674,0.04811967676010283,0.5263897334454788,0,1,forced_sale,0.39134782193802664,1.1544364362339055,0.4517861848860365,21.54304343580811,26.320430955865145,0.03620736520935995,0.48799355009539647
CRE0111,industrial,125136702.61811791,88568436.09872498,0.7068611843216646,2.0552965597287716,1.979466608009747,5.834735275237495,0.10477245477482085,0.2855762603825456,0.06396215240736756,0.016539247924481953,0.06552481332157038,0.05367746677673705,0.06552481332157038,0.6037263337070763,1,0,refinance,0.24293283449071912,1.0818800252900815,0.2628241811226104,12.042784032180204,13.537712763744135,0.016012553452812935,0.27883673457542335
CRE0112,office,117347973.5531582,93634797.5832291,0.7857315496965206,1.3765425437985006,1.498090232782301,5.2443521572741005,0.11066933270780155,0.5057968218745837,0.056464108740428405,0.009322107576459002,0.06567748581268285,0.04855635519104552,0.06567748581268285,0.3261953252353522,1,0,refinance,0.3070764085828956,1.0693776256290746,0.32838064069708045,13.394288089073248,15.032818408381145,0.019413688089669392,0.3477943287867498
CRE0113,industrial,45083975.65830159,32792446.387101594,0.7116107236775129,1.9135422880128319,1.9483399673557207,4.10734576124657,0.03255845544057226,0.4249608179403822,0.055655127012788234,0.010215713441184686,0.08181626431135819,0.05278902398322112,0.08181626431135819,0.5737685386719161,0,1,forced_sale,0.4039011216119033,1.1561043031747453,0.46695182475262753,21.328642083552317,26.075415165837622,0.035505479001223875,0.5024573037538514
CRE0114,office,59529662.62955117,42982825.63686157,0.7021822116463242,1.2590248667045714,1.0480896470798173,3.736335986370377,0.10795189716321592,0.3859738564055777,0.05601460505057025,0.013123338497310205,0.04974373680585279,0.05876453298000422,0.05876453298000422,0.34657844485748934,0,1,forced_sale,0.4323229189957837,1.1961373645677988,0.5171175969698747,23.440311433026302,28.674083733646587,0.03913648142766872,0.5562540783975434
CRE0115,mixed-use,129039212.83041358,89132869.46348347,0.6820857235470099,0.9868584501114672,0.864478369533165,4.049020023857407,0.07050578483931311,0.367052287335505,0.06169063910243746,0.01049944951961216,0.06313950686736863,0.0561021373721328,0.06313950686736863,0.36045409395327316,0,1,forced_sale,0.4502681360932468,1.1737764471688763,0.5285141330568833,22.926294190975472,28.030257280122562,0.038520620290632475,0.5670347533475159
CRE0116,office,102682252.02898455,58417279.98824598,0.576663491284209,1.4168241891922606,1.4521012380985183,6.937439642594688,0.05418787487542891,0.2350345686174691,0.05572441622400233,0.018982873888324807,0.06944052437746204,0.05084162836222509,0.06944052437746204,0.5961164377132698,1,0,refinance,0.18299083230932,1.0642485788594251,0.1947477332294972,11.805948067140054,13.278689541019519,0.015496857245945909,0.2102445904754431
CRE0117,office,76622317.08187258,49246969.6672644,0.6416939602201643,1.3502143451643942,1.6145543788751144,4.554837922851596,0.09159856801248498,0.35883617444924976,0.0513276556952573,0.01651257139338636,0.0658557791317408,0.05412599309575815,0.0658557791317408,0.42299956463719246,0,1,forced_sale,0.3867693799293275,1.1958957555317293,0.46253585982712153,23.02041972594604,28.179943646711777,0.03802318804050351,0.5005590478676251
CRE0118,retail,41086589.7070134,22985019.253357064,0.5455182975050087,1.3866530958727976,1.1867743278272997,3.0773701024283944,0.07926909331016463,0.4191982515309844,0.05615749390144875,0.016218261821857986,0.0443877932278374,0.04055848189438681,0.0443877932278374,0.4128335627755996,0,1,forced_sale,0.3759220912003064,1.189729441815476,0.447245579729847,22.96806446092062,28.11416416306529,0.03799722636641478,0.4852428060962618
CRE0119,industrial,150358028.56162584,99889616.67925711,0.6467607632698181,1.9811125151226798,2.0456510126082175,3.180326322406865,0.13745765497933735,0.2484167747687809,0.05214309067320668,0.01336161214123538,0.07338640999617718,0.058322948170292085,0.07338640999617718,0.5466723153837749,0,1,forced_sale,0.388547874075612,1.2099153302372962,0.47011002937519347,22.487707954593816,27.510121712513122,0.03708942407514675,0.5071994534503402
CRE0120,retail,18887219.491991848,12720353.41961724,0.6615450966363501,1.452859285558102,1.4996685730051418,2.3584425818793533,0.0927029980355177,0.20533940080856944,0.06276179802545782,0.015456402251744604,0.06482438219148542,0.045552138738942524,0.06482438219148542,0.3592088464895294,0,1,forced_sale,0.3963898710257402,1.1941747938446468,0.47335879251426943,23.359191017934197,28.588475305041857,0.03880192981855186,0.5121607223328213
CRE0121,retail,135830077.92464846,109551315.15992834,0.8127546912510054,2.1063802373526297,1.96589957163979,4.476392225164624,0.10600959688084903,0.4268897962352966,0.06470506829791829,0.03443486740457846,0.05916381046437515,0.03826111449769408,0.05916381046437515,0.43844664556037644,0,1,forced_sale,0.4503315999615721,1.2400175401459967,0.5584190828343597,23.93914027191346,29.41183641199516,0.03801075541584567,0.5964298382502053
CRE0122,office,143956290.07007062,99590472.06664763,0.6733736008851658,1.3607426458462755,1.3642797827265452,6.302566814045489,0.089242623198785,0.43148698723306955,0.061623763036492356,0.003919978493953898,0.0713314054417745,0.0518039513434455,0.0713314054417745,0.42453431062614033,0,1,forced_sale,0.4065570855482544,1.1683911352767562,0.4750176947385343,22.362734046531134,27.304450895900093,0.03797649975087174,0.512994194489406
CRE0123,office,128227470.3976946,80643478.31296279,0.6127259438383279,1.7588539803079875,1.8657251548180755,5.499901645840415,0.09171472739390558,0.3088808640993345,0.053154804256400415,0.008893955686889856,0.06853196294396961,0.05948377108817078,0.06853196294396961,0.5684337588729752,0,1,forced_sale,0.3623333069029565,1.179948934269726,0.4275347993305691,21.767813050257885,26.605132412482,0.036279371622251165,0.46381417095282024
CRE0124,industrial,144527366.57673854,67425307.8855825,0.4690817897568284,0.75,0.8495938347227612,6.36791406968992,0.0810454218005107,0.27204592105361497,0.05290764945449471,0.019835731538466246,0.06369156553866856,0.05296946430265871,0.06369156553866856,0.4527168422460491,0,1,forced_sale,0.42663129850326675,1.198125476041009,0.5111578276132203,22.923848897851105,28.080773483519884,0.03753994295465354,0.5486977705678738
CRE0125,retail,79363115.63158411,57415012.75185939,0.7147400413402808,1.002201773953966,1.309146821055557,4.828286339375628,0.04538897998952434,0.533063069067077,0.05700867987941295,0.009391699084412607,0.05877824621881493,0.059516665720715095,0.059516665720715095,0.3311106254734989,1,0,refinance,0.33006162922065724,1.0401476090725525,0.343312814480458,12.846033041295833,14.417718525439401,0.018571340254192305,0.3618841547346503
CRE0126,industrial,32140011.417552963,22348217.612551972,0.6776728189352891,1.7445109993682932,1.6651533146823132,6.128991652311486,0.02625520738787617,0.12,0.053235488686378445,0.011276168789289307,0.05312138680371856,0.05271854769293053,0.05312138680371856,0.596617462185018,1,0,refinance,0.19560959162005842,1.0354947977820517,0.2025527145188421,11.194145325457365,12.568999532547673,0.0151556529424343,0.2177083674612764
CRE0127,retail,100304386.42765467,71454926.9441804,0.7219875724239252,1.7037332851348257,1.7727718499630358,2.2234111148995446,0.12405425329586023,0.4330194651546382,0.060861918471983134,0.022957677272334838,0.04008644841701507,0.042650849567366235,0.042650849567366235,0.39762769214651045,0,1,forced_sale,0.458809152626677,1.2240355362550401,0.5615987071741151,23.75455173710456,29.116890452399925,0.038717118733792195,0.6003158259079073
CRE0128,office,35949321.122999385,16377041.286386818,0.4493254533361326,2.2272919172606094,2.587819442840911,3.11275332290663,0.13186727786126134,0.27751062908807206,0.06098530362411071,0.03665457476035641,0.08169426547983527,0.05167367722805901,0.08169426547983527,0.7041004824090167,0,1,forced_sale,0.36047029236288,1.256314882034316,0.45286419282674695,22.66306406645381,27.856614405104295,0.035133201545426936,0.4879973943721739
CRE0129,industrial,150741560.48071507,90592676.26457271,0.5939411854214947,1.3149955752089466,1.4020207222292438,6.546531612084396,0.016078226223315277,0.3091320242769937,0.05687123754180576,0.02302747098209344,0.0752945167960079,0.045158794520205166,0.0752945167960079,0.4947147310332097,0,1,forced_sale,0.35602581213645246,1.1755928908628883,0.4185414137112997,22.311710972691937,27.348732955930295,0.03625636194228127,0.454797775653581
CRE0130,office,73135291.22210434,43875531.88176864,0.594902375076823,1.85898039445185,2.195493659673686,4.0531729151100935,0.11759657346420013,0.39157230396650206,0.05498211389541739,0.027823066059203264,0.0543575896057593,0.05288146677415464,0.0543575896057593,0.6059921059580272,1,0,refinance,0.22281810487536713,1.1113468967832167,0.2476282094003566,12.695973254925601,14.307800271156092,0.016139253610074074,0.2637674630104307
CRE0131,industrial,129649388.13858676,75691909.16386335,0.5831835537669006,1.5006864957997224,1.3477188278757455,4.64945607940444,0.01,0.3555011236774819,0.058614202412856226,0.026368228125673823,0.06291105951127848,0.045725805411551086,0.06291105951127848,0.6132751726673528,1,0,refinance,0.19620757683236845,1.059873279063915,0.20795516783450738,11.718760370279574,13.202262351411532,0.014760697927991766,0.22271586576249913
CRE0132,industrial,120096696.14962032,68197542.88216773,0.5787301140755406,1.6025304495745194,1.578678535803666,3.940049687439064,0.08026192269824538,0.28603042504368076,0.04739888939156791,0.008150478560243155,0.080763636080784,0.0627665374143004,0.080763636080784,0.6471686996442129,1,0,refinance,0.19671371642517388,1.0532338701907211,0.20718554887008592,11.166607111732842,12.529353263104495,0.01519711867664839,0.2223826675467343
CRE0133,industrial,22556399.940610267,14201352.50545273,0.6313255728212939,1.241423649864827,1.2377980955547772,6.88782329316016,0.05157696076050751,0.30452580750342784,0.05515293124251865,0.015030524533105386,0.043143922921528355,0.044708280171243946,0.044708280171243946,0.5198327255367959,1,0,refinance,0.23423564391145996,1.0547737338617498,0.24706560473200184,12.045145559518552,13.535824240620071,0.01638093082268454,0.2634465355546864
CRE0134,industrial,39583988.065871835,25420027.277268063,0.6241461658342975,1.413503369734838,1.2873345283794473,4.007383122777291,0.09746741314339097,0.3336607018880091,0.047570339427757465,0.0187437044445114,0.06264904294069405,0.0523491138535629,0.06264904294069405,0.4271020615884448,0,1,forced_sale,0.37085358776980504,1.2032221152479998,0.4462192383236946,23.15431215784203,28.356760228492917,0.03804438421865935,0.48426362254235394
CRE0135,retail,34908581.25959208,22103762.671530623,0.641146697930906,1.200970417174518,1.3483634168118315,1.9075296482407063,0.15080413466699938,0.34132690642193836,0.06094260241568332,0.017280656772855132,0.055518021033017576,0.05601098658914899,0.05601098658914899,0.33564540220264233,0,1,forced_sale,0.45659977938820195,1.2241512398231453,0.5589471860410421,24.056593502762897,29.452972507232076,0.03978190478957229,0.5987290908306144
